SA2_MAINCODE_2016,R_0_74_LT_Real_estate_agent,R_0_74_LT_Ste_terr_hsg_auth,R_0_74_LT_Psn_not_Sme_hhd,R_0_74_LT_hs_coop_com_ch_g,R_0_74_LT_Other_Lld_type,R_0_74_LT_Lld_type_ns,R_0_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_hs_coop_com_ch_g,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_hs_coop_com_ch_g,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_hs_coop_com_ch_g,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_hs_coop_com_ch_g,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_hs_coop_com_ch_g,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_hs_coop_com_ch_g,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_hs_coop_com_ch_g,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_hs_coop_com_ch_g,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_hs_coop_com_ch_g,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_hs_coop_com_ch_g,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_hs_coop_com_ch_g,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_hs_coop_com_ch_g,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_over_LT_Psn_not_Sme_hhd,R_950_ovr_LT_hs_coop_com_ch_g,R_950_over_LT_Other_Lld_type,R_650_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_hs_coop_com_ch_g,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_Psn_not_Sme_hhd,Tot_LT_hs_coop_com_ch_g,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
405021116,0,3,3,0,3,5,16,0,18,0,0,0,0,25,6,32,4,0,6,0,51,21,13,15,6,5,0,65,13,15,20,0,4,0,54,59,3,22,3,9,0,93,63,4,22,3,0,0,94,24,0,4,0,0,0,28,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,6,3,0,0,0,12,190,107,100,19,29,6,446
405021117,0,0,22,0,9,24,55,0,0,3,0,0,0,3,4,3,12,18,5,3,45,16,0,27,8,8,0,56,19,0,26,3,3,0,54,49,0,27,0,3,0,81,25,0,11,0,0,0,30,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,3,0,21,119,11,143,30,39,26,362
405021118,0,4,25,0,20,24,67,0,3,15,3,0,0,27,10,3,35,3,16,0,69,18,0,37,0,3,0,62,22,0,30,0,0,0,51,15,0,18,0,0,0,37,0,0,3,0,0,0,10,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,3,6,0,20,76,11,168,16,44,25,345
405021119,0,4,70,4,43,31,146,3,5,7,4,4,0,26,17,5,52,10,11,0,103,49,3,103,10,8,0,180,49,0,72,8,10,0,137,70,6,52,3,4,0,136,20,0,12,0,0,0,41,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,4,3,0,28,209,27,398,49,86,38,809
405031120,0,3,25,9,8,23,68,0,20,10,0,4,0,31,3,12,38,0,10,0,59,22,0,43,10,5,3,83,16,0,31,0,3,0,54,18,0,22,0,3,0,46,6,0,6,0,3,0,13,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,18,66,43,178,15,45,27,378
405031121,0,3,47,0,9,22,90,0,14,3,0,0,0,13,21,19,45,0,8,0,94,39,10,49,4,8,0,117,11,7,16,3,0,0,34,3,0,8,0,0,0,14,0,0,3,0,0,0,3,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,6,0,12,81,47,188,13,39,20,385
405031122,6,35,24,3,8,15,85,6,134,6,4,0,3,157,58,220,41,3,13,3,341,341,120,90,11,36,6,596,112,29,52,3,9,5,200,203,9,50,0,4,0,268,93,7,19,0,7,0,119,22,0,7,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,40,11,9,7,5,73,852,596,289,31,83,32,1882
405031123,0,3,15,0,7,13,30,0,4,0,0,0,0,4,4,6,20,0,0,0,32,24,5,26,0,4,0,57,10,0,12,0,4,0,27,18,0,10,0,0,0,27,8,0,3,0,0,0,15,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,13,73,19,84,3,22,14,212
405041124,0,3,11,3,3,3,29,0,26,0,3,0,0,26,5,38,26,3,9,0,78,21,16,21,4,7,0,60,15,8,28,0,10,0,65,100,3,31,0,8,0,141,53,3,16,0,0,0,69,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,13,209,98,137,11,36,9,495
405041125,0,0,15,0,0,21,40,0,21,0,4,0,3,28,3,3,13,3,0,0,23,33,9,30,3,3,3,78,22,6,18,0,0,0,47,108,0,24,3,0,6,142,70,0,12,0,0,0,89,11,0,7,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,0,3,0,17,257,44,127,14,9,35,486
405041126,0,5,10,0,3,3,22,0,16,3,0,0,0,20,6,20,12,7,4,0,48,38,30,35,6,3,0,115,36,3,21,0,5,4,67,114,3,36,0,0,3,161,70,0,17,0,3,0,96,14,0,3,0,0,0,23,3,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,6,0,0,3,0,16,296,90,141,13,22,12,575
405041127,0,8,46,0,8,33,93,0,32,6,0,4,0,44,3,33,53,3,9,0,105,12,15,47,7,12,0,94,36,0,45,3,4,0,89,66,4,48,0,0,0,117,13,0,5,0,0,0,21,3,0,4,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,9,0,3,3,24,132,107,267,17,37,40,604
405041128,0,0,29,0,8,16,50,0,10,5,0,4,0,18,3,4,12,0,3,0,25,17,4,34,0,6,0,56,17,0,33,0,3,0,48,34,0,26,0,0,0,59,8,0,9,0,0,0,15,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,5,0,9,81,22,145,0,22,15,289
406011129,0,12,3,6,3,6,36,0,12,3,3,3,0,20,5,18,10,8,12,0,43,8,18,8,6,8,0,60,9,8,15,0,0,0,36,28,8,22,3,6,0,74,36,7,13,0,3,0,61,12,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,9,0,23,98,97,83,31,50,9,368
406011130,0,0,46,3,19,37,106,0,0,17,0,3,0,22,0,7,40,10,11,3,72,20,4,69,18,18,3,125,10,4,35,0,3,0,54,26,0,43,0,0,0,73,39,0,30,0,3,0,68,10,0,7,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,3,26,105,16,297,28,58,45,551
406011131,3,4,31,3,19,30,87,0,3,8,4,3,0,15,3,10,35,4,4,0,53,8,11,48,5,9,0,79,8,0,26,0,3,0,39,12,0,16,0,4,0,35,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,13,34,33,185,10,48,33,343
406011132,0,0,27,0,15,25,69,0,9,3,0,4,0,15,0,14,32,0,3,0,45,4,4,19,0,3,0,28,7,0,21,0,0,0,25,3,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,6,13,28,109,0,36,25,208
406011133,0,32,37,3,4,21,96,0,98,4,21,8,3,134,20,154,40,3,7,0,225,107,89,85,6,17,3,308,83,31,70,0,9,0,193,146,38,105,0,14,0,309,277,16,119,0,12,0,428,102,0,35,0,7,0,147,18,0,4,0,3,0,23,4,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,30,16,3,4,0,63,758,498,523,38,83,34,1935
406011134,0,5,27,20,27,23,100,0,38,7,7,0,4,53,0,8,20,0,3,0,37,9,8,21,5,3,0,48,10,7,11,0,0,0,31,18,0,11,0,3,0,36,15,0,6,0,0,0,23,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,4,3,9,29,51,80,104,42,54,31,358
406011135,0,11,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,0,15
406011136,3,159,36,5,8,19,228,3,238,3,3,9,0,260,64,529,59,7,36,8,703,311,367,120,8,37,4,849,173,106,85,4,14,0,385,285,52,64,3,15,5,428,225,11,51,10,12,0,317,55,9,15,0,0,0,82,3,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,22,89,12,4,8,8,136,1147,1569,452,48,140,50,3393
406011137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406021138,0,81,0,12,57,25,175,0,167,0,35,3,0,208,0,6,0,3,0,0,14,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,7,15,0,46,0,293,3,59,69,28,451
406021139,0,0,15,0,6,11,34,0,0,3,0,6,0,14,21,16,21,0,10,0,60,29,6,19,4,3,0,64,11,3,13,0,0,0,25,5,4,4,0,0,0,16,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,3,7,6,3,34,73,42,76,14,30,10,252
406021140,0,5,11,10,4,14,48,0,11,3,0,0,0,11,0,17,19,3,6,0,40,11,11,18,0,3,0,37,11,0,4,0,3,0,17,15,0,3,0,0,0,24,3,0,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,10,40,35,76,20,22,16,206
406021141,0,23,18,11,101,30,186,0,30,3,12,9,0,58,6,10,9,3,31,0,56,3,4,3,0,16,0,33,0,0,3,0,3,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,18,0,36,18,73,42,38,183,37,380
406021142,3,39,19,3,9,15,92,0,93,3,12,3,3,112,38,190,35,19,28,10,318,181,166,79,7,40,5,479,90,52,61,0,19,0,220,157,47,49,0,5,0,258,133,12,31,3,4,0,183,41,3,7,0,0,0,58,3,0,3,0,0,0,4,0,0,5,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,48,16,4,12,7,98,663,651,306,44,127,36,1834
406021143,4,0,3,0,22,8,37,3,0,0,0,4,0,7,24,0,3,0,104,0,134,70,15,6,0,127,0,224,58,3,8,0,52,0,128,84,0,9,0,21,0,117,72,0,9,0,7,0,88,45,0,10,0,3,0,51,7,0,0,0,0,0,8,0,0,0,0,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,0,0,15,0,19,376,27,49,3,369,9,821
407011144,3,3,22,0,6,17,49,0,17,3,5,3,0,26,7,20,22,4,7,0,52,36,18,58,11,11,5,133,48,4,64,9,3,0,133,221,4,95,4,3,0,336,224,3,69,0,6,3,312,32,0,11,0,3,0,52,3,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,5,6,0,0,0,24,583,73,360,39,37,25,1125
407011145,4,8,28,3,9,31,75,0,5,3,0,0,0,16,12,9,34,0,5,0,68,43,14,55,6,12,0,124,21,7,28,0,0,0,54,43,0,24,0,0,3,77,19,0,11,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,4,0,21,151,44,184,15,30,32,460
407011146,0,4,7,0,3,11,32,0,12,0,0,0,0,15,0,30,3,5,3,0,44,8,24,17,3,0,0,52,9,4,15,3,0,0,31,68,4,36,4,0,0,114,164,3,58,0,7,0,234,59,0,16,0,0,0,79,4,0,0,0,0,0,5,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,0,4,14,315,83,164,25,12,21,614
407011147,0,0,22,0,8,15,54,0,0,0,0,0,0,5,0,3,13,0,14,0,35,3,0,38,0,8,0,49,12,0,22,0,3,0,36,24,0,35,0,4,0,63,43,0,38,0,3,0,83,21,0,9,0,0,0,24,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,13,105,5,183,3,45,23,365
407011148,0,0,23,5,10,20,55,0,11,4,13,3,0,22,4,21,31,18,15,0,99,41,18,47,23,9,0,141,59,4,57,5,7,0,133,267,7,112,3,3,0,395,380,0,94,3,3,3,479,70,0,10,0,0,3,86,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,3,3,9,4,0,41,850,62,387,81,54,30,1465
407011149,0,0,21,0,15,14,47,0,4,0,0,0,0,7,9,5,15,0,10,0,40,20,6,29,0,9,0,59,23,0,33,0,5,0,59,63,0,32,0,9,0,104,58,0,28,0,3,0,90,14,0,10,0,0,0,21,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,7,3,3,0,14,194,15,178,5,51,16,463
407021150,0,0,23,0,18,30,67,0,0,5,0,3,0,10,18,0,26,0,17,0,50,23,0,36,0,14,0,72,12,0,19,0,3,0,33,10,0,10,0,0,0,26,10,0,0,0,0,0,10,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,16,81,0,131,0,62,30,297
407021151,0,0,16,0,31,26,76,0,3,4,0,0,0,7,12,8,18,3,7,0,55,28,11,36,3,9,0,94,34,3,18,0,4,0,62,44,0,16,0,0,0,61,22,0,3,0,0,0,21,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,8,0,11,0,19,142,28,127,9,69,27,404
407021152,7,9,8,0,3,5,33,15,21,5,0,0,0,41,76,54,24,0,6,0,167,98,30,33,8,5,3,178,39,3,17,0,0,0,61,28,0,7,0,3,0,42,5,0,3,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,3,21,271,125,107,10,22,12,545
407021154,4,7,11,5,3,3,33,0,18,6,0,0,0,19,25,39,27,6,9,7,104,73,12,29,6,17,0,137,49,4,37,0,5,0,92,105,0,38,3,6,4,157,54,0,22,0,0,0,71,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,6,3,0,3,21,317,93,172,21,41,19,649
407021155,0,0,15,0,30,19,73,0,0,15,0,0,0,17,5,3,25,0,5,0,39,6,0,19,0,7,0,30,3,0,3,0,0,0,7,10,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,0,22,26,3,88,0,59,19,202
407021156,0,0,18,0,29,9,57,0,5,4,3,0,0,16,18,10,24,5,8,5,61,40,4,16,0,8,3,75,26,0,21,0,0,0,45,20,0,8,0,3,0,25,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,14,107,22,90,11,55,13,307
407021157,0,0,32,0,45,35,120,4,3,8,0,3,0,20,17,15,40,13,19,0,106,79,10,42,0,10,0,136,57,0,25,0,4,0,93,45,0,5,0,3,0,56,11,0,9,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,15,0,29,218,40,173,18,97,39,582
407021158,0,0,13,0,12,19,45,0,0,5,0,0,0,4,6,0,18,0,6,0,41,17,0,19,0,3,0,40,11,0,4,0,0,0,20,7,0,8,0,0,0,8,3,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,8,49,5,77,0,30,17,176
407021173,0,20,20,0,3,17,64,7,74,3,4,0,0,92,92,134,25,16,9,0,280,170,143,60,17,13,3,409,133,38,57,3,4,4,232,239,16,58,9,8,0,334,130,5,24,0,6,0,163,61,3,5,0,0,0,67,4,0,3,0,0,0,8,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,9,3,5,0,50,842,448,266,57,53,29,1702
407021174,3,22,14,4,3,19,58,4,81,10,4,0,0,102,178,148,39,11,9,3,393,215,104,67,3,22,8,417,159,36,68,9,15,0,283,301,12,60,10,9,0,386,141,3,20,0,3,3,167,27,0,5,0,3,0,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,11,24,11,0,0,4,46,1040,425,299,41,63,40,1905
407031159,3,3,25,0,4,27,67,0,24,6,3,3,4,35,18,30,50,3,4,0,105,81,18,76,0,14,0,192,35,7,30,0,3,0,76,52,0,16,0,3,0,69,16,0,11,0,0,0,23,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,13,0,4,3,30,206,88,230,10,38,32,605
407031160,0,7,3,5,9,4,29,0,30,0,6,3,0,37,5,59,11,0,17,0,93,114,46,43,11,16,3,223,62,10,18,4,8,0,103,87,3,9,0,3,0,111,36,0,4,0,0,0,41,17,0,3,0,0,0,19,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,0,0,24,333,156,100,33,55,5,682
407031161,0,3,20,0,36,24,76,0,0,0,0,0,0,4,0,13,25,3,17,0,58,0,5,39,3,10,0,57,0,0,14,0,3,0,21,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,8,0,28,5,20,119,11,78,24,259
407031162,0,3,7,0,4,9,28,0,20,0,4,3,0,31,14,19,37,3,10,0,86,47,16,54,6,15,0,141,33,5,33,0,6,0,74,54,3,30,0,0,0,89,29,0,14,0,3,0,49,9,0,3,0,0,0,13,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,18,193,79,184,21,44,10,533
407031163,0,0,16,0,9,6,36,0,0,4,0,0,0,3,0,0,15,0,8,0,27,6,0,17,0,8,0,32,3,0,3,0,0,0,7,8,0,5,0,0,0,14,4,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,26,3,72,0,25,6,130
407031164,0,0,26,0,6,19,50,0,10,5,0,0,0,11,9,22,30,7,5,0,76,57,8,47,0,7,0,122,36,9,30,0,3,0,82,53,0,37,0,0,0,91,23,0,17,0,0,0,39,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,3,23,181,53,201,9,32,21,502
407031165,7,29,16,3,7,13,68,7,108,14,3,4,3,143,26,172,48,16,12,8,279,172,121,74,15,10,0,392,204,55,78,3,12,3,353,682,23,126,4,13,6,855,199,5,44,0,3,0,262,16,3,7,0,0,0,32,6,0,3,0,0,0,13,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,18,41,13,5,11,9,91,1340,557,423,48,76,38,2492
