SA2_MAINCODE_2016,MOL_SAL_Oth_SOLSE_NWorNAA,MOL_SAL_Oth_SOLSE_Tot,MOL_SAL_Oth_NS,MOL_SAL_Oth_Tot,MOL_SAL_Tot_SEO,MOL_SAL_Tot_SOLSE_VWorW,MOL_SAL_Tot_SOLSE_NWorNAA,MOL_SAL_Tot_SOLSE_Tot,MOL_SAL_Tot_NS,MOL_SAL_Tot_Tot,MOL_Spanish_SEO,MOL_Spanish_SOLSE_VWorW,MOL_Spanish_SOLSE_NWorNAA,MOL_Spanish_SOLSE_Tot,MOL_Spanish_NS,MOL_Spanish_Tot,MOL_Tamil_SEO,MOL_Tamil_SOLSE_VWorW,MOL_Tamil_SOLSE_NWorNAA,MOL_Tamil_SOLSE_Tot,MOL_Tamil_NS,MOL_Tamil_Tot,MOL_Thai_SEO,MOL_Thai_SOLSE_VWorW,MOL_Thai_SOLSE_NWorNAA,MOL_Thai_SOLSE_Tot,MOL_Thai_NS,MOL_Thai_Tot,MOL_Turkish_SEO,MOL_Turkish_SOLSE_VWorW,MOL_Turkish_SOLSE_NWorNAA,MOL_Turkish_SOLSE_Tot,MOL_Turkish_NS,MOL_Turkish_Tot,MOL_Vietnamese_SEO,MOL_Vietnamese_SOLSE_VWorW,MOL_Vietnamese_SOLSE_NWorNAA,MOL_Vietnamese_SOLSE_Tot,MOL_Vietnamese_NS,MOL_Vietnamese_Tot,MOL_Oth_SEO,MOL_Oth_SOLSE_VWorW,MOL_Oth_SOLSE_NWorNAA,MOL_Oth_SOLSE_Tot,MOL_Oth_NS,MOL_Oth_Tot,MOL_Tot_SEO,MOL_Tot_SOLSE_VWorW,MOL_Tot_SOLSE_NWorNAA,MOL_Tot_SOLSE_Tot,MOL_Tot_NS,MOL_Tot_Tot,M_LSatH_NS_SEO,M_LSatH_NS_SOLSE_VWorW,M_LSatH_NS_SOLSE_NWorNAA,M_LSatH_NS_SOLSE_Tot,M_LSatH_NS_NS,M_LSatH_NS_Tot,M_Tot_SEO,M_Tot_SOLSE_VWorW,M_Tot_SOLSE_NWorNAA,M_Tot_SOLSE_Tot,M_Tot_NS,M_Tot_Tot,FSEO_SEO,FSEO_SOLSE_VWorW,FSEO_SOLSE_NWorNAA,FSEO_SOLSE_Tot,FSEO_NS,FSEO_Tot,FOL_Afrikaans_SEO,FOL_Afrikaans_SOLSE_VWorW,FOL_Afrikaans_SOLSE_NWorNAA,FOL_Afrikaans_SOLSE_Tot,FOL_Afrikaans_NS,FOL_Afrikaans_Tot,FOL_Arabic_SEO,FOL_Arabic_SOLSE_VWorW,FOL_Arabic_SOLSE_NWorNAA,FOL_Arabic_SOLSE_Tot,FOL_Arabic_NS,FOL_Arabic_Tot,FOL_AIndLng_SEO,FOL_AIndLng_SOLSE_VWorW,FOL_AIndLng_SOLSE_NWorNAA,FOL_AIndLng_SOLSE_Tot,FOL_AIndLng_NS,FOL_AIndLng_Tot,FOL_CL_Cantones_SEO,FOL_CL_Cantones_SOLSE_VWorW,FOL_CL_Cantones_SOLSE_NWorNAA,FOL_CL_Cantones_SOLSE_Tot,FOL_CL_Cantones_NS,FOL_CL_Cantones_Tot,FOL_CL_Mandarin_SEO,FOL_CL_Mandarin_SOLSE_VWorW,FOL_CL_Mandarin_SOLSE_NWorNAA,FOL_CL_Mandarin_SOLSE_Tot,FOL_CL_Mandarin_NS,FOL_CL_Mandarin_Tot,FOL_CL_Oth_SEO,FOL_CL_Oth_SOLSE_VWorW,FOL_CL_Oth_SOLSE_NWorNAA,FOL_CL_Oth_SOLSE_Tot,FOL_CL_Oth_NS,FOL_CL_Oth_Tot,FOL_CL_Tot_SEO,FOL_CL_Tot_SOLSE_VWorW,FOL_CL_Tot_SOLSE_NWorNAA,FOL_CL_Tot_SOLSE_Tot,FOL_CL_Tot_NS,FOL_CL_Tot_Tot,FOL_Croatian_SEO,FOL_Croatian_SOLSE_VWorW,FOL_Croatian_SOLSE_NWorNAA,FOL_Croatian_SOLSE_Tot,FOL_Croatian_NS,FOL_Croatian_Tot,FOL_Dutch_SEO,FOL_Dutch_SOLSE_VWorW,FOL_Dutch_SOLSE_NWorNAA,FOL_Dutch_SOLSE_Tot,FOL_Dutch_NS,FOL_Dutch_Tot,FOL_French_SEO,FOL_French_SOLSE_VWorW,FOL_French_SOLSE_NWorNAA,FOL_French_SOLSE_Tot,FOL_French_NS,FOL_French_Tot,FOL_German_SEO,FOL_German_SOLSE_VWorW,FOL_German_SOLSE_NWorNAA,FOL_German_SOLSE_Tot,FOL_German_NS,FOL_German_Tot,FOL_Greek_SEO,FOL_Greek_SOLSE_VWorW,FOL_Greek_SOLSE_NWorNAA,FOL_Greek_SOLSE_Tot,FOL_Greek_NS,FOL_Greek_Tot,FOL_IAL_Bengali_SEO,FOL_IAL_Bengali_SOLSE_VWorW,FOL_IAL_Bengali_SOLSE_NWorNAA,FOL_IAL_Bengali_SOLSE_Tot,FOL_IAL_Bengali_NS,FOL_IAL_Bengali_Tot,FOL_IAL_Hindi_SEO,FOL_IAL_Hindi_SOLSE_VWorW,FOL_IAL_Hindi_SOLSE_NWorNAA,FOL_IAL_Hindi_SOLSE_Tot,FOL_IAL_Hindi_NS,FOL_IAL_Hindi_Tot,FOL_IAL_Punjabi_SEO,FOL_IAL_Punjabi_SOLSE_VWorW,FOL_IAL_Punjabi_SOLSE_NWorNAA,FOL_IAL_Punjabi_SOLSE_Tot,FOL_IAL_Punjabi_NS,FOL_IAL_Punjabi_Tot,FOL_IAL_Sinhalese_SEO,FOL_IAL_Sinhalese_SOLSE_VWorW,FOL_IAL_Sinhale_SOLSE_NWorNAA,FOL_IAL_Sinhalese_SOLSE_Tot,FOL_IAL_Sinhalese_NS,FOL_IAL_Sinhalese_Tot,FOL_IAL_Urdu_SEO,FOL_IAL_Urdu_SOLSE_VWorW,FOL_IAL_Urdu_SOLSE_NWorNAA,FOL_IAL_Urdu_SOLSE_Tot,FOL_IAL_Urdu_NS,FOL_IAL_Urdu_Tot,FOL_IAL_Oth_SEO,FOL_IAL_Oth_SOLSE_VWorW,FOL_IAL_Oth_SOLSE_NWorNAA,FOL_IAL_Oth_SOLSE_Tot,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_SOLSE_VWorW,FOL_IAL_Tot_SOLSE_NWorNAA,FOL_IAL_Tot_SOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_SOLSE_VWorW,FOL_Italian_SOLSE_NWorNAA,FOL_Italian_SOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japanese_SEO,FOL_Japanese_SOLSE_VWorW,FOL_Japanese_SOLSE_NWorNAA,FOL_Japanese_SOLSE_Tot,FOL_Japanese_NS,FOL_Japanese_Tot,FOL_Korean_SEO,FOL_Korean_SOLSE_VWorW,FOL_Korean_SOLSE_NWorNAA,FOL_Korean_SOLSE_Tot
118021566,0,4,0,4,..,86,5,97,0,94,..,57,9,62,0,64,..,4,0,4,0,4,..,10,3,13,0,13,..,0,0,5,0,5,..,7,5,10,0,10,..,157,19,181,4,184,..,1419,173,1593,14,1606,..,15,3,17,205,216,2888,1429,176,1605,220,4721,2949,..,..,..,..,2949,..,0,0,0,0,0,..,47,3,51,3,54,..,4,0,4,0,4,..,179,67,248,0,248,..,230,68,299,0,303,..,14,3,22,0,22,..,429,134,565,0,566,..,13,3,14,0,14,..,4,0,4,0,4,..,95,14,108,0,110,..,35,0,35,0,35,..,344,53,391,7,400,..,3,0,3,0,3,..,13,0,16,0,16,..,5,0,5,0,5,..,3,0,3,0,3,..,0,0,0,0,0,..,6,0,5,0,5,..,26,3,33,0,33,..,98,16,108,0,112,..,16,3,17,0,17,..,12,3,14
118021567,0,7,0,7,..,71,8,77,0,77,..,113,16,126,0,127,..,3,0,3,0,3,..,7,5,12,0,12,..,5,3,3,0,3,..,21,9,31,0,31,..,282,38,324,6,333,..,1349,217,1568,15,1582,..,19,3,24,361,380,3179,1367,219,1585,379,5140,3303,..,..,..,..,3303,..,8,0,8,0,8,..,42,14,54,0,54,..,0,0,0,0,0,..,112,30,141,4,144,..,135,55,188,0,188,..,7,8,19,0,19,..,256,93,353,4,354,..,20,4,23,0,23,..,8,0,8,0,8,..,98,5,102,0,99,..,41,0,43,0,43,..,154,24,181,0,183,..,29,3,29,0,30,..,16,0,16,0,16,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,48,5,59,0,57,..,57,4,57,0,61,..,18,5,25,0,25,..,10,6,14
118021568,0,7,0,7,..,273,20,288,3,293,..,81,3,83,0,83,..,3,0,3,0,3,..,16,4,25,0,25,..,5,0,5,0,5,..,28,3,27,0,27,..,178,31,208,0,208,..,2037,293,2330,10,2339,..,18,0,25,294,315,2344,2061,293,2352,302,5002,2335,..,..,..,..,2335,..,3,0,3,0,3,..,70,40,110,0,112,..,0,0,0,0,0,..,283,59,345,0,345,..,498,128,625,4,626,..,51,10,56,0,56,..,832,193,1025,4,1029,..,17,3,23,0,23,..,6,0,6,0,6,..,68,7,74,0,72,..,16,0,16,0,16,..,213,34,251,4,252,..,3,0,3,0,3,..,18,0,18,0,18,..,9,0,5,0,5,..,4,0,3,0,3,..,3,0,3,0,3,..,14,3,20,0,20,..,48,5,53,0,53,..,62,12,75,0,75,..,16,4,18,0,18,..,33,14,41
118021569,0,28,0,28,..,96,3,99,0,98,..,135,12,148,0,148,..,3,0,3,0,3,..,16,4,20,0,20,..,14,0,14,0,14,..,20,8,27,0,27,..,280,33,317,5,320,..,1570,172,1742,10,1751,..,23,0,21,496,520,5696,1591,173,1762,510,7972,6285,..,..,..,..,6285,..,10,0,10,0,10,..,28,0,27,0,27,..,0,0,0,0,0,..,96,17,113,0,113,..,188,33,222,0,222,..,20,3,25,0,25,..,303,52,359,0,363,..,10,0,10,0,10,..,25,0,25,0,25,..,105,10,111,0,111,..,85,10,93,0,95,..,132,20,150,0,146,..,10,3,15,0,15,..,27,0,27,0,27,..,4,0,3,0,3,..,7,0,9,0,9,..,3,0,3,0,3,..,15,0,13,0,13,..,68,4,67,0,67,..,80,12,88,0,88,..,62,8,69,0,69,..,21,3,23
118021570,0,38,0,36,..,113,4,118,3,124,..,94,11,104,0,104,..,13,0,13,0,13,..,27,3,34,0,34,..,6,0,5,0,5,..,23,9,31,0,31,..,205,27,230,4,238,..,1431,172,1603,12,1614,..,19,0,19,730,744,3965,1448,172,1620,741,6327,4311,..,..,..,..,4311,..,3,0,3,0,3,..,24,3,27,0,27,..,0,0,0,0,0,..,93,18,120,0,120,..,338,58,397,3,398,..,31,11,36,0,36,..,461,89,548,3,553,..,5,0,10,0,10,..,9,0,11,0,11,..,95,6,101,0,104,..,45,0,45,3,49,..,112,24,140,0,142,..,8,0,8,0,8,..,30,0,30,0,30,..,9,0,9,0,9,..,11,0,11,0,11,..,8,0,8,0,8,..,11,0,18,0,18,..,82,0,88,0,88,..,57,4,60,0,60,..,32,7,43,0,43,..,27,7,35
119011354,0,3,0,3,..,59,3,61,0,61,..,70,18,86,3,94,..,0,0,0,0,0,..,9,3,7,0,7,..,35,10,46,0,46,..,683,274,956,5,958,..,391,93,486,10,492,..,4823,942,5767,53,5819,..,35,12,44,532,572,4322,4861,951,5810,582,10713,4405,..,..,..,..,4405,..,3,0,3,0,3,..,2387,360,2749,21,2774,..,0,0,0,0,0,..,93,58,152,3,149,..,75,50,125,3,129,..,6,8,14,0,14,..,183,110,294,4,299,..,37,11,47,0,47,..,6,0,6,0,6,..,10,4,14,0,14,..,41,0,41,0,41,..,293,43,337,0,342,..,0,0,3,0,3,..,44,7,46,0,46,..,3,0,5,0,5,..,4,0,10,0,10,..,52,10,60,0,62,..,11,0,15,0,15,..,119,18,136,0,134,..,201,35,232,0,238,..,6,0,9,0,9,..,17,14,29
119011355,0,0,0,0,..,9,0,10,0,10,..,3,0,4,0,4,..,5,0,5,0,5,..,0,0,3,0,3,..,0,0,0,0,0,..,33,3,38,0,38,..,3,0,5,0,5,..,229,62,295,3,295,..,4,0,7,42,41,103,234,66,301,43,438,81,..,..,..,..,81,..,0,0,0,0,0,..,35,3,41,3,43,..,0,0,0,0,0,..,21,4,29,0,29,..,24,18,40,0,40,..,3,0,3,0,3,..,50,20,72,0,72,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,6,0,6,..,17,0,13,0,19,..,12,0,12,0,12,..,6,0,6,0,6,..,0,0,0,0,0,..,10,3,9,0,9,..,3,0,5,0,5,..,36,3,40,0,46,..,0,0,0,0,0,..,0,0,0,0,0,..,29,32,59
119011356,0,3,0,3,..,63,0,63,0,58,..,30,3,30,0,30,..,0,0,0,0,0,..,3,0,3,0,3,..,6,0,6,0,6,..,538,225,762,3,762,..,116,32,147,3,152,..,2982,579,3567,37,3603,..,11,9,21,284,310,1742,2998,584,3587,324,5653,1594,..,..,..,..,1594,..,3,0,3,0,3,..,1429,210,1637,16,1656,..,0,0,0,0,0,..,48,20,69,0,69,..,73,42,117,0,112,..,3,0,4,0,4,..,128,61,188,0,193,..,11,0,11,0,11,..,0,0,0,0,0,..,15,0,15,0,14,..,16,0,16,0,16,..,212,52,268,3,265,..,15,0,19,0,19,..,31,0,29,0,33,..,0,0,0,0,0,..,0,0,0,0,0,..,36,0,33,0,33,..,6,0,6,0,6,..,80,4,88,0,84,..,106,20,126,7,132,..,3,0,3,0,3,..,14,9,17
119011357,3,11,0,11,..,143,16,160,0,161,..,46,8,56,4,60,..,41,4,44,0,44,..,15,0,15,0,15,..,38,5,44,0,44,..,261,120,384,0,381,..,278,75,347,8,359,..,7420,1271,8689,80,8774,..,41,18,53,694,748,3363,7460,1289,8750,770,12883,3268,..,..,..,..,3268,..,3,0,3,0,3,..,4425,842,5272,44,5311,..,0,0,0,0,0,..,157,87,240,3,242,..,103,75,180,3,178,..,12,3,12,0,11,..,271,160,430,9,440,..,17,6,22,0,22,..,0,0,0,0,3,..,31,0,31,0,31,..,16,3,14,0,19,..,371,99,466,4,474,..,223,23,241,0,241,..,102,9,114,3,111,..,17,0,24,0,24,..,11,0,10,0,10,..,268,47,309,0,315,..,30,3,37,0,37,..,648,83,732,0,735,..,260,51,312,7,318,..,11,0,11,0,11,..,177,154,327
119011358,3,9,0,9,..,113,16,125,0,125,..,82,5,87,3,88,..,14,0,14,0,14,..,14,3,15,0,15,..,8,0,8,0,8,..,225,81,302,3,299,..,162,38,198,7,201,..,2575,570,3150,19,3169,..,28,9,32,342,378,4509,2602,576,3181,368,8053,4638,..,..,..,..,4638,..,3,0,3,0,3,..,420,80,500,4,508,..,0,0,0,0,0,..,362,183,544,5,544,..,308,167,471,0,480,..,15,9,24,0,24,..,686,351,1042,3,1050,..,28,0,32,0,32,..,8,0,8,0,8,..,27,0,27,0,27,..,19,3,23,0,23,..,286,44,331,0,330,..,13,0,13,0,13,..,51,4,60,0,60,..,26,3,30,0,30,..,12,0,12,0,12,..,29,0,29,0,29,..,66,7,77,0,77,..,197,16,216,0,216,..,75,5,75,3,78,..,26,3,25,0,25,..,23,13,38
119011359,0,0,0,0,..,102,7,107,0,107,..,72,5,80,0,80,..,15,0,15,0,15,..,10,8,18,0,18,..,18,5,15,0,15,..,281,76,357,0,354,..,183,42,224,9,235,..,2849,449,3302,24,3328,..,21,5,24,469,493,8782,2871,460,3331,495,12600,8893,..,..,..,..,8893,..,3,0,3,0,3,..,619,84,706,5,707,..,7,0,7,0,7,..,229,99,333,0,336,..,243,136,379,0,375,..,12,4,14,0,14,..,488,243,727,5,730,..,17,0,18,0,18,..,8,0,8,0,8,..,40,0,40,0,43,..,25,0,25,0,25,..,412,47,457,3,460,..,17,3,22,3,27,..,102,3,109,0,109,..,23,0,23,0,23,..,5,0,5,0,5,..,23,0,20,0,20,..,91,6,98,0,97,..,261,16,278,0,284,..,103,13,115,4,113,..,17,3,18,0,18,..,22,11,33
119011360,3,6,0,6,..,139,17,154,0,154,..,50,8,62,0,60,..,16,0,16,0,15,..,22,9,30,0,31,..,18,0,18,0,18,..,333,104,436,3,441,..,186,42,226,3,234,..,2800,577,3379,18,3401,..,16,10,20,343,365,4100,2817,584,3405,362,7870,4373,..,..,..,..,4373,..,3,0,3,0,3,..,659,121,780,7,784,..,0,0,0,0,0,..,205,111,318,3,317,..,268,174,445,0,445,..,27,9,33,0,34,..,501,292,791,3,797,..,30,10,40,0,40,..,4,0,4,0,4,..,19,3,25,0,25,..,8,0,8,0,8,..,219,47,262,0,263,..,25,0,25,0,25,..,71,4,69,0,69,..,81,19,108,0,108,..,9,0,14,0,14,..,38,0,41,0,41,..,52,0,54,0,54,..,277,32,305,0,305,..,72,9,81,0,81,..,19,3,18,0,18,..,15,17,34
119011361,0,0,0,0,..,107,6,116,0,116,..,62,6,68,0,68,..,12,0,13,0,13,..,8,3,9,0,9,..,46,3,46,0,46,..,1224,469,1695,8,1705,..,324,58,377,16,392,..,5265,1260,6521,52,6576,..,38,15,52,540,592,3153,5301,1274,6573,591,10320,2960,..,..,..,..,2960,..,0,0,0,0,0,..,2114,369,2481,28,2508,..,0,0,0,0,0,..,224,132,361,0,359,..,156,95,254,0,251,..,14,9,22,0,22,..,391,240,631,0,634,..,21,4,26,0,26,..,3,0,3,0,3,..,27,0,27,3,28,..,16,0,16,0,16,..,149,46,193,3,198,..,41,3,44,0,44,..,52,7,63,0,64,..,12,0,9,0,10,..,7,0,4,0,4,..,85,12,89,0,89,..,22,7,24,0,27,..,214,26,242,5,247,..,93,21,105,0,109,..,6,0,6,0,6,..,41,45,85
119011571,0,4,0,4,..,186,17,207,4,206,..,46,8,57,0,57,..,6,0,4,0,4,..,17,3,19,0,19,..,35,3,34,0,34,..,771,303,1071,9,1076,..,287,76,361,15,379,..,4616,1150,5765,70,5830,..,24,10,30,529,564,1513,4638,1155,5798,602,7908,1502,..,..,..,..,1502,..,0,0,0,0,0,..,1341,392,1728,17,1746,..,0,0,0,0,0,..,151,142,291,0,291,..,273,265,534,5,539,..,8,11,20,0,20,..,434,416,851,5,849,..,25,3,29,0,29,..,3,0,3,0,3,..,24,0,29,0,29,..,7,0,7,0,7,..,130,39,170,0,170,..,246,26,270,3,272,..,70,3,75,0,75,..,28,7,32,0,32,..,9,0,9,0,9,..,336,50,388,9,392,..,42,4,47,0,47,..,735,90,821,12,833,..,60,16,80,0,80,..,8,5,11,0,11,..,38,36,73
119011572,0,5,0,5,..,123,14,135,0,132,..,35,9,37,0,37,..,3,3,8,0,8,..,7,3,13,0,13,..,25,4,31,0,31,..,1231,593,1820,14,1838,..,267,65,339,16,355,..,4510,1311,5824,56,5881,..,33,9,43,639,689,1416,4537,1326,5868,703,7978,1242,..,..,..,..,1242,..,0,0,0,0,0,..,1349,326,1670,16,1687,..,0,0,0,0,0,..,133,111,245,0,245,..,164,156,318,0,322,..,15,5,22,0,22,..,310,272,585,3,588,..,14,3,16,0,16,..,0,0,0,0,0,..,10,0,15,0,15,..,8,0,8,0,5,..,231,94,331,4,338,..,85,18,102,3,102,..,60,13,68,0,75,..,17,0,17,0,17,..,0,0,0,0,0,..,128,38,169,0,164,..,42,4,39,0,39,..,338,62,398,6,404,..,50,3,56,4,58,..,3,0,3,0,3,..,24,19,40
119021362,0,0,0,0,..,177,12,188,4,192,..,115,14,135,0,135,..,20,0,17,0,17,..,22,4,23,0,23,..,27,7,36,0,36,..,198,102,300,0,297,..,431,66,494,12,508,..,4583,1114,5696,55,5750,..,29,20,52,437,491,3148,4610,1134,5745,492,9391,3036,..,..,..,..,3036,..,0,0,0,0,0,..,1091,160,1253,14,1265,..,8,0,8,0,8,..,220,129,351,0,351,..,281,229,506,3,513,..,30,17,43,0,44,..,530,371,905,5,909,..,16,0,15,0,15,..,0,0,0,0,0,..,37,0,35,0,35,..,13,0,14,0,14,..,745,335,1075,13,1092,..,160,24,177,0,177,..,89,8,93,0,90,..,18,6,27,0,27,..,8,0,8,0,8,..,67,4,71,0,75,..,105,12,121,0,121,..,443,52,492,3,497,..,283,56,340,8,347,..,16,0,21,0,21,..,238,207,442
119021363,3,22,0,22,..,535,59,590,6,600,..,137,14,152,3,157,..,41,0,38,0,37,..,43,24,67,3,72,..,43,7,51,0,51,..,432,162,595,8,604,..,558,150,707,26,730,..,7918,2952,10868,109,10975,..,36,21,54,730,791,3523,7953,2973,10928,841,15292,3107,..,..,..,..,3107,..,0,0,0,0,0,..,778,180,965,3,967,..,0,0,0,0,0,..,730,669,1397,0,1400,..,1439,1391,2830,20,2845,..,61,55,123,0,123,..,2232,2115,4352,24,4369,..,12,7,20,0,21,..,0,0,0,0,0,..,33,3,36,0,36,..,8,0,8,0,9,..,548,203,750,7,753,..,234,43,278,4,276,..,177,13,189,5,193,..,123,18,146,4,146,..,12,0,12,0,12,..,62,3,69,0,69,..,858,58,922,10,926,..,1474,139,1606,16,1624,..,187,41,226,5,231,..,40,4,50,0,50,..,306,300,608
119021364,0,7,0,7,..,139,8,154,0,154,..,115,14,125,7,132,..,0,0,0,0,0,..,28,6,31,3,32,..,55,11,63,0,63,..,237,67,302,0,306,..,422,101,523,11,535,..,4794,933,5727,62,5788,..,17,6,28,625,651,5193,4812,935,5748,689,11637,5150,..,..,..,..,5150,..,3,0,3,0,3,..,627,81,707,12,724,..,3,0,3,0,3,..,225,120,343,4,349,..,266,154,415,7,421,..,18,19,36,0,36,..,507,286,800,12,806,..,28,3,32,0,32,..,7,4,10,0,10,..,26,0,26,0,26,..,31,0,33,0,33,..,1846,496,2340,23,2366,..,6,0,11,0,11,..,27,0,27,0,30,..,16,3,24,0,24,..,0,0,0,0,0,..,17,0,17,0,17,..,11,0,17,0,17,..,83,9,88,0,89,..,446,75,522,9,535,..,22,0,25,0,25,..,27,16,38
119021366,0,14,0,17,..,299,43,341,3,343,..,46,8,56,0,56,..,4,0,4,0,4,..,10,7,14,0,16,..,20,8,28,0,29,..,481,230,712,5,717,..,339,102,437,20,460,..,6209,1346,7556,82,7638,..,39,19,56,586,640,2342,6248,1362,7613,671,10622,2197,..,..,..,..,2197,..,3,0,3,0,3,..,2920,629,3552,30,3576,..,0,0,0,0,0,..,190,151,341,0,341,..,127,99,223,3,225,..,11,7,16,0,16,..,323,255,579,3,580,..,3,4,9,0,6,..,3,0,3,0,3,..,32,0,33,0,33,..,8,0,7,0,9,..,314,113,420,3,424,..,268,42,315,0,315,..,72,4,77,0,75,..,9,0,8,0,8,..,0,0,0,0,0,..,183,29,213,7,214,..,47,9,55,0,59,..,589,85,671,8,678,..,86,22,106,0,107,..,0,0,0,0,0,..,18,19,46
119021367,0,0,0,0,..,112,13,129,0,129,..,92,6,100,4,99,..,6,0,6,0,8,..,12,3,15,0,15,..,38,5,37,0,37,..,98,29,128,0,128,..,252,48,293,8,301,..,3275,596,3875,43,3913,..,18,16,32,376,401,2460,3294,606,3903,410,6781,2490,..,..,..,..,2490,..,4,0,4,0,4,..,858,128,991,8,993,..,0,0,0,0,0,..,217,147,369,0,370,..,215,137,348,3,349,..,11,11,24,0,24,..,443,290,739,3,742,..,16,3,19,0,19,..,0,0,0,0,0,..,19,0,19,0,19,..,12,0,9,0,9,..,721,123,840,17,860,..,80,13,92,0,92,..,33,0,40,0,40,..,19,4,18,0,18,..,7,0,11,0,11,..,104,13,114,0,116,..,31,5,30,0,30,..,272,37,309,0,310,..,134,18,151,3,156,..,9,0,9,0,9,..,25,12,35
119021573,7,31,0,32,..,358,50,412,7,420,..,30,8,43,0,42,..,51,9,60,0,60,..,11,0,10,0,10,..,19,3,23,0,23,..,204,110,315,0,316,..,654,412,1070,31,1097,..,5793,1324,7116,93,7203,..,34,38,76,563,635,1352,5830,1359,7191,653,9196,1151,..,..,..,..,1151,..,0,0,0,0,0,..,841,275,1112,13,1126,..,0,0,0,0,0,..,118,125,240,0,240,..,82,68,149,0,150,..,3,3,8,0,8,..,200,203,403,0,404,..,15,4,17,0,17,..,0,0,0,0,0,..,18,0,19,0,19,..,4,0,9,0,9,..,201,130,327,16,349,..,1145,258,1403,16,1417,..,118,8,134,3,131,..,22,9,33,0,29,..,0,0,0,0,0,..,574,112,683,4,689,..,63,6,69,0,70,..,1924,398,2324,27,2343,..,53,5,62,0,62,..,3,0,3,0,3,..,44,37,75
119021574,3,27,0,27,..,194,26,219,0,219,..,10,4,18,0,15,..,19,3,28,0,28,..,20,3,21,0,21,..,3,0,5,0,5,..,148,75,222,3,229,..,291,106,398,11,406,..,3351,645,3997,45,4048,..,14,13,30,377,411,926,3369,663,4030,430,5384,804,..,..,..,..,804,..,0,0,0,0,0,..,657,215,874,11,882,..,0,0,0,0,0,..,82,78,163,0,163,..,67,53,120,4,121,..,11,12,24,0,24,..,166,138,302,4,305,..,3,0,3,0,3,..,0,0,0,0,0,..,11,0,15,0,15,..,0,0,0,0,0,..,116,39,160,0,163,..,683,106,788,6,798,..,88,7,96,0,91,..,6,0,11,0,11,..,3,0,3,0,3,..,225,48,270,0,271,..,46,6,56,0,51,..,1042,170,1214,13,1222,..,26,0,25,0,25,..,9,0,5,0,5,..,17,11,27
119031368,0,11,0,11,..,282,38,317,0,319,..,65,7,80,0,80,..,13,0,13,0,13,..,25,8,30,0,30,..,16,0,18,0,18,..,36,11,51,0,51,..,193,59,249,9,258,..,6641,1978,8618,49,8668,..,21,11,39,523,556,2396,6667,1990,8657,568,11620,2177,..,..,..,..,2177,..,0,0,0,0,0,..,338,62,403,4,404,..,0,0,0,0,0,..,1341,887,2232,13,2239,..,2490,1317,3807,7,3816,..,119,84,207,0,208,..,3953,2282,6239,20,6260,..,49,12,60,0,60,..,0,0,0,0,0,..,6,0,6,0,6,..,5,0,7,0,7,..,260,70,327,0,333,..,43,3,45,0,45,..,84,5,89,0,89,..,9,0,9,0,9,..,4,0,4,0,4,..,17,0,17,0,17,..,559,45,609,3,611,..,724,53,771,3,776,..,107,21,128,0,130,..,18,4,25,0,23,..,59,18,78
119031369,0,11,0,11,..,224,16,236,0,238,..,114,15,125,3,127,..,13,0,15,0,15,..,29,10,34,0,36,..,16,0,17,0,17,..,37,11,42,0,42,..,227,50,278,16,291,..,4045,835,4876,46,4917,..,19,10,29,507,541,6077,4065,840,4904,551,11533,6091,..,..,..,..,6091,..,9,0,9,0,9,..,249,36,285,3,297,..,3,0,3,0,3,..,655,306,961,0,962,..,888,390,1280,5,1286,..,28,14,38,0,38,..,1570,706,2274,8,2284,..,102,13,118,0,121,..,3,0,3,0,3,..,29,0,34,0,34,..,27,0,28,0,28,..,317,55,370,0,370,..,70,9,88,0,88,..,88,0,89,0,91,..,28,10,38,0,38,..,16,3,19,0,19,..,19,9,32,0,32,..,550,62,609,3,611,..,772,91,870,5,874,..,103,10,108,0,109,..,55,10,61,0,61,..,39,18,58
119031370,0,3,0,3,..,192,15,207,0,205,..,52,8,62,3,60,..,8,0,8,0,8,..,26,8,36,0,36,..,5,0,11,0,11,..,99,23,121,0,121,..,166,29,200,9,209,..,3016,809,3826,30,3858,..,17,5,25,277,301,2462,3030,818,3849,304,6617,2501,..,..,..,..,2501,..,3,0,3,0,3,..,300,64,369,6,371,..,0,0,0,0,0,..,674,377,1056,3,1054,..,603,364,965,6,971,..,45,20,65,0,65,..,1318,770,2081,11,2093,..,27,10,34,0,34,..,0,0,0,0,0,..,11,0,13,0,13,..,10,0,10,0,10,..,382,57,439,3,438,..,47,7,57,0,57,..,53,0,52,0,52,..,7,0,11,0,11,..,3,0,3,0,3,..,29,6,29,0,29,..,55,10,64,0,64,..,199,22,219,0,219,..,70,15,86,0,86,..,21,0,19,0,19,..,29,14,39
