SA2_MAINCODE_2016,POL_Greek_SEO,POL_Greek_SOLSE_VWorW,POL_Greek_SOLSE_NWorNAA,POL_Greek_SOLSE_Tot,POL_Greek_NS,POL_Greek_Tot,POL_IAL_Bengali_SEO,POL_IAL_Bengali_SOLSE_VWorW,POL_IAL_Bengali_SOLSE_NWorNAA,POL_IAL_Bengali_SOLSE_Tot,POL_IAL_Bengali_NS,POL_IAL_Bengali_Tot,POL_IAL_Hindi_SEO,POL_IAL_Hindi_SOLSE_VWorW,POL_IAL_Hindi_SOLSE_NWorNAA,POL_IAL_Hindi_SOLSE_Tot,POL_IAL_Hindi_NS,POL_IAL_Hindi_Tot,POL_IAL_Punjabi_SEO,POL_IAL_Punjabi_SOLSE_VWorW,POL_IAL_Punjabi_SOLSE_NWorNAA,POL_IAL_Punjabi_SOLSE_Tot,POL_IAL_Punjabi_NS,POL_IAL_Punjabi_Tot,POL_IAL_Sinhalese_SEO,POL_IAL_Sinhalese_SOLSE_VWorW,POL_IAL_Sinhale_SOLSE_NWorNAA,POL_IAL_Sinhalese_SOLSE_Tot,POL_IAL_Sinhalese_NS,POL_IAL_Sinhalese_Tot,POL_IAL_Urdu_SEO,POL_IAL_Urdu_SOLSE_VWorW,POL_IAL_Urdu_SOLSE_NWorNAA,POL_IAL_Urdu_SOLSE_Tot,POL_IAL_Urdu_NS,POL_IAL_Urdu_Tot,POL_IAL_Oth_SEO,POL_IAL_Oth_SOLSE_VWorW,POL_IAL_Oth_SOLSE_NWorNAA,POL_IAL_Oth_SOLSE_Tot,POL_IAL_Oth_NS,POL_IAL_Oth_Tot,POL_IAL_Tot_SEO,POL_IAL_Tot_SOLSE_VWorW,POL_IAL_Tot_SOLSE_NWorNAA,POL_IAL_Tot_SOLSE_Tot,POL_IAL_Tot_NS,POL_IAL_Tot_Tot,POL_Italian_SEO,POL_Italian_SOLSE_VWorW,POL_Italian_SOLSE_NWorNAA,POL_Italian_SOLSE_Tot,POL_Italian_NS,POL_Italian_Tot,POL_Japanese_SEO,POL_Japanese_SOLSE_VWorW,POL_Japanese_SOLSE_NWorNAA,POL_Japanese_SOLSE_Tot,POL_Japanese_NS,POL_Japanese_Tot,POL_Korean_SEO,POL_Korean_SOLSE_VWorW,POL_Korean_SOLSE_NWorNAA,POL_Korean_SOLSE_Tot,POL_Korean_NS,POL_Korean_Tot,POL_Macedonian_SEO,POL_Macedonian_SOLSE_VWorW,POL_Macedonian_SOLSE_NWorNAA,POL_Macedonian_SOLSE_Tot,POL_Macedonian_NS,POL_Macedonian_Tot,POL_Maltese_SEO,POL_Maltese_SOLSE_VWorW,POL_Maltese_SOLSE_NWorNAA,POL_Maltese_SOLSE_Tot,POL_Maltese_NS,POL_Maltese_Tot,POL_Persian_ED_SEO,POL_Persian_ED_SOLSE_VWorW,POL_Persian_ED_SOLSE_NWorNAA,POL_Persian_ED_SOLSE_Tot,POL_Persian_ED_NS,POL_Persian_ED_Tot,POL_Polish_SEO,POL_Polish_SOLSE_VWorW,POL_Polish_SOLSE_NWorNAA,POL_Polish_SOLSE_Tot,POL_Polish_NS,POL_Polish_Tot,POL_Russian_SEO,POL_Russian_SOLSE_VWorW,POL_Russian_SOLSE_NWorNAA,POL_Russian_SOLSE_Tot,POL_Russian_NS,POL_Russian_Tot,POL_Samoan_SEO,POL_Samoan_SOLSE_VWorW,POL_Samoan_SOLSE_NWorNAA,POL_Samoan_SOLSE_Tot,POL_Samoan_NS,POL_Samoan_Tot,POL_Serbian_SEO,POL_Serbian_SOLSE_VWorW,POL_Serbian_SOLSE_NWorNAA,POL_Serbian_SOLSE_Tot,POL_Serbian_NS,POL_Serbian_Tot,POL_SAL_Filipino_SEO,POL_SAL_Filipino_SOLSE_VWorW,POL_SAL_Filipin_SOLSE_NWorNAA,POL_SAL_Filipino_SOLSE_Tot,POL_SAL_Filipino_NS,POL_SAL_Filipino_Tot,POL_SAL_Indonesian_SEO,POL_SAL_Indonesia_SOLSE_VWorW,POL_SAL_Indones_SOLSE_NWorNAA,POL_SAL_Indonesian_SOLSE_Tot,POL_SAL_Indonesian_NS,POL_SAL_Indonesian_Tot,POL_SAL_Tagalog_SEO,POL_SAL_Tagalog_SOLSE_VWorW,POL_SAL_Tagalog_SOLSE_NWorNAA,POL_SAL_Tagalog_SOLSE_Tot,POL_SAL_Tagalog_NS,POL_SAL_Tagalog_Tot,POL_SAL_Oth_SEO,POL_SAL_Oth_SOLSE_VWorW,POL_SAL_Oth_SOLSE_NWorNAA,POL_SAL_Oth_SOLSE_Tot,POL_SAL_Oth_NS,POL_SAL_Oth_Tot,POL_SAL_Tot_SEO,POL_SAL_Tot_SOLSE_VWorW,POL_SAL_Tot_SOLSE_NWorNAA,POL_SAL_Tot_SOLSE_Tot,POL_SAL_Tot_NS,POL_SAL_Tot_Tot,POL_Spanish_SEO,POL_Spanish_SOLSE_VWorW,POL_Spanish_SOLSE_NWorNAA,POL_Spanish_SOLSE_Tot,POL_Spanish_NS,POL_Spanish_Tot,POL_Tamil_SEO,POL_Tamil_SOLSE_VWorW,POL_Tamil_SOLSE_NWorNAA,POL_Tamil_SOLSE_Tot,POL_Tamil_NS,POL_Tamil_Tot,POL_Thai_SEO,POL_Thai_SOLSE_VWorW,POL_Thai_SOLSE_NWorNAA,POL_Thai_SOLSE_Tot,POL_Thai_NS,POL_Thai_Tot,POL_Turkish_SEO,POL_Turkish_SOLSE_VWorW,POL_Turkish_SOLSE_NWorNAA,POL_Turkish_SOLSE_Tot,POL_Turkish_NS,POL_Turkish_Tot,POL_Vietnamese_SEO,POL_Vietnamese_SOLSE_VWorW,POL_Vietnamese_SOLSE_NWorNAA,POL_Vietnamese_SOLSE_Tot,POL_Vietnamese_NS,POL_Vietnamese_Tot,POL_Oth_SEO,POL_Oth_SOLSE_VWorW,POL_Oth_SOLSE_NWorNAA,POL_Oth_SOLSE_Tot,POL_Oth_NS,POL_Oth_Tot,POL_Tot_SEO,POL_Tot_SOLSE_VWorW,POL_Tot_SOLSE_NWorNAA,POL_Tot_SOLSE_Tot,POL_Tot_NS,POL_Tot_Tot,P_LSatH_NS_SEO,P_LSatH_NS_SOLSE_VWorW,P_LSatH_NS_SOLSE_NWorNAA,P_LSatH_NS_SOLSE_Tot,P_LSatH_NS_NS,P_LSatH_NS_Tot,P_Tot_SEO,P_Tot_SOLSE_VWorW,P_Tot_SOLSE_NWorNAA,P_Tot_SOLSE_Tot,P_Tot_NS,P_Tot_Tot
801061062,..,28,0,32,0,35,..,0,0,0,0,0,..,30,0,30,0,30,..,0,0,0,0,0,..,12,0,12,0,12,..,6,0,6,0,6,..,3,0,3,0,3,..,52,0,52,0,52,..,34,0,37,0,37,..,16,5,14,0,14,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,6,0,9,0,9,..,7,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,16,0,16,0,16,..,0,0,0,0,0,..,21,0,21,0,21,..,10,0,12,0,12,..,9,0,9,0,9,..,7,3,4,0,4,..,0,0,0,0,0,..,17,0,17,0,17,..,58,4,64,0,64,..,439,34,479,0,483,..,5,0,5,95,108,2290,450,34,487,101,2878
801061063,..,29,0,29,0,29,..,0,0,0,0,0,..,14,0,14,0,14,..,0,0,0,0,0,..,15,0,15,0,15,..,5,0,5,0,5,..,6,0,6,0,6,..,36,0,39,0,39,..,36,0,38,0,38,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,6,0,8,0,8,..,9,0,9,0,9,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,16,0,16,0,16,..,29,0,34,0,34,..,252,20,268,3,272,..,5,0,5,132,139,1201,258,20,279,135,1615
801061064,..,19,0,25,0,25,..,11,0,13,0,13,..,27,0,27,0,26,..,7,0,7,0,7,..,17,0,17,0,17,..,21,3,22,0,22,..,10,0,10,0,10,..,93,3,98,0,101,..,44,7,55,0,55,..,26,4,29,0,29,..,26,4,31,0,31,..,3,3,8,0,8,..,0,0,0,0,0,..,11,0,12,0,14,..,18,0,18,0,18,..,11,3,17,0,17,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,20,7,30,0,30,..,11,0,12,0,12,..,3,0,3,0,3,..,44,9,50,0,50,..,33,3,35,0,39,..,18,0,20,0,20,..,3,0,6,0,6,..,11,3,12,0,12,..,12,10,20,0,20,..,97,10,109,0,111,..,742,106,850,3,855,..,12,0,10,349,361,3361,756,103,860,356,4575
801061066,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
801061067,..,35,4,39,0,39,..,22,4,25,0,25,..,30,3,34,0,37,..,22,11,29,0,29,..,32,0,32,0,32,..,14,3,16,0,16,..,25,0,29,0,29,..,150,17,167,0,169,..,69,12,85,0,83,..,47,0,45,0,45,..,33,13,49,0,49,..,9,3,10,0,10,..,5,0,5,0,5,..,20,4,23,0,23,..,26,3,26,0,26,..,7,0,5,0,5,..,9,0,9,0,9,..,19,4,19,0,19,..,14,0,14,0,14,..,16,0,16,0,16,..,15,3,17,0,12,..,0,0,0,0,0,..,43,3,40,0,42,..,40,0,40,0,40,..,10,5,15,0,14,..,0,0,0,0,0,..,7,0,7,0,7,..,41,0,43,0,43,..,130,27,156,3,158,..,1088,143,1234,6,1239,..,5,3,9,576,588,4134,1095,148,1240,585,5960
801061068,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,5,5,0,0,0,0,5,8
801061069,..,62,0,60,0,60,..,11,0,8,0,8,..,35,0,36,0,36,..,0,0,0,0,0,..,21,0,22,0,22,..,9,0,8,0,8,..,0,0,0,0,0,..,69,4,80,0,80,..,50,3,53,0,54,..,10,0,10,0,10,..,13,3,13,0,13,..,7,0,7,0,7,..,3,0,3,0,3,..,13,0,18,0,18,..,6,0,6,0,6,..,4,0,8,0,8,..,0,0,0,0,0,..,3,0,3,0,3,..,6,0,6,0,6,..,4,0,4,0,4,..,14,0,14,0,14,..,0,0,0,0,0,..,27,0,27,0,27,..,21,0,21,0,21,..,11,0,11,0,11,..,9,0,10,0,10,..,6,0,6,3,9,..,17,3,21,0,21,..,64,10,76,0,71,..,633,53,690,5,691,..,10,4,10,207,219,2262,639,57,703,213,3170
801061070,..,27,0,31,0,31,..,9,0,9,0,9,..,15,0,14,0,14,..,0,0,0,0,0,..,5,0,5,0,5,..,3,0,3,0,3,..,15,0,13,0,13,..,42,3,48,0,48,..,51,3,54,0,54,..,3,0,3,0,3,..,8,0,7,0,7,..,6,0,6,0,6,..,0,0,0,0,0,..,3,0,3,0,3,..,9,0,9,0,9,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,6,0,6,0,6,..,0,0,0,0,0,..,18,0,18,0,18,..,15,3,20,0,20,..,10,0,10,0,10,..,16,0,16,0,16,..,0,0,0,0,0,..,14,0,14,0,16,..,36,0,37,0,38,..,384,30,414,4,417,..,5,0,3,164,164,2306,392,31,419,163,2890
801061129,..,12,0,12,0,12,..,3,0,3,0,3,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,12,0,17,0,17,..,3,0,8,0,8,..,6,4,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,8,0,8,..,4,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,8,0,5,0,5,..,3,0,3,0,3,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,10,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,14,0,15,3,14,..,29,5,30,0,30,..,249,15,265,4,270,..,9,0,8,111,118,1052,255,21,270,115,1435
801061130,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,3,3,47,7,0,7,3,56
801061131,..,21,3,19,0,19,..,11,0,11,0,11,..,33,0,33,0,33,..,10,0,10,0,10,..,7,0,7,0,7,..,4,0,4,0,4,..,8,0,8,0,8,..,67,0,67,0,67,..,34,0,34,0,34,..,11,0,11,0,11,..,16,0,16,0,16,..,5,0,5,0,5,..,0,0,0,0,0,..,16,3,21,0,21,..,10,0,10,0,10,..,17,0,20,0,20,..,8,0,8,0,8,..,8,0,8,0,8,..,13,0,13,0,13,..,12,0,12,0,12,..,10,0,10,0,10,..,0,0,0,0,0,..,36,0,36,0,33,..,35,0,35,0,35,..,4,3,3,0,3,..,7,0,12,0,12,..,0,0,0,0,3,..,14,3,18,0,18,..,79,8,83,0,88,..,628,37,664,3,671,..,9,0,9,346,349,3404,633,40,675,346,4424
801071071,..,0,0,0,0,0,..,13,0,15,0,15,..,19,0,16,0,16,..,12,0,12,0,12,..,14,0,14,0,14,..,29,0,35,0,35,..,3,0,7,0,7,..,91,5,99,0,99,..,13,0,13,0,13,..,20,0,20,0,20,..,3,0,3,0,3,..,6,0,6,0,6,..,4,0,4,0,4,..,6,0,10,0,10,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,11,4,16,0,14,..,17,0,17,0,17,..,3,0,3,0,3,..,29,0,29,0,29,..,4,0,4,0,4,..,46,0,46,0,46,..,35,5,42,0,42,..,19,3,19,0,19,..,8,0,7,0,7,..,0,0,0,0,0,..,25,6,35,0,35,..,141,21,161,3,161,..,556,66,621,4,623,..,6,0,6,182,191,4153,562,66,622,186,4967
801071072,..,19,0,19,0,19,..,25,4,29,0,29,..,47,4,48,0,48,..,25,0,25,0,25,..,6,0,5,0,5,..,14,0,22,0,22,..,13,0,13,0,13,..,132,10,141,0,141,..,15,3,24,0,24,..,0,0,0,0,0,..,3,0,4,0,4,..,5,0,5,0,5,..,0,0,0,0,0,..,8,0,12,0,12,..,30,0,30,0,30,..,4,0,4,0,4,..,11,6,17,0,17,..,9,0,13,0,13,..,20,0,20,0,20,..,7,0,11,0,11,..,20,0,20,0,20,..,0,0,0,0,0,..,43,0,46,0,46,..,23,7,27,0,27,..,33,0,33,0,33,..,8,0,8,0,8,..,3,0,3,0,3,..,63,17,81,0,81,..,145,26,164,3,169,..,725,99,817,3,824,..,14,3,16,77,92,2868,735,99,829,83,3786
801071073,..,13,0,13,0,13,..,0,0,0,0,0,..,22,3,21,0,21,..,31,3,29,0,29,..,7,0,7,0,7,..,22,0,22,0,22,..,9,0,9,0,9,..,87,3,92,0,92,..,24,0,23,0,25,..,0,0,0,0,0,..,3,3,4,0,4,..,0,0,0,0,0,..,4,0,4,0,4,..,5,0,5,0,5,..,11,0,9,0,9,..,20,3,20,0,20,..,4,0,4,0,4,..,11,3,15,0,15,..,10,0,10,0,10,..,4,0,4,0,4,..,17,0,17,0,17,..,0,0,0,0,0,..,40,0,40,0,40,..,50,7,52,0,52,..,14,0,16,0,16,..,11,0,14,0,14,..,3,0,3,0,3,..,39,3,45,0,45,..,126,24,152,0,154,..,596,67,664,3,662,..,12,0,13,278,288,4804,608,65,676,279,5758
801071074,..,12,5,17,0,17,..,4,0,4,0,4,..,21,0,21,0,21,..,4,0,4,0,4,..,8,0,8,0,8,..,11,0,11,0,7,..,15,0,15,0,15,..,64,0,64,0,66,..,21,0,22,0,22,..,5,0,11,0,11,..,0,0,0,0,0,..,13,0,13,0,13,..,4,0,4,0,4,..,3,0,3,0,3,..,9,0,11,0,11,..,0,0,0,0,0,..,5,3,9,0,9,..,24,3,26,0,26,..,10,0,10,0,10,..,7,0,7,0,7,..,23,0,23,0,23,..,6,0,6,0,6,..,37,0,37,0,37,..,20,3,24,0,24,..,0,0,0,0,0,..,16,4,26,0,26,..,0,0,3,0,3,..,22,9,30,0,30,..,106,22,129,6,131,..,506,77,583,7,585,..,12,3,15,197,216,4316,521,79,601,201,5121
801071075,..,24,0,23,0,23,..,12,0,12,0,12,..,17,0,17,0,17,..,20,0,21,0,21,..,21,0,17,0,17,..,6,0,6,0,6,..,7,0,7,0,7,..,76,3,79,0,79,..,16,0,21,0,21,..,7,0,7,0,7,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,18,0,18,4,19,..,25,3,28,0,27,..,7,0,7,0,7,..,8,3,16,0,16,..,13,0,13,0,13,..,19,0,19,0,19,..,6,0,6,0,6,..,24,0,23,0,23,..,8,0,8,0,8,..,58,3,56,0,56,..,24,0,26,0,26,..,10,0,10,0,10,..,12,0,10,0,10,..,0,0,0,0,0,..,32,3,37,0,37,..,91,31,120,3,125,..,557,69,625,9,631,..,9,0,15,224,239,4186,570,65,637,229,5059
801071076,..,27,0,25,0,24,..,5,0,5,0,5,..,15,0,15,0,15,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,30,0,30,0,30,..,12,0,15,0,15,..,7,0,7,0,7,..,4,0,3,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,3,0,3,0,3,..,9,0,9,0,9,..,3,0,3,0,3,..,11,0,7,0,7,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,17,0,18,0,18,..,3,0,3,0,3,..,0,0,7,0,7,..,0,0,0,0,0,..,12,3,15,0,15,..,42,0,39,3,44,..,359,32,395,5,400,..,0,0,0,77,74,2477,359,32,396,82,2949
801071077,..,6,3,10,0,10,..,0,0,0,0,0,..,3,0,3,0,3,..,8,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,8,0,8,..,16,3,22,0,22,..,12,3,22,0,22,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,6,0,6,..,10,0,10,0,10,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,6,0,4,0,5,..,15,0,15,0,15,..,11,0,11,0,11,..,4,0,4,0,4,..,13,0,16,0,16,..,3,0,3,0,3,..,27,0,33,0,33,..,11,3,13,0,13,..,3,0,3,0,3,..,10,3,14,0,14,..,0,0,0,0,0,..,8,6,14,0,18,..,78,13,93,0,93,..,306,54,359,7,363,..,4,0,7,126,133,2253,309,50,363,125,2750
801071078,..,12,0,12,0,12,..,27,0,27,0,27,..,56,3,61,0,61,..,32,7,31,0,31,..,48,3,53,0,55,..,25,0,29,0,29,..,5,0,5,0,5,..,193,12,208,0,208,..,40,8,44,0,44,..,8,0,8,0,8,..,8,0,8,0,8,..,15,0,22,0,22,..,7,0,7,0,7,..,8,3,12,0,12,..,14,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,22,0,23,0,23,..,22,0,22,0,22,..,0,0,0,0,0,..,29,0,29,0,29,..,12,0,12,0,12,..,62,0,62,0,62,..,56,5,61,0,61,..,34,0,34,0,34,..,22,4,27,0,27,..,3,0,3,0,3,..,48,6,57,0,57,..,183,36,216,3,221,..,1004,114,1120,11,1126,..,23,3,26,286,308,6178,1023,118,1140,294,7611
801071079,..,3,0,3,0,3,..,4,0,4,0,4,..,3,0,3,0,3,..,4,0,4,0,4,..,17,0,19,0,19,..,3,0,3,0,3,..,4,0,9,0,9,..,38,3,40,0,40,..,38,0,38,0,39,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,14,0,14,0,15,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,9,0,9,..,0,0,0,0,0,..,10,0,13,0,13,..,0,0,0,0,0,..,30,3,31,0,31,..,7,0,7,0,7,..,4,0,4,0,4,..,10,0,15,0,15,..,3,0,3,0,3,..,17,5,18,0,18,..,72,11,83,0,83,..,371,40,411,8,415,..,10,3,7,112,118,2519,379,41,420,120,3056
801071080,..,3,0,3,0,3,..,18,0,18,0,18,..,73,7,73,0,79,..,14,0,19,0,19,..,14,0,14,0,14,..,16,3,18,0,18,..,30,0,34,0,34,..,168,11,175,0,177,..,3,0,3,0,3,..,5,0,4,0,4,..,5,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,7,0,7,0,7,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,3,0,3,..,15,0,20,0,20,..,8,0,8,0,8,..,14,0,14,0,14,..,0,0,0,0,0,..,39,0,41,0,41,..,8,0,14,0,14,..,26,3,26,0,26,..,12,3,15,0,11,..,3,3,8,0,8,..,13,0,8,0,8,..,126,15,142,5,150,..,494,48,543,11,550,..,10,0,10,96,105,1235,502,48,554,101,1894
801071081,..,3,3,8,0,8,..,9,0,6,0,13,..,26,0,26,0,26,..,33,3,38,0,38,..,15,0,20,0,20,..,9,3,13,0,13,..,12,0,11,0,11,..,112,11,123,0,120,..,22,3,29,0,29,..,8,0,8,0,8,..,19,3,17,0,17,..,12,4,11,0,11,..,4,0,4,0,4,..,3,0,3,0,3,..,3,0,3,0,3,..,5,0,5,0,5,..,3,0,4,0,4,..,20,6,24,0,24,..,27,0,24,0,26,..,3,0,3,0,3,..,28,0,29,0,29,..,3,0,3,0,3,..,59,0,64,0,63,..,24,0,28,0,28,..,3,0,3,0,3,..,12,5,14,0,14,..,0,0,0,0,0,..,55,17,75,0,75,..,108,27,134,0,137,..,625,119,736,9,747,..,15,0,16,213,230,3433,635,115,753,216,4405
801071082,..,49,4,54,0,54,..,21,0,21,0,21,..,57,3,60,0,60,..,32,5,38,0,38,..,21,3,29,0,29,..,23,3,22,0,22,..,14,0,14,0,14,..,174,10,185,0,185,..,81,9,86,0,86,..,16,0,16,0,16,..,14,0,12,0,12,..,11,0,11,0,11,..,11,0,11,0,11,..,11,3,16,0,16,..,42,0,40,0,40,..,31,0,31,0,31,..,24,0,24,0,24,..,37,9,47,0,47,..,31,0,35,0,35,..,26,0,25,0,25,..,50,0,50,0,50,..,13,0,13,0,15,..,123,0,126,0,124,..,98,10,106,0,106,..,24,3,25,0,29,..,15,7,21,0,21,..,8,0,7,0,7,..,49,17,69,0,69,..,277,45,326,11,330,..,1556,213,1767,14,1781,..,39,4,39,683,720,12396,1594,218,1806,697,14900
801071083,..,9,0,9,0,9,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,4,0,4,0,4,..,7,0,5,0,5,..,3,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,5,0,5,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,14,4,13,0,13,..,109,8,119,0,119,..,5,0,5,62,69,1243,114,8,127,62,1427
801071084,..,8,3,10,0,10,..,9,0,9,0,9,..,39,4,45,0,45,..,26,7,30,0,30,..,26,0,26,0,26,..,37,0,38,0,38,..,8,0,7,0,7,..,146,12,158,0,158,..,21,0,24,0,24,..,10,0,10,0,10,..,5,0,6,0,6,..,16,0,11,0,11,..,5,0,5,0,5,..,0,0,0,0,0,..,15,0,15,0,15,..,7,0,7,0,7,..,7,0,7,0,7,..,20,8,30,0,27,..,11,0,13,0,13,..,7,0,14,0,14,..,22,0,26,0,26,..,10,0,8,0,8,..,57,3,56,0,56,..,53,6,60,0,60,..,57,8,64,3,67,..,9,3,14,0,14,..,0,0,0,0,0,..,88,14,99,0,99,..,137,26,160,4,166,..,888,99,983,7,992,..,14,0,18,355,371,4067,907,100,1004,364,5431
801071085,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,0,0,0,0,3,3
801071086,..,9,0,9,0,13,..,0,0,0,0,0,..,11,0,8,0,8,..,3,0,3,0,3,..,12,0,12,0,12,..,0,3,0,0,0,..,0,0,0,0,0,..,19,6,26,0,26,..,15,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,6,3,10,0,10,..,4,0,9,0,9,..,0,0,0,0,0,..,3,0,4,0,4,..,0,0,0,0,0,..,12,0,12,0,12,..,0,0,0,0,0,..,18,0,17,0,17,..,10,0,10,0,10,..,11,3,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,8,3,10,0,10,..,37,3,41,0,41,..,234,31,267,5,272,..,3,0,3,68,72,1347,238,31,271,79,1693
