SA2_MAINCODE_2016,P_PNG_0_4,P_PNG_5_14,P_PNG_15_24,P_PNG_25_44,P_PNG_45_54,P_PNG_55_64,P_PNG_65_74,P_PNG_75_84,P_PNG_85ov,P_PNG_Tot,P_Philippines_0_4,P_Philippines_5_14,P_Philippines_15_24,P_Philippines_25_44,P_Philippines_45_54,P_Philippines_55_64,P_Philippines_65_74,P_Philippines_75_84,P_Philippines_85ov,P_Philippines_Tot,P_Poland_0_4,P_Poland_5_14,P_Poland_15_24,P_Poland_25_44,P_Poland_45_54,P_Poland_55_64,P_Poland_65_74,P_Poland_75_84,P_Poland_85ov,P_Poland_Tot,P_Scotland_0_4,P_Scotland_5_14,P_Scotland_15_24,P_Scotland_25_44,P_Scotland_45_54,P_Scotland_55_64,P_Scotland_65_74,P_Scotland_75_84,P_Scotland_85ov,P_Scotland_Tot,P_Singapore_0_4,P_Singapore_5_14,P_Singapore_15_24,P_Singapore_25_44,P_Singapore_45_54,P_Singapore_55_64,P_Singapore_65_74,P_Singapore_75_84,P_Singapore_85ov,P_Singapore_Tot,P_South_Africa_0_4,P_South_Africa_5_14,P_South_Africa_15_24,P_South_Africa_25_44,P_South_Africa_45_54,P_South_Africa_55_64,P_South_Africa_65_74,P_South_Africa_75_84,P_South_Africa_85ov,P_South_Africa_Tot,P_SE_Europe_nfd_0_4,P_SE_Europe_nfd_5_14,P_SE_Europe_nfd_15_24,P_SE_Europe_nfd_25_44,P_SE_Europe_nfd_45_54,P_SE_Europe_nfd_55_64,P_SE_Europe_nfd_65_74,P_SE_Europe_nfd_75_84,P_SE_Europe_nfd_85ov,P_SE_Europe_nfd_Tot,P_Sri_Lanka_0_4,P_Sri_Lanka_5_14,P_Sri_Lanka_15_24,P_Sri_Lanka_25_44,P_Sri_Lanka_45_54,P_Sri_Lanka_55_64,P_Sri_Lanka_65_74,P_Sri_Lanka_75_84,P_Sri_Lanka_85ov,P_Sri_Lanka_Tot,P_Taiwan_0_4,P_Taiwan_5_14,P_Taiwan_15_24,P_Taiwan_25_44,P_Taiwan_45_54,P_Taiwan_55_64,P_Taiwan_65_74,P_Taiwan_75_84,P_Taiwan_85ov,P_Taiwan_Tot,P_Thailand_0_4,P_Thailand_5_14,P_Thailand_15_24,P_Thailand_25_44,P_Thailand_45_54,P_Thailand_55_64,P_Thailand_65_74,P_Thailand_75_84,P_Thailand_85ov,P_Thailand_Tot,P_FYROM_0_4,P_FYROM_5_14,P_FYROM_15_24,P_FYROM_25_44,P_FYROM_45_54,P_FYROM_55_64,P_FYROM_65_74,P_FYROM_75_84,P_FYROM_85ov,P_FYROM_Tot,P_Turkey_0_4,P_Turkey_5_14,P_Turkey_15_24,P_Turkey_25_44,P_Turkey_45_54,P_Turkey_55_64,P_Turkey_65_74,P_Turkey_75_84,P_Turkey_85ov,P_Turkey_Tot,P_USA_0_4,P_USA_5_14,P_USA_15_24,P_USA_25_44,P_USA_45_54,P_USA_55_64,P_USA_65_74,P_USA_75_84,P_USA_85ov,P_USA_Tot,P_Vietnam_0_4,P_Vietnam_5_14,P_Vietnam_15_24,P_Vietnam_25_44,P_Vietnam_45_54,P_Vietnam_55_64,P_Vietnam_65_74,P_Vietnam_75_84,P_Vietnam_85ov,P_Vietnam_Tot,P_Wales_0_4,P_Wales_5_14,P_Wales_15_24,P_Wales_25_44,P_Wales_45_54,P_Wales_55_64,P_Wales_65_74,P_Wales_75_84,P_Wales_85ov,P_Wales_Tot,P_Zimbabwe_0_4,P_Zimbabwe_5_14,P_Zimbabwe_15_24,P_Zimbabwe_25_44,P_Zimbabwe_45_54,P_Zimbabwe_55_64,P_Zimbabwe_65_74,P_Zimbabwe_75_84,P_Zimbabwe_85ov,P_Zimbabwe_Tot,P_Elsewhere_0_4,P_Elsewhere_5_14,P_Elsewhere_15_24,P_Elsewhere_25_44,P_Elsewhere_45_54,P_Elsewhere_55_64,P_Elsewhere_65_74,P_Elsewhere_75_84,P_Elsewhere_85ov,P_Elsewhere_Tot,P_COB_NS_0_4,P_COB_NS_5_14,P_COB_NS_15_24,P_COB_NS_25_44,P_COB_NS_45_54,P_COB_NS_55_64,P_COB_NS_65_74,P_COB_NS_75_84,P_COB_NS_85ov,P_COB_NS_Tot,P_Tot_0_4,P_Tot_5_14,P_Tot_15_24,P_Tot_25_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
301031016,0,0,0,12,6,8,3,3,0,36,0,4,12,26,10,7,4,0,0,72,0,0,0,6,0,3,0,0,0,15,4,8,3,5,9,6,7,3,3,56,0,4,0,6,0,0,3,0,0,16,4,8,14,53,21,9,3,3,0,121,0,0,0,0,0,0,3,0,0,3,0,0,0,3,4,0,4,0,0,14,0,0,0,0,3,0,0,0,0,5,0,0,0,11,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,14,10,3,4,0,0,45,0,0,0,9,3,0,0,0,0,16,0,0,3,3,5,6,6,0,3,26,0,0,0,7,3,3,0,0,0,12,3,23,23,65,43,21,12,6,3,211,31,40,67,147,87,52,54,41,12,529,742,1640,1418,2924,1704,1245,952,550,239,11425
301031017,0,3,0,8,6,5,0,0,0,17,0,0,3,7,3,10,0,0,0,30,0,0,0,3,0,0,0,0,0,6,0,0,0,6,13,6,4,0,0,36,0,0,3,4,0,0,0,0,0,10,0,4,11,15,11,6,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,4,0,0,0,17,0,0,3,14,0,5,0,0,0,20,0,0,0,10,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,12,0,0,0,11,11,8,4,0,0,29,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,9,7,50,14,11,8,4,0,104,12,18,22,76,32,45,25,8,3,245,305,545,504,1430,541,454,220,85,34,4118
301031018,0,3,3,10,6,0,3,0,0,28,0,4,5,39,32,30,9,3,0,128,0,0,0,3,3,0,0,0,0,10,0,0,4,4,9,5,9,0,0,30,0,0,0,3,0,0,0,0,0,5,0,0,7,27,7,10,4,6,0,64,0,0,0,0,0,3,3,0,0,3,0,3,7,16,14,6,3,0,0,48,0,0,0,13,0,0,0,0,0,16,0,0,5,10,11,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,4,0,12,3,0,0,0,0,27,0,4,0,23,16,8,3,0,0,55,0,0,0,9,0,0,0,0,0,15,0,0,0,10,3,3,8,0,0,22,0,9,7,83,31,35,17,9,3,196,24,45,55,149,74,49,46,17,6,456,612,1072,1046,2650,1211,941,759,336,79,8708
301031019,0,0,0,12,4,5,0,0,0,19,0,3,14,17,21,5,3,0,0,68,0,0,0,6,3,0,0,0,0,15,0,7,3,19,18,9,9,3,0,73,0,3,7,6,4,0,0,0,0,20,0,63,46,145,83,19,6,3,0,369,0,0,0,0,0,0,0,0,0,5,0,3,0,18,11,3,0,0,0,33,3,3,0,6,0,0,0,0,0,14,0,0,0,4,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,8,0,16,0,18,5,3,0,0,0,43,0,4,0,12,0,0,0,0,0,15,0,0,0,3,4,3,0,0,0,14,0,0,0,17,5,6,0,0,0,29,0,29,21,95,57,14,8,13,3,242,21,34,26,114,46,30,18,14,4,313,830,1823,880,2865,1292,730,401,138,36,8997
301031020,0,0,0,15,15,3,0,3,0,44,0,3,9,35,18,18,6,5,0,93,0,0,0,9,0,3,0,0,3,12,0,4,3,23,14,18,18,12,0,84,0,0,0,3,5,0,0,0,0,13,0,9,12,46,29,15,8,0,3,111,0,0,0,4,3,0,4,0,0,8,0,3,0,3,3,0,0,0,0,12,0,0,0,10,0,0,0,0,0,8,0,6,8,18,3,3,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,21,10,11,0,0,0,57,0,0,0,18,9,10,4,4,0,39,0,0,3,5,7,0,0,3,0,21,0,0,0,3,6,3,0,0,0,13,7,15,12,76,48,24,24,6,10,220,27,45,85,161,125,112,81,56,24,712,791,1629,1465,3401,2114,1674,1140,679,347,13233
301031021,0,0,0,12,11,5,3,3,0,44,0,29,43,102,50,34,18,0,0,275,0,0,0,8,0,0,0,0,0,10,0,8,0,23,14,10,11,10,7,77,0,0,0,7,3,0,0,0,0,11,0,10,20,42,28,9,4,0,3,110,0,0,0,0,0,0,0,3,0,4,0,3,3,16,10,6,3,0,0,46,0,0,0,7,0,0,0,0,0,7,0,8,7,17,4,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,17,0,3,6,0,0,33,0,0,0,16,9,11,0,3,0,43,0,0,6,3,9,4,0,4,0,28,0,0,0,11,4,3,0,0,0,16,7,12,25,114,53,38,34,20,5,320,43,82,73,224,101,78,91,90,114,895,1021,1883,1755,4211,1946,1572,1301,688,413,14790
302011022,0,3,9,9,9,8,0,0,0,41,0,7,25,61,34,18,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,10,5,0,33,0,0,0,3,3,0,0,0,0,11,0,10,6,19,12,0,4,0,0,51,0,0,0,0,0,0,0,0,0,0,0,3,0,16,4,7,8,6,0,47,0,4,0,6,0,0,0,0,0,5,0,3,3,7,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,13,0,0,0,0,0,25,0,0,7,3,4,0,0,0,0,11,0,0,0,0,0,0,3,0,0,7,0,0,3,0,3,0,0,0,0,11,0,16,10,52,27,19,12,4,0,140,12,23,24,80,40,22,23,18,11,266,545,990,866,2220,959,780,577,238,101,7275
302011023,0,0,5,6,8,4,5,0,0,36,0,3,8,18,17,9,9,0,0,67,0,0,0,8,0,4,3,0,0,15,0,3,3,6,3,11,10,5,0,40,0,3,0,5,0,0,3,0,0,15,0,19,28,62,37,25,6,0,0,180,0,0,0,0,0,3,0,0,0,3,0,3,0,6,9,8,3,3,3,35,0,6,0,13,5,3,4,0,0,25,0,3,0,6,3,0,3,0,0,17,0,0,0,3,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,3,4,6,5,3,6,5,0,0,35,0,0,0,3,15,8,8,0,0,36,0,0,0,0,0,0,0,0,0,4,0,0,3,6,6,6,0,0,0,19,0,13,13,44,40,38,14,10,3,176,14,25,23,55,48,41,30,21,10,276,369,1163,1166,1664,1381,1093,762,375,169,8142
302011024,0,0,14,23,20,4,3,3,0,62,0,18,12,62,37,22,7,3,0,156,0,0,0,6,0,0,3,0,3,18,0,0,6,13,8,4,8,8,7,51,0,3,0,9,0,0,3,0,0,19,0,12,28,58,23,7,14,0,0,146,0,0,0,0,4,0,0,0,0,6,0,4,0,34,10,0,3,4,4,65,0,0,3,16,4,4,3,0,0,23,0,3,3,0,3,3,0,3,0,14,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,10,7,4,3,0,3,31,0,0,0,11,4,6,0,0,0,24,0,0,0,8,0,0,0,0,0,8,0,3,4,13,7,0,0,0,0,32,0,8,12,84,35,30,24,14,6,218,21,36,26,115,44,41,42,61,89,476,547,914,993,2420,1080,994,910,699,476,9037
302011025,0,0,5,15,7,3,3,0,0,36,0,4,5,34,12,8,3,0,0,66,0,0,0,6,0,0,6,0,0,16,0,0,0,10,9,3,3,12,0,42,0,0,0,11,0,4,3,0,0,20,3,4,9,40,6,13,5,0,0,86,0,0,0,0,0,0,4,0,0,5,0,3,3,20,3,7,7,3,0,41,0,3,3,4,5,3,0,0,0,14,0,3,5,12,4,0,0,0,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,3,13,0,0,0,0,0,26,0,0,0,7,4,0,4,0,0,19,0,0,0,3,0,0,0,0,0,5,0,0,4,13,0,0,0,0,0,20,3,18,17,79,28,27,9,6,5,201,10,22,49,115,33,44,24,29,8,339,591,933,1147,2927,998,827,705,477,187,8798
302011026,0,0,0,10,10,8,3,3,0,32,0,3,3,15,14,11,4,0,0,45,0,0,0,6,0,8,3,0,0,13,0,3,0,14,11,9,8,0,0,44,0,0,0,10,3,0,0,0,0,13,0,9,7,42,13,10,10,0,0,97,0,0,0,0,0,0,0,0,0,3,0,0,3,15,0,11,6,4,0,46,0,3,3,13,0,0,3,0,0,14,0,0,0,0,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,3,4,6,3,3,0,0,28,0,0,0,9,7,4,0,0,0,19,0,0,0,3,0,0,0,0,0,3,0,0,0,6,3,3,0,0,0,18,0,13,19,42,30,22,10,10,7,154,14,11,42,80,46,24,18,16,3,255,484,1060,1069,1907,1073,935,656,284,71,7541
302021027,0,3,11,9,19,12,3,4,0,62,0,14,13,67,22,19,5,0,0,136,0,0,0,0,0,0,3,3,0,10,0,0,0,11,3,6,17,12,5,63,0,3,4,9,4,3,0,0,0,17,0,5,8,29,18,15,8,6,0,89,0,0,0,0,0,7,3,0,0,7,0,6,0,16,4,11,5,0,0,45,0,3,3,29,6,9,0,0,0,47,0,3,5,12,7,0,0,0,0,26,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,3,7,6,13,9,5,5,0,0,48,0,0,0,10,12,9,0,0,0,34,0,0,0,3,3,5,4,0,3,20,0,0,4,3,4,4,0,0,0,16,4,23,32,103,38,40,18,13,11,275,16,33,44,155,83,77,61,55,41,573,669,1403,1449,3109,1631,1470,1242,905,437,12318
302021028,0,0,9,15,3,8,3,7,0,45,3,22,46,106,62,28,9,5,0,284,0,0,0,3,0,0,0,0,0,11,0,0,4,8,4,8,4,7,3,35,0,0,0,8,3,0,0,0,0,23,0,0,5,7,6,0,0,0,0,20,0,0,0,0,6,0,0,0,0,10,0,0,8,17,0,0,7,0,0,32,3,0,0,23,0,3,0,0,0,25,0,9,18,20,9,0,3,0,0,65,0,0,0,0,0,6,0,0,0,6,0,0,0,10,0,3,0,0,0,9,0,0,0,17,0,3,0,0,0,21,0,0,0,6,4,3,3,0,0,23,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,10,7,12,47,177,35,26,14,17,6,328,40,43,79,238,61,56,52,104,241,912,543,668,1265,3338,864,819,652,627,537,9313
302021029,0,0,0,11,9,8,4,7,0,42,0,4,22,39,30,10,0,0,0,103,0,0,0,0,0,0,0,0,3,4,0,0,3,3,9,7,7,3,3,30,0,0,3,5,3,7,0,0,0,20,0,0,3,10,4,3,3,0,0,24,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,3,0,0,0,10,0,0,0,11,0,0,3,0,0,19,0,0,3,10,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,8,4,6,0,0,0,29,0,0,0,15,5,5,3,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,7,0,3,3,0,0,0,17,4,9,18,48,23,31,14,3,3,143,10,22,27,63,36,31,18,22,10,231,334,795,805,1666,895,696,495,455,120,6252
302021030,0,0,0,8,5,5,0,0,0,22,0,5,4,17,14,4,0,0,0,47,0,0,0,0,0,0,0,3,0,9,0,0,0,8,0,8,3,3,0,20,0,0,0,3,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,5,0,3,0,0,0,9,0,0,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,3,0,3,0,0,15,0,3,3,5,0,0,0,0,0,14,0,0,0,3,0,0,0,3,0,4,0,0,0,4,0,0,0,0,0,3,0,4,6,29,19,13,4,0,3,76,6,29,27,64,32,23,20,11,7,215,288,612,451,1338,542,427,306,246,113,4324
302021031,0,3,12,24,12,11,3,0,0,60,0,6,13,64,20,17,8,0,0,129,0,0,0,10,0,0,4,3,0,23,0,0,3,16,6,5,8,5,0,49,0,0,0,12,5,0,0,3,0,22,0,0,13,40,12,8,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,8,5,22,7,7,4,0,5,60,0,3,3,12,3,0,0,0,0,24,0,10,8,16,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,11,10,22,16,3,5,0,0,67,0,3,3,11,0,3,0,0,0,23,0,0,0,4,0,4,0,0,0,13,0,3,5,7,0,3,0,0,0,18,3,15,30,149,41,28,18,6,4,289,37,58,118,305,89,68,42,34,18,779,911,1682,1803,4867,1892,1221,667,410,266,13712
302021032,0,8,3,3,9,3,0,0,0,27,0,5,11,25,12,13,3,0,0,71,0,0,0,5,0,9,0,0,3,15,0,0,0,7,0,0,6,3,3,22,0,3,3,6,0,0,0,0,0,11,0,0,9,29,4,3,4,0,0,45,0,0,0,0,0,0,0,0,0,3,0,3,0,6,3,3,0,0,0,16,0,0,5,7,0,0,0,0,0,14,0,13,7,10,6,0,0,0,0,39,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,6,3,10,3,3,0,0,0,27,0,0,0,6,0,3,3,0,0,15,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,5,0,3,18,90,16,5,12,4,3,153,16,29,56,128,31,35,30,9,13,354,409,648,927,2394,743,572,410,252,154,6508
302021033,0,0,3,8,4,5,0,0,0,17,0,3,3,18,14,21,0,3,0,64,0,0,0,0,0,4,0,3,4,11,0,0,0,3,5,4,5,3,5,22,0,0,0,0,0,0,0,0,0,4,0,4,0,30,5,4,3,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,7,12,6,0,0,0,0,0,26,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,10,3,8,0,0,0,29,0,0,0,3,5,3,3,0,3,18,0,0,0,5,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,5,0,11,18,37,20,22,8,8,5,127,24,29,33,110,34,49,43,49,61,438,431,776,817,1849,925,729,624,488,222,6856
302021034,0,0,0,14,11,10,4,0,0,39,0,7,12,38,21,11,4,3,0,96,0,0,0,5,0,8,0,0,0,11,0,0,0,14,14,3,8,4,0,45,0,0,3,5,3,3,0,0,0,21,0,0,3,25,12,3,3,3,0,50,0,0,0,0,0,0,0,0,0,3,0,6,7,18,6,0,3,0,0,40,0,3,3,12,3,0,0,0,0,18,0,0,0,8,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,3,3,0,0,0,35,0,4,0,3,8,3,0,0,0,20,0,0,0,3,0,3,3,0,0,15,0,0,0,7,3,0,0,0,0,17,7,7,14,70,24,13,7,3,7,152,14,29,29,129,67,53,31,26,13,397,742,1364,1013,3116,1374,1020,588,326,247,9786
302031035,0,6,32,24,13,3,4,3,0,87,3,8,22,69,48,32,6,3,0,190,0,0,0,7,0,8,0,0,3,18,0,0,0,3,0,4,9,7,0,28,0,3,3,4,5,0,3,0,0,22,0,4,4,12,9,11,10,4,0,50,0,0,0,0,0,0,0,0,0,0,0,0,5,10,6,6,8,3,0,38,0,0,0,13,0,0,0,0,0,12,0,4,9,19,12,3,5,0,0,49,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,3,0,18,0,0,0,12,6,13,3,0,0,42,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,12,4,9,12,88,51,37,24,17,4,240,24,31,29,111,42,44,33,24,8,343,577,1064,1223,2592,1160,1079,878,487,162,9217
302031036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,17,0,0,0,9,0,4,0,0,0,11,6,4,32,83,25,24,15,0,0,196
302031037,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,24,3,4,3,0,0,39,3,5,9,43,22,14,7,3,0,98,29,39,99,287,145,127,70,22,8,822
302031038,0,0,0,13,7,3,0,0,0,21,0,3,12,34,16,10,3,0,0,80,0,0,0,3,0,3,3,0,0,10,0,0,3,9,3,0,6,0,0,26,0,0,0,8,0,0,0,0,0,12,0,0,4,17,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,5,0,3,0,11,3,0,0,0,0,24,3,0,0,3,0,0,0,0,0,8,0,3,0,8,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,3,3,0,0,19,0,0,0,10,3,0,6,0,0,18,0,0,0,3,3,0,0,0,0,7,0,0,0,3,3,0,0,0,0,7,7,6,11,67,28,9,11,3,3,137,25,39,43,152,63,39,30,13,10,413,469,705,781,2434,852,679,386,183,92,6586
302031039,0,3,10,25,12,8,3,0,0,61,0,22,30,72,41,13,11,0,0,186,0,0,0,3,0,0,4,0,0,7,0,3,0,7,6,3,0,3,3,29,0,0,0,8,0,0,0,0,0,9,0,3,10,17,13,3,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,10,4,20,5,10,0,0,0,46,3,0,0,8,0,0,0,0,0,14,0,3,5,9,3,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,3,0,4,0,0,29,0,0,0,19,12,7,4,3,0,47,0,0,0,4,3,0,0,0,0,10,0,0,0,5,0,0,0,0,0,12,0,12,19,89,31,18,6,0,3,171,21,34,44,149,72,84,54,52,129,640,640,1175,1123,3041,1241,1018,678,412,291,9620
302031040,0,4,13,22,12,13,4,0,0,75,5,14,9,82,25,24,7,3,0,166,0,0,0,14,5,0,4,0,8,32,0,0,3,16,0,5,8,0,0,43,0,0,4,11,4,0,0,0,0,20,0,0,9,23,9,3,3,0,0,54,0,0,0,0,0,0,0,0,0,3,0,9,8,35,3,3,0,0,0,62,0,3,3,26,0,0,0,0,0,39,0,4,8,32,3,0,0,0,0,47,0,0,3,4,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,3,3,4,6,19,7,3,0,0,0,49,0,3,5,12,6,3,0,0,3,32,0,0,3,3,0,3,0,0,0,11,0,0,3,16,0,0,0,0,0,23,11,14,30,216,37,21,19,12,4,360,30,35,117,329,96,65,42,52,80,857,678,875,1662,5224,1402,1166,650,356,209,12230
302041041,0,4,3,23,13,14,0,3,0,62,3,37,52,167,75,59,18,0,3,419,0,0,0,10,3,4,0,0,0,17,0,3,0,9,20,10,12,9,0,71,0,0,5,4,6,4,0,3,0,25,0,13,11,50,15,16,4,3,0,117,0,0,0,0,3,0,0,3,0,5,0,5,0,19,9,8,5,4,0,48,0,0,0,4,0,0,0,0,0,10,0,6,12,14,6,4,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,3,3,0,0,31,0,3,3,11,8,0,0,0,0,24,0,0,0,0,0,0,5,4,0,11,0,3,4,14,7,0,0,0,0,33,4,25,51,128,68,33,26,17,0,352,37,76,108,190,113,72,68,37,12,709,1157,2286,2255,4784,2282,1937,1491,586,148,16936
302041042,0,0,0,21,15,6,0,3,0,44,0,3,4,12,18,5,5,0,0,43,0,0,0,4,3,0,5,0,0,12,0,3,0,8,19,7,10,7,0,59,0,0,0,0,0,0,0,0,0,3,0,0,6,31,13,0,3,3,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,7,3,10,3,3,0,0,0,31,0,0,0,5,0,0,0,0,0,5,0,3,0,9,11,5,9,0,3,36,0,0,0,6,7,0,0,0,0,13,0,4,9,55,27,8,12,5,0,126,23,36,37,116,92,62,56,46,23,487,625,1260,884,2485,1559,1184,833,455,194,9479
302041043,0,0,0,0,9,3,0,0,0,12,0,6,9,18,11,3,0,0,0,45,0,0,0,0,0,0,0,5,0,7,0,0,0,3,3,5,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,0,0,0,11,0,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,12,3,7,3,3,48,13,18,22,64,27,26,27,36,18,256,213,439,386,1004,549,441,336,212,100,3675
302041044,0,0,7,9,9,3,0,0,0,29,0,0,0,6,4,4,0,3,0,26,0,0,0,3,3,3,0,0,0,13,0,0,0,6,9,7,9,7,8,54,0,0,0,0,0,0,0,0,0,4,0,0,0,11,9,8,3,4,0,30,0,0,0,0,0,3,0,0,0,3,0,3,0,4,3,0,0,0,3,13,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,3,5,3,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,8,0,0,0,3,0,0,0,0,0,7,0,4,3,41,19,22,22,6,7,118,8,45,29,75,71,59,42,41,26,390,269,911,666,1399,1179,904,634,459,360,6783
302041045,0,3,13,24,19,14,6,0,0,79,12,59,67,224,91,58,22,4,0,544,0,0,0,6,3,3,0,3,0,22,0,0,0,11,7,19,9,9,11,60,0,0,0,15,0,3,0,0,0,19,0,9,21,36,24,15,4,3,4,116,0,0,0,0,0,0,0,0,0,6,0,14,0,39,11,4,8,5,3,79,0,3,3,14,3,0,0,0,0,25,0,3,3,17,6,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,3,6,8,4,0,0,0,0,23,0,8,6,18,7,3,3,0,0,47,0,0,4,15,4,3,0,0,0,29,0,0,0,0,3,0,5,4,0,14,0,4,7,23,3,4,0,0,0,42,4,26,40,175,63,45,28,11,8,397,44,51,56,205,74,48,52,36,18,589,947,1266,1359,4095,1390,1144,884,706,361,12153
