SA2_MAINCODE_2016,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedonian_SEO,FOL_Macedonian_SOLSE_VWorW,FOL_Macedonian_SOLSE_NWorNAA,FOL_Macedonian_SOLSE_Tot,FOL_Macedonian_NS,FOL_Macedonian_Tot,FOL_Maltese_SEO,FOL_Maltese_SOLSE_VWorW,FOL_Maltese_SOLSE_NWorNAA,FOL_Maltese_SOLSE_Tot,FOL_Maltese_NS,FOL_Maltese_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_SOLSE_VWorW,FOL_Persian_ED_SOLSE_NWorNAA,FOL_Persian_ED_SOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_SOLSE_VWorW,FOL_Polish_SOLSE_NWorNAA,FOL_Polish_SOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Russian_SEO,FOL_Russian_SOLSE_VWorW,FOL_Russian_SOLSE_NWorNAA,FOL_Russian_SOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_SOLSE_VWorW,FOL_Samoan_SOLSE_NWorNAA,FOL_Samoan_SOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_SOLSE_VWorW,FOL_Serbian_SOLSE_NWorNAA,FOL_Serbian_SOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipino_SEO,FOL_SAL_Filipino_SOLSE_VWorW,FOL_SAL_Filipin_SOLSE_NWorNAA,FOL_SAL_Filipino_SOLSE_Tot,FOL_SAL_Filipino_NS,FOL_SAL_Filipino_Tot,FOL_SAL_Indonesian_SEO,FOL_SAL_Indonesia_SOLSE_VWorW,FOL_SAL_Indones_SOLSE_NWorNAA,FOL_SAL_Indonesian_SOLSE_Tot,FOL_SAL_Indonesian_NS,FOL_SAL_Indonesian_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_SOLSE_VWorW,FOL_SAL_Tagalog_SOLSE_NWorNAA,FOL_SAL_Tagalog_SOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_SOLSE_VWorW,FOL_SAL_Oth_SOLSE_NWorNAA,FOL_SAL_Oth_SOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_SOLSE_VWorW,FOL_SAL_Tot_SOLSE_NWorNAA,FOL_SAL_Tot_SOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_SOLSE_VWorW,FOL_Spanish_SOLSE_NWorNAA,FOL_Spanish_SOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_SOLSE_VWorW,FOL_Tamil_SOLSE_NWorNAA,FOL_Tamil_SOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_SOLSE_VWorW,FOL_Thai_SOLSE_NWorNAA,FOL_Thai_SOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_SOLSE_VWorW,FOL_Turkish_SOLSE_NWorNAA,FOL_Turkish_SOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_SOLSE_VWorW,FOL_Vietnamese_SOLSE_NWorNAA,FOL_Vietnamese_SOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_SOLSE_VWorW,FOL_Oth_SOLSE_NWorNAA,FOL_Oth_SOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_SOLSE_VWorW,FOL_Tot_SOLSE_NWorNAA,FOL_Tot_SOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LSatH_NS_SEO,F_LSatH_NS_SOLSE_VWorW,F_LSatH_NS_SOLSE_NWorNAA,F_LSatH_NS_SOLSE_Tot,F_LSatH_NS_NS,F_LSatH_NS_Tot,F_Tot_SEO,F_Tot_SOLSE_VWorW,F_Tot_SOLSE_NWorNAA,F_Tot_SOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_SOLSE_VWorW,PSEO_SOLSE_NWorNAA,PSEO_SOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_SOLSE_VWorW,POL_Afrikaans_SOLSE_NWorNAA,POL_Afrikaans_SOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_SOLSE_VWorW,POL_Arabic_SOLSE_NWorNAA,POL_Arabic_SOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_SOLSE_VWorW,POL_AIndLng_SOLSE_NWorNAA,POL_AIndLng_SOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Cantones_SEO,POL_CL_Cantones_SOLSE_VWorW,POL_CL_Cantones_SOLSE_NWorNAA,POL_CL_Cantones_SOLSE_Tot,POL_CL_Cantones_NS,POL_CL_Cantones_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_SOLSE_VWorW,POL_CL_Mandarin_SOLSE_NWorNAA,POL_CL_Mandarin_SOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot,POL_CL_Oth_SEO,POL_CL_Oth_SOLSE_VWorW,POL_CL_Oth_SOLSE_NWorNAA,POL_CL_Oth_SOLSE_Tot,POL_CL_Oth_NS,POL_CL_Oth_Tot,POL_CL_Tot_SEO,POL_CL_Tot_SOLSE_VWorW,POL_CL_Tot_SOLSE_NWorNAA,POL_CL_Tot_SOLSE_Tot,POL_CL_Tot_NS,POL_CL_Tot_Tot,POL_Croatian_SEO,POL_Croatian_SOLSE_VWorW,POL_Croatian_SOLSE_NWorNAA,POL_Croatian_SOLSE_Tot,POL_Croatian_NS,POL_Croatian_Tot,POL_Dutch_SEO,POL_Dutch_SOLSE_VWorW,POL_Dutch_SOLSE_NWorNAA,POL_Dutch_SOLSE_Tot,POL_Dutch_NS,POL_Dutch_Tot,POL_French_SEO,POL_French_SOLSE_VWorW,POL_French_SOLSE_NWorNAA,POL_French_SOLSE_Tot,POL_French_NS,POL_French_Tot,POL_German_SEO,POL_German_SOLSE_VWorW,POL_German_SOLSE_NWorNAA,POL_German_SOLSE_Tot,POL_German_NS,POL_German_Tot
402051052,0,39,..,0,0,0,0,0,..,0,3,4,0,4,..,35,7,38,0,41,..,28,11,36,0,36,..,24,10,35,0,35,..,0,0,0,0,0,..,3,0,6,0,6,..,36,3,40,0,40,..,6,0,6,0,6,..,40,0,43,0,43,..,10,0,10,0,10,..,99,3,103,0,103,..,19,7,31,0,31,..,23,3,20,0,20,..,13,7,16,0,16,..,11,0,11,0,11,..,18,11,30,0,30,..,269,73,339,11,354,..,1589,293,1879,22,1897,..,21,0,22,345,365,6320,1606,294,1901,362,8585,12150,..,..,..,..,12150,..,19,0,19,0,17,..,105,8,112,0,112,..,4,0,4,0,4,..,75,29,102,0,109,..,299,90,393,0,392,..,16,0,17,0,17,..,389,124,515,0,514,..,14,0,14,0,14,..,36,0,36,0,35,..,21,4,27,0,30,..,103,5,104,0,104
402051053,0,46,..,16,0,16,0,16,..,4,0,4,0,4,..,11,3,23,0,23,..,39,6,41,0,47,..,19,0,22,0,22,..,0,0,0,0,0,..,14,0,18,0,19,..,18,0,17,0,17,..,12,0,12,0,12,..,30,0,27,0,27,..,7,0,8,0,8,..,61,4,67,0,67,..,26,3,27,0,28,..,3,0,3,0,3,..,12,0,12,0,12,..,0,0,0,0,0,..,17,4,25,0,25,..,174,43,214,7,221,..,1024,165,1189,19,1206,..,19,0,19,275,289,8197,1037,168,1203,290,9694,16084,..,..,..,..,16084,..,46,0,45,0,45,..,61,13,69,0,72,..,3,0,3,0,3,..,58,19,74,0,74,..,193,57,256,0,257,..,16,3,23,0,23,..,265,78,343,0,349,..,31,3,40,3,37,..,35,0,35,0,35,..,15,3,16,0,16,..,70,0,70,0,68
402051054,0,11,..,3,0,3,0,3,..,3,0,3,0,3,..,7,0,4,0,4,..,19,0,19,0,19,..,15,0,14,0,14,..,0,0,0,0,0,..,5,0,5,0,5,..,10,0,10,0,10,..,9,0,9,0,9,..,5,0,5,0,5,..,8,0,8,0,8,..,29,0,29,0,29,..,15,3,20,0,21,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,3,0,3,0,3,..,85,16,102,4,101,..,437,40,476,7,482,..,12,0,12,283,300,7216,453,40,491,289,7997,14528,..,..,..,..,14528,..,31,0,34,0,36,..,32,0,38,0,38,..,3,0,3,0,3,..,10,0,10,0,10,..,55,13,68,0,67,..,4,0,4,0,4,..,64,13,79,0,79,..,14,0,14,0,14,..,24,0,29,0,29,..,13,0,13,0,13,..,53,0,59,0,59
402051055,0,7,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,8,0,8,..,14,3,14,0,14,..,5,0,5,0,5,..,0,0,0,0,0,..,4,0,3,0,3,..,13,0,13,0,13,..,4,0,4,0,4,..,23,0,23,0,23,..,0,0,0,0,0,..,46,0,46,0,46,..,22,3,29,0,26,..,4,0,4,0,4,..,3,0,7,0,7,..,0,0,0,0,0,..,3,0,3,0,3,..,88,24,111,3,117,..,565,149,707,9,713,..,23,0,21,212,234,5456,585,145,733,224,6413,10672,..,..,..,..,10672,..,16,0,20,0,20,..,46,3,48,0,48,..,0,0,0,0,0,..,27,3,28,0,28,..,74,31,106,0,105,..,3,0,3,0,3,..,104,30,138,0,133,..,7,8,14,0,14,..,29,0,29,0,29,..,6,0,6,0,6,..,76,0,78,0,78
403011056,0,7,..,0,0,0,0,0,..,4,0,4,0,4,..,25,7,26,0,26,..,14,3,18,0,18,..,8,0,8,0,6,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,9,..,9,0,9,0,9,..,8,0,8,0,8,..,0,0,0,0,0,..,21,0,21,0,23,..,14,0,14,0,14,..,3,0,3,0,3,..,3,3,4,0,4,..,3,0,3,0,3,..,14,3,13,0,13,..,99,14,114,0,115,..,498,61,555,14,570,..,23,6,29,322,351,6357,519,66,590,332,7277,12113,..,..,..,..,12113,..,22,0,22,0,18,..,32,10,45,0,45,..,9,0,9,0,9,..,14,7,28,0,25,..,83,30,114,3,113,..,0,3,3,0,6,..,99,40,140,9,146,..,5,4,13,0,8,..,27,0,30,0,30,..,45,0,45,0,45,..,72,3,72,0,72
403011057,0,19,..,4,0,4,0,4,..,0,0,3,0,3,..,27,10,29,0,29,..,25,3,33,0,33,..,22,5,35,0,35,..,0,0,0,0,0,..,14,0,12,0,12,..,24,0,24,0,24,..,11,0,7,0,7,..,14,0,14,0,14,..,8,0,8,0,8,..,57,0,61,0,61,..,49,8,51,0,56,..,3,0,3,0,3,..,21,9,30,0,30,..,0,0,0,0,0,..,6,6,8,0,8,..,163,29,185,3,190,..,1018,140,1160,7,1164,..,58,29,85,622,704,8506,1072,167,1241,625,10372,16380,..,..,..,..,16380,..,25,0,32,0,32,..,43,4,56,0,56,..,3,0,3,0,3,..,57,17,74,0,75,..,140,44,180,0,179,..,16,0,15,0,15,..,209,59,272,4,271,..,40,3,47,0,47,..,33,0,37,0,37,..,68,8,72,0,72,..,89,5,91,0,91
403021058,0,16,..,0,0,0,0,0,..,5,0,5,0,5,..,19,11,29,0,29,..,27,3,35,0,35,..,10,5,18,0,18,..,0,0,0,0,0,..,16,0,23,0,23,..,18,0,18,0,18,..,3,0,3,0,3,..,56,3,60,0,60,..,14,0,14,0,14,..,94,3,96,0,95,..,19,3,24,0,24,..,20,3,22,0,22,..,15,9,25,0,25,..,0,0,3,0,3,..,25,10,43,0,43,..,163,58,221,9,227,..,1406,334,1741,25,1767,..,16,3,21,300,323,4841,1427,342,1765,321,6929,9343,..,..,..,..,9343,..,16,0,16,0,16,..,141,63,210,4,210,..,11,0,7,0,7,..,148,68,217,3,220,..,498,132,638,8,645,..,36,21,58,0,58,..,684,222,910,13,920,..,12,4,20,0,23,..,20,0,24,0,24,..,24,0,24,0,24,..,46,0,46,0,46
403021059,0,12,..,3,0,3,0,3,..,4,0,4,0,4,..,22,5,29,0,29,..,70,0,66,0,66,..,17,4,21,0,21,..,0,0,0,0,0,..,11,0,9,0,9,..,18,0,18,0,18,..,3,0,7,0,7,..,22,0,22,3,25,..,6,0,6,0,6,..,50,0,53,3,55,..,26,0,25,0,25,..,3,0,3,0,3,..,9,3,8,0,8,..,6,0,6,0,6,..,23,0,23,0,23,..,99,14,115,0,115,..,768,83,847,3,853,..,5,0,5,143,148,5245,771,83,857,144,6247,10497,..,..,..,..,10497,..,108,0,110,0,110,..,86,7,87,0,89,..,0,0,0,0,0,..,42,13,57,0,57,..,149,41,189,0,189,..,13,3,9,0,9,..,197,61,254,0,254,..,9,3,14,0,14,..,8,0,8,0,8,..,31,0,31,0,31,..,106,3,112,0,112
403021060,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,36,9,41,0,41,..,17,7,27,0,27,..,12,0,18,0,18,..,0,0,0,0,0,..,8,0,11,0,11,..,10,0,10,0,10,..,5,0,5,0,5,..,11,0,11,0,11,..,3,0,3,0,3,..,27,0,27,0,27,..,16,0,20,0,20,..,0,0,0,0,0,..,4,0,4,0,4,..,8,0,8,0,8,..,9,0,11,0,11,..,67,7,76,3,77,..,560,70,631,4,637,..,19,0,16,168,186,3915,579,68,647,172,4736,7722,..,..,..,..,7722,..,12,0,12,0,12,..,44,3,42,0,42,..,3,0,3,0,3,..,32,6,41,0,41,..,101,31,128,0,128,..,7,3,9,0,9,..,135,39,176,0,176,..,19,0,22,0,19,..,26,0,25,0,28,..,17,0,13,0,13,..,61,0,62,0,62
403021061,0,37,..,3,0,6,0,6,..,3,0,3,0,3,..,45,23,65,0,65,..,34,8,44,0,44,..,25,0,24,0,24,..,3,0,3,0,3,..,8,0,10,0,10,..,44,0,44,0,44,..,18,0,22,0,22,..,62,0,64,0,64,..,16,3,21,0,21,..,139,8,147,0,147,..,38,0,38,0,38,..,28,0,33,0,33,..,15,3,16,3,21,..,0,0,0,0,0,..,33,11,46,0,46,..,254,74,324,18,339,..,1761,379,2143,28,2169,..,21,0,24,343,365,5477,1783,380,2165,367,8012,10362,..,..,..,..,10362,..,18,0,18,0,18,..,260,106,361,0,364,..,12,0,12,0,8,..,163,65,225,3,228,..,462,133,597,3,600,..,36,31,65,0,65,..,660,229,886,4,894,..,30,9,43,0,43,..,31,0,31,0,31,..,33,3,40,0,40,..,56,3,61,0,65
403021062,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,13,6,23,0,23,..,36,5,38,0,38,..,11,0,16,0,16,..,0,0,0,0,0,..,17,3,21,0,21,..,20,0,20,0,20,..,9,0,11,0,11,..,33,3,38,0,37,..,7,0,7,0,7,..,74,6,76,0,79,..,33,0,34,0,34,..,7,0,10,0,10,..,18,0,18,0,18,..,0,0,0,0,0,..,19,3,23,0,23,..,146,33,175,4,179,..,1059,214,1266,12,1280,..,17,3,17,354,377,6054,1071,213,1289,369,7715,11511,..,..,..,..,11511,..,20,0,20,0,20,..,87,41,128,0,130,..,10,0,11,0,11,..,117,51,167,0,172,..,303,81,382,0,382,..,24,3,26,0,26,..,445,140,578,0,585,..,21,3,28,0,28,..,15,0,15,0,15,..,32,0,32,0,32,..,49,3,52,4,59
403021063,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,15,3,18,0,18,..,51,7,55,0,60,..,5,3,10,0,10,..,0,0,0,0,0,..,12,0,12,0,12,..,15,0,15,0,15,..,0,0,0,0,0,..,35,0,35,0,35,..,6,0,6,0,6,..,59,0,57,0,57,..,19,0,23,0,23,..,7,0,7,0,7,..,10,0,5,0,5,..,0,0,0,0,0,..,3,0,5,0,5,..,74,8,82,0,85,..,539,67,607,3,608,..,14,0,12,126,141,4405,555,70,622,131,5160,8684,..,..,..,..,8684,..,44,0,44,0,44,..,78,9,83,0,83,..,7,0,7,0,7,..,18,3,26,0,26,..,55,20,76,0,73,..,3,0,3,0,3,..,72,28,104,0,101,..,16,0,16,0,16,..,15,0,11,0,11,..,17,0,17,0,17,..,29,0,29,0,29
403021064,0,22,..,0,0,0,0,0,..,3,0,3,0,3,..,40,22,64,0,64,..,19,0,25,0,25,..,13,3,15,0,15,..,0,0,0,0,0,..,13,0,8,0,8,..,7,0,8,0,8,..,15,0,12,0,12,..,22,0,24,0,26,..,18,0,18,0,18,..,64,3,69,0,69,..,35,9,43,0,43,..,37,0,35,0,35,..,15,0,13,0,13,..,8,0,4,0,4,..,23,10,30,0,30,..,198,86,287,7,289,..,1214,342,1555,20,1574,..,25,0,24,385,407,5987,1238,342,1578,402,7968,11238,..,..,..,..,11238,..,26,0,26,0,26,..,230,135,359,0,366,..,9,0,9,0,9,..,75,14,91,0,92,..,377,137,510,3,510,..,29,9,32,0,32,..,476,159,632,0,636,..,18,5,28,0,28,..,82,4,88,0,85,..,27,0,29,0,29,..,65,0,70,0,68
403031065,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,4,0,4,0,4,..,12,0,12,0,12,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,14,0,14,0,14,..,158,10,166,0,166,..,6,0,6,87,90,2078,157,10,166,87,2339,4124,..,..,..,..,4124,..,12,0,12,0,12,..,6,0,6,0,6,..,0,0,0,0,0,..,13,0,15,0,15,..,40,3,40,0,40,..,5,0,5,0,5,..,51,4,58,0,58,..,0,0,3,0,3,..,14,0,14,0,14,..,9,0,9,0,9,..,39,0,39,0,39
403031066,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,13,0,13,..,10,3,17,0,18,..,13,0,12,0,12,..,0,0,0,0,0,..,11,3,18,0,18,..,3,0,3,0,3,..,53,7,59,0,59,..,7,0,7,0,7,..,19,0,19,0,19,..,79,7,91,0,91,..,11,0,11,0,11,..,4,0,4,0,4,..,9,0,9,0,9,..,0,0,0,0,0,..,29,17,52,0,52,..,80,18,100,0,103,..,757,104,860,3,860,..,6,0,11,139,150,2896,764,104,865,146,3909,5587,..,..,..,..,5587,..,5,0,5,0,5,..,93,12,109,0,109,..,0,0,0,0,0,..,48,10,60,0,60,..,261,41,303,0,304,..,20,3,23,0,23,..,332,55,387,0,384,..,14,0,14,0,14,..,20,0,25,0,25,..,20,0,20,0,20,..,56,0,56,0,56
403031067,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,11,3,14,0,14,..,14,0,15,0,15,..,18,3,19,0,26,..,0,0,0,0,0,..,3,0,4,0,4,..,0,0,0,0,0,..,4,0,4,0,4,..,5,0,5,0,5,..,0,0,0,0,0,..,12,0,12,0,12,..,13,0,13,0,13,..,5,0,5,0,5,..,5,0,5,0,5,..,0,0,0,0,0,..,3,0,3,0,3,..,62,5,64,3,68,..,414,35,452,4,453,..,7,0,7,160,166,5470,424,35,456,163,6094,10795,..,..,..,..,10795,..,41,0,41,0,41,..,14,0,14,0,14,..,5,0,5,0,5,..,17,0,17,0,22,..,61,19,87,0,91,..,0,0,0,0,0,..,81,26,104,3,108,..,4,3,7,0,7,..,46,3,45,0,45,..,33,0,33,0,33,..,89,0,93,0,93
403031068,0,20,..,8,0,8,0,8,..,0,0,0,0,0,..,19,7,25,0,25,..,28,3,27,0,27,..,8,0,8,0,8,..,3,0,3,0,3,..,7,0,7,0,7,..,20,0,20,0,24,..,22,0,25,0,25,..,10,0,10,0,10,..,5,0,5,0,5,..,60,0,59,0,61,..,11,0,11,0,11,..,5,0,10,0,10,..,4,0,8,0,8,..,0,0,0,0,0,..,13,3,20,0,20,..,127,19,145,0,146,..,1163,179,1339,9,1351,..,17,3,19,225,245,6589,1180,178,1362,230,8177,12580,..,..,..,..,12580,..,14,0,14,0,14,..,57,10,66,0,66,..,0,0,0,0,0,..,90,16,106,0,106,..,343,87,425,0,428,..,16,8,23,0,23,..,453,108,556,0,559,..,18,0,18,0,18,..,20,0,20,0,20,..,45,0,45,0,49,..,71,5,75,0,75
403031069,0,46,..,0,0,0,0,0,..,0,0,0,0,0,..,18,4,20,0,21,..,15,0,15,0,15,..,11,5,14,0,14,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,8,3,11,0,11,..,9,0,9,0,9,..,3,0,3,0,3,..,31,3,29,0,29,..,33,0,34,0,34,..,12,0,12,0,12,..,7,3,15,0,15,..,0,0,0,0,0,..,14,5,19,0,19,..,93,15,104,10,112,..,962,145,1109,13,1119,..,17,0,16,269,286,6858,972,147,1123,283,8263,13131,..,..,..,..,13131,..,38,0,38,0,38,..,27,0,29,0,30,..,0,0,0,0,0,..,88,14,104,0,104,..,327,91,420,3,420,..,32,17,46,0,46,..,450,124,570,3,573,..,7,0,7,0,7,..,19,0,19,0,19,..,49,0,54,0,52,..,61,0,61,0,65
403031070,0,16,..,0,0,0,0,0,..,3,0,3,0,3,..,19,7,28,0,28,..,13,0,13,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,3,4,10,0,10,..,9,0,9,0,9,..,41,17,58,0,59,..,29,0,33,0,33,..,14,3,18,0,18,..,98,17,115,0,116,..,4,0,11,0,11,..,14,3,17,0,17,..,3,0,3,0,3,..,0,0,0,0,0,..,25,19,41,0,41,..,123,13,140,4,142,..,942,165,1104,11,1112,..,9,0,9,198,208,2810,954,165,1116,202,4135,5533,..,..,..,..,5533,..,8,0,8,0,8,..,119,18,137,0,137,..,0,0,0,0,0,..,57,19,77,0,77,..,161,34,193,4,198,..,14,3,14,0,14,..,237,51,283,4,292,..,25,4,34,0,38,..,8,0,10,0,10,..,17,0,17,0,17,..,59,0,62,0,62
403041071,0,12,..,3,0,3,0,3,..,0,0,0,0,0,..,21,3,25,0,25,..,56,6,61,0,62,..,16,0,16,0,16,..,0,0,0,0,0,..,3,0,4,0,4,..,10,0,10,0,10,..,3,0,3,0,3,..,19,0,23,0,19,..,10,0,10,0,10,..,41,0,47,0,45,..,9,3,11,0,11,..,8,0,8,0,8,..,7,3,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,101,12,122,0,124,..,518,55,573,3,578,..,11,0,11,140,148,5272,530,55,586,144,6000,10290,..,..,..,..,10290,..,41,0,41,0,45,..,23,4,27,0,27,..,0,0,0,0,0,..,24,4,30,0,30,..,59,20,77,0,77,..,10,3,16,0,16,..,90,31,120,0,120,..,7,0,5,0,5,..,35,0,35,0,35,..,13,0,13,0,13,..,51,3,53,0,53
403041072,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,9,3,12,0,12,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,7,0,7,0,7,..,3,0,3,0,3,..,7,0,7,0,7,..,3,0,3,0,3,..,18,0,18,0,18,..,10,0,14,0,14,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,28,5,34,0,37,..,251,24,269,4,274,..,21,0,19,557,577,7068,270,26,289,560,7918,13713,..,..,..,..,13713,..,19,0,19,0,19,..,7,0,12,0,12,..,5,0,5,0,8,..,0,0,0,0,0,..,27,3,28,0,28,..,0,0,0,0,0,..,32,3,30,0,30,..,7,0,7,0,7,..,41,0,41,3,38,..,28,0,26,0,30,..,56,5,56,0,56
403041073,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,11,3,12,0,12,..,23,6,29,0,29,..,7,3,10,0,10,..,0,0,0,0,0,..,3,0,3,0,3,..,16,0,16,0,16,..,5,0,5,0,5,..,23,0,26,0,26,..,7,0,7,0,7,..,53,0,55,0,55,..,24,3,22,0,22,..,3,0,3,0,3,..,7,0,7,0,6,..,0,0,0,0,0,..,9,3,11,0,11,..,60,8,66,0,72,..,344,48,387,7,395,..,14,0,14,347,360,4054,356,45,406,350,4814,7923,..,..,..,..,7923,..,14,0,14,0,14,..,25,3,31,0,31,..,7,0,7,3,10,..,14,3,16,0,16,..,27,9,37,0,39,..,0,0,0,0,0,..,41,10,54,0,55,..,13,0,18,0,18,..,28,3,29,0,29,..,4,0,4,0,4,..,44,0,44,0,44
403041074,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,15,0,21,0,21,..,4,3,9,0,9,..,0,0,0,0,0,..,6,0,6,0,6,..,7,0,7,0,7,..,11,0,13,0,13,..,13,0,13,0,13,..,3,0,3,0,3,..,26,0,28,0,28,..,5,3,12,0,12,..,0,0,0,0,0,..,5,0,11,0,11,..,0,0,0,0,0,..,5,3,6,0,6,..,30,0,32,0,35,..,239,26,263,0,262,..,22,0,18,502,521,4363,257,26,283,502,5151,8713,..,..,..,..,8713,..,19,0,19,0,19,..,3,0,11,0,11,..,11,0,11,0,10,..,8,3,16,0,16,..,26,5,39,0,39,..,0,0,0,0,0,..,37,11,48,0,48,..,6,0,6,0,6,..,34,0,34,0,34,..,17,0,17,0,17,..,42,3,48,0,48
403041075,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,29,4,29,0,29,..,4,0,4,51,59,1254,32,4,32,51,1344,2479,..,..,..,..,2479,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,4,0,4,..,0,0,0,0,0,..,10,0,10,0,10,..,3,0,3,0,3,..,18,0,18,0,18
403041076,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,6,0,6,..,6,0,9,0,9,..,4,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,6,0,6,0,6,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,20,0,20,0,16,..,120,7,132,3,131,..,3,0,3,54,62,1935,122,7,129,61,2126,3908,..,..,..,..,3908,..,13,0,13,0,15,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,19,4,25,0,25,..,5,0,5,0,5,..,24,8,29,0,29,..,0,0,0,0,0,..,20,0,20,0,20,..,8,0,8,0,6,..,37,0,43,0,43
