SA2_MAINCODE_2016,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_apart,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_P_not_in_s_hh_DS_Flat_apart,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Hs_cop_cty_ch_gp_DS_Sp_ho,R_Hs_c_ct_ch_g_DS_SD_ro_t_h_t,R_Hse_cp_cty_ch_g_DS_Flt_apt,R_Hs_cop_cty_ch_gp_DS_Ot_dwel,R_Hse_coop_cty_ch_gp_DS_NS,R_Hse_coop_cty_ch_gp_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flat_apart,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flat_apart,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flat_apart,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flat_apart,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
501021011,0,0,0,4,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5
501021012,1019,88,0,23,3,1134,1807,55,0,0,0,1867,454,70,0,0,5,529,28,12,0,0,0,37,273,26,0,0,0,295,5,0,0,0,0,11,21,0,0,5,0,32,8,0,0,0,0,9,790,108,0,7,9,916,66,21,0,0,0,87,64,5,0,0,0,71,3740,284,0,37,11,4072
501021014,1104,10,0,11,13,1131,1023,7,0,0,9,1046,226,7,4,0,0,232,61,36,6,0,0,104,296,24,0,3,4,323,7,8,0,0,0,12,49,5,0,3,0,59,30,3,0,4,0,37,661,93,14,6,5,776,23,12,0,0,0,30,86,5,0,5,9,101,2894,125,10,21,39,3087
501021015,695,46,54,9,4,809,885,41,6,0,5,940,287,94,8,0,0,394,40,38,0,0,0,79,196,50,11,0,0,253,4,7,0,0,0,19,29,5,0,3,0,34,9,0,0,0,0,13,564,201,22,3,3,796,11,5,48,0,0,60,48,5,8,0,0,63,2210,304,140,14,6,2672
501021016,522,7,12,3,4,545,512,4,4,10,0,531,96,15,4,0,0,117,11,0,14,0,0,26,107,6,9,3,0,125,3,0,0,0,0,3,16,0,0,3,0,24,13,0,0,0,3,18,246,23,31,8,4,303,3,0,12,0,0,18,42,0,6,10,3,60,1323,34,62,27,15,1452
501021251,418,3,0,0,0,416,1495,7,0,0,3,1505,455,15,3,0,0,480,50,45,58,0,0,152,153,3,0,0,0,156,3,3,40,0,0,46,6,0,0,0,0,9,7,3,0,0,0,9,683,77,100,0,0,857,3,3,0,0,0,8,36,0,7,0,0,43,2631,89,105,0,3,2831
501021252,404,0,0,3,0,409,437,0,0,4,0,443,19,0,3,0,0,25,0,0,0,0,0,0,31,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,55,0,3,0,0,53,3,0,0,0,0,3,21,0,0,0,0,23,923,0,3,5,0,935
501021253,1242,248,88,61,8,1637,1153,181,42,0,0,1378,390,358,149,3,3,906,17,52,10,0,0,76,288,158,53,0,0,499,4,3,54,0,0,63,29,15,12,3,0,58,16,9,8,0,0,34,752,590,278,7,5,1627,3,9,62,0,0,73,66,22,35,3,0,127,3217,1045,509,70,19,4850
501021254,382,11,0,28,0,427,645,29,0,3,0,679,232,42,61,0,0,338,120,184,0,0,0,307,138,10,3,0,0,152,3,0,0,0,0,7,10,3,0,16,0,30,7,4,0,0,0,13,511,246,69,21,0,840,6,4,0,0,0,12,36,21,3,3,0,64,1586,312,71,57,4,2021
501031017,1083,9,0,10,3,1106,802,0,0,7,0,815,138,3,9,0,0,151,38,13,0,0,0,48,187,0,4,0,0,192,4,5,0,0,0,14,44,3,0,0,0,51,34,0,0,0,0,34,448,26,11,0,5,488,21,10,0,0,0,35,61,4,0,7,0,71,2414,52,11,23,10,2513
501031018,838,10,3,8,8,870,803,9,0,9,8,825,91,8,0,0,0,97,21,13,0,0,0,39,168,5,0,0,3,174,3,7,0,0,0,10,29,0,0,0,0,29,18,0,0,0,0,23,320,32,4,3,3,367,19,3,0,0,0,26,51,3,0,0,0,53,2031,61,4,17,17,2132
501031019,720,9,4,3,3,743,627,9,3,0,0,646,202,15,43,0,0,264,79,34,18,0,0,128,142,7,3,0,0,157,3,3,19,0,0,23,27,3,0,0,0,32,14,0,3,0,0,18,475,68,85,0,0,628,12,0,0,0,0,15,42,8,9,0,0,55,1873,98,101,5,4,2083
501031020,870,0,0,18,11,897,497,3,0,15,3,515,129,8,0,3,0,137,17,4,4,0,0,29,140,8,0,4,0,150,0,3,3,0,0,5,51,0,0,4,3,55,31,0,0,0,0,35,369,18,11,10,4,415,29,3,0,0,0,34,48,0,0,3,3,53,1807,26,10,41,24,1909
502011021,811,25,8,42,0,877,1079,10,3,0,3,1097,235,21,13,0,0,272,0,19,0,0,0,15,123,9,4,7,0,144,0,8,0,0,0,8,9,3,0,9,4,22,14,0,0,0,0,16,376,58,19,17,3,477,9,0,0,3,0,11,51,0,0,3,0,57,2322,97,30,60,8,2515
502011022,1101,73,3,47,8,1232,1062,65,5,6,4,1134,438,72,0,0,3,513,0,4,0,0,0,8,258,31,0,0,0,291,3,5,0,0,0,7,14,3,0,0,0,16,20,0,0,0,0,17,735,118,0,0,5,854,24,9,0,0,0,34,55,0,0,0,0,58,2975,263,8,58,9,3316
502011023,877,233,3,0,3,1110,1305,45,5,0,0,1354,373,39,12,0,0,428,58,75,0,0,0,129,256,30,0,0,0,291,8,21,0,0,0,33,16,9,0,0,0,29,12,3,0,0,0,11,732,176,16,0,0,917,99,229,0,0,0,330,90,41,0,0,0,133,3101,720,22,0,3,3849
502011024,1967,479,51,0,4,2503,2385,95,14,0,3,2495,726,160,23,4,5,917,15,22,3,0,0,39,331,54,34,3,0,425,4,7,30,0,0,41,16,9,19,0,0,42,11,3,10,0,0,26,1105,251,117,3,3,1484,21,25,117,0,0,165,111,45,24,0,0,184,5586,903,327,11,13,6836
502011025,686,287,100,48,8,1129,484,175,97,0,0,760,509,419,153,0,3,1084,76,218,10,0,0,300,282,149,44,3,0,480,6,16,4,0,0,29,38,22,3,18,3,80,13,19,3,3,0,35,917,842,219,28,4,2008,15,44,3,0,0,62,72,54,8,8,3,143,2171,1400,428,89,16,4096
502011026,719,118,0,58,0,893,753,9,5,3,0,774,241,16,6,0,0,262,0,0,0,0,0,0,132,18,3,0,0,156,0,0,0,0,0,0,16,0,0,18,0,36,7,0,0,0,0,10,400,34,10,21,0,472,13,0,0,0,0,16,31,4,0,7,0,48,1919,174,12,87,5,2192
502011027,1198,53,58,3,0,1305,2963,58,0,0,5,3022,699,78,0,0,0,777,83,3,3,0,0,94,343,20,0,0,0,363,43,0,8,0,0,52,28,0,3,0,0,30,11,0,0,0,0,12,1210,102,9,0,0,1328,25,0,190,0,0,219,82,10,13,0,3,108,5475,220,272,3,10,5982
502011028,1289,136,28,3,0,1456,1136,71,10,0,4,1221,431,108,17,0,0,563,109,57,45,0,0,209,285,43,12,0,0,340,3,5,41,0,0,53,21,0,0,0,0,26,9,0,3,0,0,13,863,212,116,3,0,1197,15,10,6,0,0,31,88,21,11,0,0,123,3392,449,172,8,8,4025
502011029,933,44,0,60,4,1039,1348,10,0,11,4,1370,290,27,0,0,0,320,28,50,3,0,0,75,222,5,0,3,0,238,7,8,5,0,0,14,46,3,0,16,0,58,15,0,0,0,0,15,610,93,7,18,0,721,135,22,0,3,0,165,75,5,0,3,0,83,3100,176,7,89,11,3383
503011030,973,65,88,0,0,1127,636,18,9,0,0,664,144,17,5,0,0,170,0,0,0,0,0,0,90,9,4,0,0,98,0,0,8,0,0,8,5,0,3,0,0,4,3,0,0,0,0,3,247,28,14,0,0,284,10,0,86,0,0,95,30,0,18,0,0,48,1900,111,209,3,4,2221
503011031,735,359,191,0,0,1283,478,180,105,0,4,764,133,152,340,0,0,622,25,17,35,0,0,73,83,85,121,0,0,284,0,3,10,0,0,13,3,5,5,0,5,18,5,9,3,0,3,25,249,262,511,0,4,1033,15,0,54,0,3,73,28,17,28,0,7,74,1504,811,895,0,22,3230
503011032,865,153,99,0,3,1125,585,92,62,0,0,739,175,94,212,0,0,484,3,0,0,0,0,3,123,54,95,0,0,275,0,0,0,0,0,0,4,0,0,0,0,10,9,0,3,0,0,16,316,153,314,0,0,783,9,0,0,0,0,12,34,10,14,0,0,55,1816,409,485,0,4,2718
503011033,1029,26,14,0,0,1073,1059,29,15,0,0,1107,156,19,8,0,0,182,0,0,0,0,0,0,112,3,3,0,0,123,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,276,28,12,0,0,313,7,0,0,0,0,7,31,0,0,0,0,34,2409,81,48,0,0,2532
503011034,1115,155,65,0,0,1344,856,102,111,0,0,1070,231,106,418,0,0,749,11,88,66,0,0,170,105,60,124,0,0,286,3,6,0,0,0,7,14,0,13,0,0,34,11,4,7,0,0,23,369,268,625,0,3,1266,14,32,0,0,0,46,50,18,25,0,0,93,2403,574,831,4,3,3817
503011035,1950,258,241,0,0,2442,1238,143,111,0,0,1494,503,267,439,0,3,1209,0,4,41,0,0,48,221,100,150,0,0,470,5,30,31,0,0,71,10,16,37,0,0,65,15,18,9,0,0,43,759,442,708,0,4,1912,17,24,14,0,0,56,59,13,24,0,0,104,4021,879,1097,0,9,6012
503011036,998,171,78,0,0,1243,827,143,23,0,0,989,158,50,18,0,0,234,37,70,0,0,0,106,89,13,13,0,0,114,3,0,8,0,0,13,79,6,0,0,5,94,4,0,0,0,0,8,378,147,38,0,5,567,13,0,76,0,0,88,30,14,15,0,3,60,2247,466,228,4,9,2950
503021037,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,10
503021038,891,143,41,0,3,1080,1169,296,71,7,3,1552,311,262,145,14,0,742,27,65,3,0,0,102,246,101,37,6,0,393,3,13,0,0,0,13,12,12,0,0,0,22,11,3,0,0,0,15,608,456,193,21,0,1285,10,9,41,0,0,57,60,12,14,0,0,88,2742,917,365,30,5,4060
503021039,1459,269,130,4,3,1872,1450,372,289,3,0,2115,330,354,659,6,0,1347,12,24,78,4,0,111,267,150,224,0,3,644,0,4,107,0,0,107,14,3,21,0,0,40,10,6,3,0,0,26,639,543,1088,11,4,2280,16,3,31,0,0,51,63,31,56,0,0,148,3631,1219,1590,18,7,6455
503021040,832,143,25,0,0,1003,858,251,94,0,3,1214,285,141,171,4,4,604,12,43,38,0,0,84,209,70,43,0,3,330,5,10,3,0,0,20,10,4,0,0,0,19,12,4,0,0,0,17,527,277,258,4,5,1068,13,11,3,0,0,21,58,15,5,3,0,72,2281,692,384,6,12,3384
503021041,394,316,1073,9,11,1798,331,387,2206,6,12,2941,200,412,4872,12,28,5531,11,84,495,0,3,599,192,199,1181,7,7,1585,11,14,72,0,0,99,21,12,132,0,0,160,14,14,52,0,4,73,451,735,6798,24,48,8046,11,6,39,0,4,64,45,29,236,13,10,332,1233,1474,10348,49,88,13180
503021042,1343,358,340,0,3,2042,1078,318,305,3,3,1702,378,397,858,3,3,1642,11,58,254,0,3,323,247,173,248,0,0,664,0,0,30,0,0,28,15,20,18,0,0,56,10,8,12,0,0,25,652,659,1421,3,9,2740,12,9,137,0,0,155,52,25,58,0,4,140,3135,1358,2259,7,18,6779
503021043,1216,315,214,0,0,1751,1267,418,457,0,4,2144,341,357,1080,0,0,1784,8,87,68,0,0,166,206,134,378,3,0,722,3,11,16,0,0,37,12,4,61,0,0,73,20,10,17,0,0,42,586,608,1620,4,3,2824,16,6,8,0,0,35,108,32,92,0,4,237,3190,1380,2397,8,12,6989
504011044,1502,189,52,0,0,1749,1972,277,65,0,8,2311,497,195,46,0,3,744,134,143,47,0,0,327,374,91,22,0,0,486,26,17,0,0,0,40,26,6,0,0,0,31,18,5,0,0,0,26,1072,465,112,0,6,1657,18,23,0,0,0,46,90,21,6,0,0,124,4649,979,237,3,11,5883
504011045,2053,257,24,3,8,2339,3123,348,48,3,9,3530,900,214,83,0,0,1192,166,250,11,0,0,420,606,139,37,0,3,786,16,45,0,0,0,64,36,17,0,0,0,54,23,8,0,0,0,36,1743,668,129,0,4,2545,34,78,3,0,0,118,155,40,7,0,3,207,7107,1393,209,9,21,8738
504011046,550,237,191,0,4,984,720,599,404,0,3,1723,253,617,761,0,3,1635,10,156,143,0,0,311,154,252,305,0,3,718,4,12,11,0,0,27,9,15,45,0,0,71,13,8,12,0,0,23,438,1056,1274,0,7,2778,4,9,9,0,0,23,34,48,51,0,3,133,1742,1948,1928,0,18,5645
504011047,2545,285,0,0,6,2840,2209,425,12,0,9,2652,817,323,3,0,6,1143,43,36,0,0,0,80,645,176,7,0,0,832,9,15,0,0,0,24,73,23,3,0,0,96,24,10,0,0,0,36,1614,580,14,4,7,2210,21,26,0,0,0,48,178,44,0,0,3,225,6569,1362,21,4,22,7979
504011048,1202,124,4,0,0,1334,823,140,0,0,3,971,130,104,0,0,0,239,3,7,0,0,0,5,99,43,0,0,0,151,0,0,0,0,0,4,5,8,0,0,0,17,6,6,0,0,0,12,250,171,7,0,0,426,4,3,3,0,0,13,57,11,0,0,0,67,2343,448,12,0,3,2809
504021049,330,0,0,3,0,335,513,4,0,7,3,522,39,0,0,0,0,39,0,0,0,0,0,0,49,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,96,0,0,0,0,96,6,0,0,0,0,6,16,0,0,0,3,24,960,4,0,8,12,983
504021050,988,7,0,0,0,993,1210,3,0,4,0,1224,93,3,0,0,0,100,0,0,0,0,0,0,90,3,0,0,0,97,0,0,0,0,0,3,3,0,0,0,0,4,10,0,0,0,0,10,198,11,0,0,0,214,10,4,0,0,0,17,35,0,0,0,0,35,2446,28,3,3,0,2476
504021051,620,16,0,0,0,638,914,15,0,0,0,927,109,19,0,0,0,131,21,69,6,0,0,92,84,3,0,0,0,91,0,0,0,0,0,0,7,0,0,0,0,10,4,0,0,0,0,4,236,92,6,0,0,331,10,0,0,0,0,10,33,6,0,0,0,36,1816,120,6,0,0,1938
504021052,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
504021053,1587,32,0,13,3,1643,2166,3,3,0,4,2177,203,8,0,0,0,210,5,0,0,0,0,9,178,9,0,0,3,194,6,21,0,0,0,26,16,0,0,0,0,15,17,0,0,0,0,17,426,37,0,0,4,467,20,12,0,0,0,37,70,8,0,3,3,83,4268,90,3,18,15,4398
504021054,1404,106,3,0,0,1523,1824,61,3,0,0,1889,297,56,8,0,0,361,87,122,3,0,0,213,268,54,3,0,0,332,8,23,0,0,0,36,16,14,0,0,0,36,23,5,0,0,0,28,701,283,13,3,0,1001,10,3,0,0,0,13,89,23,0,0,0,112,4033,474,20,7,0,4537
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,1624,53,0,0,0,1676,3059,67,0,0,0,3122,410,56,0,0,0,467,90,119,0,0,0,208,325,20,0,0,0,350,7,7,0,0,0,12,33,8,0,0,0,42,20,7,0,0,0,27,892,208,0,0,0,1093,21,0,0,0,0,25,94,10,0,0,0,99,5689,330,0,0,3,6024
504031057,1215,61,3,22,4,1308,2688,292,3,0,3,2983,401,112,0,0,0,507,96,55,28,0,0,186,342,43,3,0,0,390,3,9,0,0,0,19,44,3,0,3,3,54,15,8,0,0,0,26,907,234,31,6,3,1177,15,4,0,0,0,22,125,15,3,5,0,144,4953,603,40,36,14,5636
504031058,405,0,0,3,0,406,924,0,0,9,0,927,96,0,0,0,0,96,3,0,0,0,0,3,105,0,0,3,0,106,5,0,0,0,0,5,15,0,0,0,0,15,12,0,0,0,0,12,235,0,0,3,0,235,6,0,0,0,0,10,32,0,0,0,0,32,1599,0,0,14,7,1616
504031059,1083,360,0,0,0,1453,6757,693,8,0,7,7470,1065,259,81,0,0,1399,181,84,10,0,0,273,480,79,3,0,3,563,14,3,0,0,0,17,82,5,0,0,0,83,8,3,3,0,0,17,1833,424,97,0,3,2352,17,25,0,0,0,46,164,35,3,0,4,197,9855,1539,108,3,13,11520
504031060,320,0,0,3,4,325,456,0,0,4,0,466,23,0,0,0,0,23,0,0,0,0,0,0,40,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,73,0,0,0,0,68,6,0,0,0,0,11,11,0,0,0,0,13,867,0,0,11,5,883
504031061,424,9,0,26,0,460,754,28,0,6,0,789,109,13,0,0,3,120,12,4,0,0,0,19,99,8,0,0,0,110,3,0,0,0,0,3,11,0,0,6,0,16,10,0,0,0,0,14,241,26,0,8,0,284,8,0,0,0,0,8,20,0,0,6,0,34,1446,68,0,50,3,1565
504031062,687,43,0,61,0,788,1809,133,9,4,8,1957,263,40,13,0,0,319,73,115,3,0,0,200,191,37,5,0,0,237,11,3,0,0,0,12,16,5,0,4,0,21,11,4,0,0,0,16,564,205,20,8,0,802,8,0,0,0,0,11,72,10,0,3,0,88,3136,400,35,71,7,3650
504031063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,581,20,0,44,5,652,674,47,0,4,0,731,136,65,0,0,0,207,36,10,0,0,0,44,132,50,0,0,3,187,6,4,0,0,0,12,17,3,0,16,0,27,11,0,0,0,0,13,333,139,0,16,3,491,14,0,0,3,0,18,35,5,0,4,0,50,1643,211,0,65,10,1931
504031066,692,198,7,4,3,911,852,328,38,4,3,1220,286,629,155,0,5,1073,42,169,24,0,0,238,198,184,14,10,0,408,3,11,11,0,5,35,20,16,3,0,0,41,14,9,3,0,0,31,570,1027,201,9,16,1820,10,12,0,0,0,16,64,48,7,0,3,116,2189,1609,251,23,22,4088
504031067,475,4,0,0,0,481,1330,9,0,0,4,1344,215,0,0,0,0,217,54,0,38,0,0,92,150,0,0,0,0,151,3,0,4,0,0,7,13,0,0,0,0,8,3,0,0,0,0,4,432,4,42,0,0,478,7,0,0,0,0,14,41,0,3,0,0,41,2284,14,41,0,4,2353
504031068,694,32,0,3,3,731,1890,134,0,0,0,2026,185,65,0,0,0,247,14,3,0,0,0,13,103,11,0,0,3,118,0,0,0,0,0,0,14,0,0,0,0,14,6,3,0,0,0,11,313,82,0,0,3,403,17,0,0,0,0,14,40,6,0,0,4,48,2954,250,3,4,12,3227
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505011070,878,68,0,0,0,944,1690,132,0,0,7,1831,393,44,0,0,0,443,42,16,0,0,0,55,279,49,0,0,0,326,0,0,0,0,0,3,18,0,0,0,0,13,13,0,0,0,0,14,746,106,0,0,0,854,10,3,0,0,0,15,55,9,0,0,0,59,3378,318,0,0,8,3707
505011071,934,64,8,0,0,1009,2350,69,35,0,0,2454,448,83,88,0,0,618,0,22,0,0,0,25,257,36,13,3,0,308,0,3,0,0,0,3,13,3,0,0,0,16,3,3,0,0,0,6,724,145,104,4,0,980,4,0,0,0,0,4,54,11,3,0,0,75,4074,294,150,4,3,4526
505011072,2016,92,0,0,0,2116,2271,65,0,0,0,2337,327,28,0,0,0,353,3,16,6,0,0,23,192,24,0,0,0,209,4,0,0,0,0,5,7,0,0,0,0,10,11,0,0,0,0,11,539,62,6,0,0,614,29,27,0,0,0,52,59,12,0,0,0,76,4914,262,6,0,3,5186
505011073,1710,115,0,0,0,1823,2063,109,0,0,0,2172,372,42,0,0,0,417,28,3,0,0,0,35,251,39,0,0,0,294,3,8,0,0,0,12,23,0,0,0,0,29,9,0,0,0,0,9,694,97,3,0,0,800,20,13,0,0,0,30,79,8,0,0,0,91,4562,347,3,0,0,4919
505011074,965,105,3,4,0,1077,1721,109,3,0,0,1837,346,61,3,0,0,410,37,6,0,0,0,42,222,46,14,0,3,280,0,4,0,0,0,4,18,0,0,0,0,15,6,3,0,0,0,11,627,119,17,0,3,768,12,0,0,0,0,14,62,4,0,0,0,65,3386,344,21,4,3,3758
505011075,1346,130,23,0,0,1506,1424,101,10,0,0,1528,286,50,10,0,0,351,0,12,0,0,0,18,142,38,11,0,0,197,0,0,0,0,0,0,3,0,0,0,0,8,3,0,0,0,0,3,433,110,21,0,0,569,12,0,0,0,0,11,42,7,0,0,3,53,3258,348,57,0,9,3671
505011076,647,21,0,37,0,712,1645,47,0,3,3,1696,149,7,0,0,0,156,0,0,0,0,0,0,59,0,0,7,0,62,0,0,0,0,0,0,4,0,0,3,0,7,3,0,0,0,0,3,208,7,0,6,0,228,3,0,0,0,0,4,29,3,0,3,0,32,2536,75,0,54,5,2668
505011077,1042,140,54,0,0,1231,1666,168,105,9,0,1942,354,278,360,0,7,997,38,61,20,0,0,123,253,107,93,3,3,452,5,7,0,0,0,15,7,10,4,0,4,27,5,3,3,0,0,14,660,463,478,5,16,1620,7,3,3,0,0,18,50,29,19,3,4,109,3428,797,665,15,23,4923
505011078,1570,160,43,84,0,1856,1904,139,0,0,0,2041,253,40,0,0,0,291,3,21,0,0,0,24,171,38,0,0,0,211,10,0,0,0,0,16,10,0,0,0,0,14,7,0,0,0,0,12,459,105,0,0,0,560,27,20,29,0,0,72,63,7,7,6,0,87,4025,431,80,89,0,4622
505011079,1335,105,45,0,0,1480,1597,72,0,0,0,1669,285,41,3,0,0,328,3,0,0,0,0,3,180,29,3,0,0,212,0,0,0,0,0,0,11,0,0,0,0,13,9,3,0,0,0,9,488,74,8,0,0,567,7,3,0,0,0,14,52,15,0,0,0,66,3478,259,51,0,6,3795
505011080,965,29,21,0,0,1010,1156,19,0,0,0,1177,219,14,0,0,0,230,0,0,0,0,0,0,90,7,3,0,0,95,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,5,313,20,8,3,0,336,5,0,0,0,0,9,37,0,0,0,0,43,2476,65,33,3,3,2578
505011081,893,64,0,0,0,960,1348,74,0,0,0,1422,264,35,0,0,0,302,4,5,0,0,0,12,217,28,0,0,0,250,0,0,0,0,0,0,14,0,0,0,0,14,11,0,0,0,0,8,514,73,0,0,0,581,9,0,0,0,0,7,43,12,0,0,3,53,2808,218,0,0,3,3032
505011082,1317,201,83,0,0,1607,1121,140,12,0,4,1273,157,61,24,0,0,238,0,0,0,0,0,0,103,49,37,0,0,195,0,0,0,0,0,3,0,0,4,0,0,4,6,0,0,0,0,6,273,114,62,0,0,447,5,3,0,0,0,10,37,6,13,0,0,58,2752,465,170,0,3,3392
505011083,1084,166,0,0,0,1258,1439,54,0,3,0,1500,165,23,0,0,0,186,0,0,0,0,0,0,116,21,0,0,0,136,0,0,0,0,0,0,8,0,0,0,0,4,3,0,0,0,0,3,287,48,0,0,0,335,8,3,0,0,0,6,28,7,0,0,0,38,2851,284,0,3,3,3144
505021084,1691,419,0,0,0,2108,1347,707,5,0,3,2070,330,431,0,0,0,762,27,217,4,0,0,253,316,269,0,0,0,579,3,10,0,0,0,10,26,16,0,0,0,46,20,7,0,0,0,30,723,956,4,0,0,1682,22,33,0,0,0,48,82,65,0,0,0,146,3861,2175,12,0,9,6058
505021085,1070,203,6,0,0,1276,1597,845,38,0,4,2485,608,576,25,0,4,1211,232,401,27,0,0,659,446,227,16,0,0,688,8,22,0,0,0,29,101,49,0,0,0,149,16,13,0,0,0,35,1411,1289,65,0,4,2772,17,11,0,0,0,34,137,107,3,0,0,249,4232,2457,113,0,18,6819
505021086,2877,603,59,4,3,3545,2317,693,53,3,3,3065,498,460,64,0,0,1016,25,144,83,0,0,253,432,331,22,0,4,784,9,31,11,0,0,47,49,25,7,0,0,74,31,13,4,0,0,48,1034,1005,181,3,3,2223,21,53,25,0,0,101,144,81,27,0,5,247,6394,2427,343,5,11,9182
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,1043,546,33,0,0,1622,1397,1016,24,0,3,2446,468,655,39,0,0,1167,170,367,73,0,3,604,305,282,25,0,0,610,6,21,9,0,0,38,24,15,0,0,0,42,18,11,0,0,0,27,989,1347,146,0,4,2491,15,17,23,0,0,50,80,77,12,0,0,173,3520,3009,242,0,7,6787
505021089,2405,268,23,29,3,2727,2604,312,3,0,3,2919,406,135,0,0,0,535,33,35,0,0,0,72,244,96,0,0,0,336,3,28,11,0,0,40,22,3,0,5,0,33,14,3,0,0,0,12,720,301,6,5,6,1036,24,71,23,0,0,114,76,25,4,0,3,108,5818,982,61,27,12,6907
