SA2_MAINCODE_2016,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot
303041069,0,3,16,25,14,11,3,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,6,6,34,7,9,9,3,3,83,0,13,22,37,8,9,13,8,3,117,112,234,484,763,282,236,221,139,72,2544,0,0,3,11,0,0,0,0,0,16,182,301,320,232,131,121,156,124,69,1643,0,6,5,44,0,0,0,0,0,57,0,0,0,3,0,4,0,0,0,5,0,0,0,0,3,3,0,0,0,4,0,0,0,5,3,0,0,0,0,7,0,0,0,3,0,3,0,0,0,6,8,37,276,306,109,51,35,21,8,852,0,0,0,0,3,0,3,6,0,14,0,0,0,0,0,0,0,0,0,6,0,7,3,8,6,3,22,11,4,60,0,3,0,3,8,3,3,3,0,26,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,3,5,0,0,5
303041070,0,3,4,15,6,9,4,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,8,0,5,26,58,15,9,5,0,4,128,12,16,33,65,21,26,17,15,3,216,226,413,524,1135,418,308,217,192,135,3562,0,0,0,3,0,0,0,0,0,7,431,680,770,1420,581,402,252,219,141,4902,0,0,0,4,0,0,0,0,0,6,0,0,0,4,4,3,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,6,8,4,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,17,45,12,5,10,3,3,95,0,0,0,0,0,4,0,3,0,12,4,0,0,4,0,0,0,0,0,5,0,9,14,53,37,27,20,20,8,194,0,0,0,11,3,0,0,0,0,16,0,3,0,3,3,0,0,0,3,11,0,0,7,12,4,4,9,0,4,32
303041071,0,0,3,11,6,4,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,8,51,8,15,14,6,6,121,15,43,23,64,52,27,20,14,13,266,405,781,641,1580,761,556,351,254,141,5458,0,0,0,0,0,0,0,0,0,3,751,1432,1120,2215,1098,748,479,343,158,8342,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,4,15,3,0,3,0,0,34,0,0,0,4,0,0,4,0,0,8,5,4,21,27,14,9,3,6,0,82,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,4,7,18,13,90,60,55,42,22,17,323,0,0,0,0,3,3,0,0,0,11,0,0,0,7,0,0,0,0,0,8,0,0,7,10,8,4,6,3,0,41
303051072,0,3,0,13,11,5,3,0,0,28,0,0,0,0,0,0,0,0,0,3,0,0,3,10,0,0,0,0,0,15,0,12,25,63,41,23,10,10,3,193,10,14,21,47,18,30,12,8,5,160,279,499,470,1339,505,490,357,163,88,4201,0,0,3,5,3,3,0,0,0,18,564,818,609,1193,448,480,390,150,95,4746,0,0,0,0,0,0,0,0,0,0,0,0,4,11,6,12,8,0,0,35,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,0,0,0,0,6,0,0,0,0,3,0,4,0,0,11,4,12,57,261,44,42,6,6,6,449,0,0,0,0,0,5,3,6,0,22,0,0,0,0,3,4,0,0,0,8,0,17,9,45,45,69,78,33,15,304,0,0,7,25,13,11,11,4,3,77,0,0,0,3,0,0,0,0,0,3,0,0,0,7,3,4,16,6,4,37
303051073,0,4,18,75,48,38,17,8,0,215,0,0,0,0,0,0,0,0,0,3,0,3,22,40,22,6,4,3,0,102,13,23,54,176,76,60,40,25,7,472,26,62,59,184,50,48,22,13,8,467,786,1311,1503,3800,1341,1172,599,252,104,10873,0,0,0,12,3,0,0,0,0,15,1411,1899,1462,1574,637,600,394,161,70,8202,0,3,6,18,15,0,0,3,0,40,0,0,7,37,18,9,8,3,0,79,0,0,3,14,23,20,4,0,5,67,3,4,0,12,3,4,0,0,0,22,0,0,0,0,0,0,3,0,0,7,42,112,431,1724,310,286,130,50,18,3110,0,0,0,5,5,11,12,12,0,47,0,11,8,24,14,15,6,0,3,77,4,26,46,80,92,65,56,31,10,405,0,0,26,76,51,50,12,4,0,230,0,0,0,6,0,0,0,0,3,13,0,0,3,9,14,3,19,4,3,56
303051074,0,0,7,67,32,24,4,3,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,8,9,23,21,14,4,6,0,89,11,14,11,35,17,10,11,3,0,111,212,329,331,780,369,210,93,48,6,2380,0,0,0,8,0,0,0,0,0,16,398,540,422,634,322,183,96,34,4,2637,0,3,0,6,3,0,0,0,0,14,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,52,7,6,7,0,0,89,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,10,36,44,27,14,3,3,150,0,0,5,19,19,5,6,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
303051075,0,0,3,44,24,3,10,3,0,91,0,0,0,0,0,3,3,0,0,9,0,0,8,12,8,3,4,0,0,37,3,18,32,112,54,50,21,16,0,306,11,29,33,77,40,24,14,16,17,257,576,1217,1020,2534,1117,775,386,186,130,7932,0,3,9,21,7,3,0,0,0,35,1160,1994,1358,1884,955,660,322,174,115,8618,0,0,0,3,0,0,0,0,0,14,0,0,0,5,8,3,0,0,0,20,0,0,3,16,10,5,0,0,0,34,0,8,3,8,3,5,3,0,0,25,0,0,0,0,3,0,3,0,0,3,18,30,122,673,100,87,47,10,5,1088,0,0,0,11,9,12,3,3,0,34,0,6,9,15,10,4,3,0,0,46,0,37,38,74,120,94,62,34,16,474,3,8,11,113,41,23,7,3,0,213,0,0,0,0,0,4,4,0,0,12,0,0,0,7,3,3,8,3,5,33
303051076,0,0,6,33,25,20,4,6,3,106,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,13,5,52,86,149,54,29,23,12,20,440,29,39,43,107,48,51,37,30,8,388,336,508,656,1384,589,464,376,215,128,4666,0,13,22,79,16,6,3,0,0,143,632,744,833,1338,632,480,374,220,96,5337,0,3,3,3,0,0,0,0,0,8,0,0,11,20,23,10,4,3,0,79,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,3,3,9,7,3,0,24,0,0,12,52,8,13,7,8,3,114,0,0,3,3,5,5,3,6,0,20,0,16,0,0,0,0,0,0,0,24,0,6,4,30,22,37,41,42,23,205,0,3,4,22,16,17,10,4,0,69,0,0,0,7,0,3,0,0,0,6,0,0,0,8,3,3,22,5,3,40
303061077,0,0,0,13,15,18,3,3,0,53,0,0,0,0,0,0,3,0,0,3,0,0,0,8,4,4,0,0,0,20,6,40,30,96,36,21,13,8,3,255,9,21,11,38,17,13,9,5,3,131,312,697,601,1208,520,409,274,146,98,4267,0,0,27,23,6,7,0,0,0,72,542,931,650,649,369,292,247,156,107,3944,0,9,9,39,18,13,3,0,0,84,0,0,0,9,3,5,6,0,0,27,0,4,0,15,11,16,6,4,0,62,3,3,3,5,4,0,0,0,0,19,0,0,0,3,0,0,0,0,0,3,3,21,43,183,52,45,24,9,3,381,0,0,0,3,4,7,3,0,0,19,3,0,0,5,7,0,3,4,0,22,4,17,18,29,24,21,33,8,7,159,0,6,7,47,30,13,15,0,0,124,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,10,0,3,26
303061078,0,3,13,63,24,19,13,8,0,148,0,0,0,0,0,0,0,0,0,3,0,0,10,19,3,3,0,0,0,30,4,28,38,97,47,41,14,13,3,274,25,37,45,105,37,31,30,11,3,323,562,842,942,2595,818,778,429,162,50,7181,0,6,12,23,7,6,0,0,0,62,931,1099,915,1211,516,543,376,129,36,5770,0,3,3,15,3,3,0,0,0,23,0,0,3,17,10,9,4,0,0,43,0,0,0,11,3,8,0,0,0,32,0,4,0,7,0,3,0,0,0,20,0,0,0,9,7,7,0,0,0,27,9,49,268,844,180,159,57,16,5,1589,0,0,0,10,11,6,8,0,0,38,0,0,0,6,0,0,0,0,0,9,0,8,13,43,44,40,49,29,14,245,0,3,10,45,16,25,7,0,0,107,0,0,0,3,0,0,0,0,0,7,0,0,3,10,3,6,9,0,0,31
303061079,0,0,14,36,26,14,8,3,0,110,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,15,32,57,14,16,13,9,0,164,5,12,29,60,19,21,24,8,3,185,173,363,804,1427,450,473,379,232,89,4400,0,3,11,15,3,4,0,0,0,41,342,501,556,620,296,370,342,246,76,3341,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,7,3,0,0,12,0,0,0,6,3,0,0,0,0,12,0,0,0,3,0,3,3,0,0,5,15,55,466,675,173,135,70,43,16,1653,0,0,3,0,5,0,3,3,0,17,0,0,0,0,0,0,0,0,0,3,0,3,15,11,32,25,35,25,13,157,0,3,10,6,4,11,3,4,0,39,0,0,0,3,3,0,0,0,0,9,0,0,0,7,0,0,7,0,0,14
303061080,0,3,11,61,51,31,9,8,4,189,0,0,0,0,0,0,4,0,0,5,0,0,0,8,3,4,0,0,0,23,3,26,47,106,62,54,41,14,11,369,22,35,52,134,51,48,45,40,82,502,571,939,1238,2810,1040,1050,790,378,337,9146,0,10,32,25,10,0,0,0,0,72,977,1410,1136,1451,671,719,701,315,253,7633,0,0,0,12,0,3,3,0,0,28,0,0,12,26,22,18,7,3,0,91,0,0,0,12,19,12,0,4,0,51,0,3,0,8,4,0,0,0,0,12,0,0,0,3,0,4,3,3,0,18,25,88,566,1190,304,249,123,47,15,2610,0,0,3,10,11,4,11,3,0,45,0,0,0,4,3,5,8,3,0,16,3,8,13,48,55,58,78,40,26,321,0,3,4,46,17,19,11,12,0,117,0,0,0,5,0,0,3,0,0,7,0,4,3,3,7,3,35,5,0,68
304011081,0,3,4,22,23,17,5,0,0,78,0,0,3,0,0,0,3,0,0,9,0,0,3,4,3,0,0,0,0,16,0,5,11,45,28,22,6,7,0,123,5,8,7,29,18,11,20,8,3,110,209,467,444,950,541,478,443,200,98,3834,0,0,0,0,0,0,0,0,0,0,395,824,677,1139,567,491,489,239,109,4929,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,0,4,0,0,32,0,0,0,0,0,0,0,0,0,4,0,4,24,40,29,32,24,11,0,157,0,0,0,0,9,0,0,0,0,7,0,3,0,0,0,0,6,0,0,14,0,29,16,66,63,59,64,38,11,345,0,0,4,18,10,12,8,0,0,52,0,0,0,11,3,0,0,0,0,12,0,0,3,9,4,8,18,9,3,55
304011082,0,0,0,26,26,18,11,5,4,98,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,3,0,0,10,0,3,7,42,27,21,15,4,3,116,7,6,6,23,16,6,8,6,3,80,221,430,417,981,525,471,321,118,62,3543,0,0,0,4,0,0,0,0,0,3,434,767,660,1156,500,460,331,88,42,4443,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,4,0,0,20,0,3,0,9,0,0,3,0,0,11,0,7,27,55,35,20,14,11,4,174,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,3,0,13,22,60,59,50,56,36,6,308,0,3,5,11,19,13,11,0,0,58,0,0,0,0,0,0,0,0,0,6,0,3,0,7,4,10,11,5,3,48
304011083,0,3,0,10,10,5,0,0,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,10,0,7,3,31,4,13,9,3,0,68,6,8,7,23,5,13,15,3,0,78,132,269,220,676,252,256,163,54,21,2045,0,0,0,0,0,0,0,0,0,0,299,492,321,863,243,255,157,49,11,2692,0,5,0,12,8,3,0,0,0,21,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,3,0,0,15,0,0,3,0,3,4,0,0,0,12,0,3,5,14,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,12,38,30,36,39,16,6,186,0,0,5,12,3,10,3,0,0,32,0,0,0,0,0,3,0,0,0,3,0,0,0,6,3,3,7,0,0,20
304011084,0,0,3,40,23,28,8,7,3,106,0,0,0,3,3,0,0,0,0,9,0,0,4,8,8,3,0,3,0,25,3,16,8,55,28,23,9,10,15,156,10,11,18,36,23,20,10,12,10,146,289,685,566,1295,779,589,369,207,204,4991,0,0,0,0,0,0,0,0,0,4,577,1238,832,1441,742,575,382,191,161,6129,0,0,0,7,3,6,0,0,0,28,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,3,4,3,8,0,0,0,27,0,0,0,0,3,0,0,0,0,5,3,5,24,78,28,22,6,3,10,192,0,0,0,0,3,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,7,23,14,78,90,90,66,50,25,445,0,0,3,34,22,22,8,4,0,90,0,0,0,8,0,7,4,0,0,15,0,0,7,12,11,10,14,3,3,71
304011085,0,0,0,16,17,21,4,4,0,60,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,5,0,0,0,13,0,8,3,17,16,7,3,0,0,58,0,3,13,6,19,4,4,3,0,57,115,291,323,455,387,350,209,75,15,2219,0,0,0,0,0,0,0,0,0,0,222,500,507,496,345,321,240,69,22,2722,0,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,3,3,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,12,37,28,16,8,0,0,101,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,5,0,8,13,29,44,61,37,9,0,201,0,0,0,25,5,13,7,0,0,51,0,0,0,3,3,0,3,0,0,6,0,4,0,0,0,4,4,5,0,22
304021086,0,0,0,0,3,0,3,0,0,6,0,0,0,3,3,0,3,0,0,11,0,0,8,9,15,3,4,3,0,44,0,8,10,52,22,17,12,3,0,134,14,24,26,56,31,13,15,16,0,191,323,810,692,1370,818,504,408,204,49,5174,0,0,0,0,0,0,0,0,0,0,617,1327,974,1436,820,579,420,226,53,6440,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,4,4,0,4,0,36,0,3,0,3,3,3,0,0,0,16,0,8,17,32,7,3,3,0,0,73,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,101,97,162,199,90,118,55,16,834,0,0,3,12,13,3,0,3,0,31,0,3,0,16,3,0,0,0,0,23,0,0,7,10,16,5,17,6,3,66
304021087,0,0,0,0,3,0,0,0,0,6,0,0,3,0,0,3,0,0,0,3,0,0,3,7,8,7,0,0,0,20,0,6,13,27,22,24,7,9,0,101,0,15,16,28,17,27,20,10,6,135,120,444,479,550,609,493,362,209,189,3441,0,0,0,0,0,0,0,0,0,0,209,776,742,654,640,532,440,207,186,4392,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,4,6,8,0,0,0,33,0,0,0,0,0,0,0,0,0,3,4,14,11,33,15,13,3,3,0,101,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0,0,0,3,3,45,34,42,116,76,84,46,33,476,0,3,0,0,4,3,0,0,0,7,0,0,0,3,3,0,3,0,0,15,0,9,8,8,19,10,6,7,0,60
304021088,0,0,4,12,7,0,0,0,0,29,0,0,0,0,3,0,3,0,0,12,0,0,3,10,9,5,0,0,0,21,0,16,8,53,34,15,8,5,0,148,7,13,29,38,29,32,19,10,6,173,282,673,690,1244,758,725,535,207,122,5229,0,0,0,0,0,0,0,0,0,0,520,1092,1034,1312,767,807,677,260,132,6605,0,0,0,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,13,3,20,18,4,5,0,0,64,0,0,0,3,3,0,0,0,0,15,0,20,30,116,21,17,12,7,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,69,55,115,117,95,94,32,13,595,0,0,0,0,3,0,0,0,0,9,0,6,9,12,13,0,5,0,0,44,0,3,3,19,11,5,24,7,0,77
304021089,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,7,0,0,0,0,10,3,0,0,0,16,0,16,8,26,14,8,5,0,3,82,0,11,11,16,8,7,10,7,0,68,102,345,269,429,377,238,169,69,18,2017,0,0,0,0,0,0,0,0,0,3,190,584,411,451,418,300,223,87,24,2683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,14,8,13,4,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,4,3,14,0,0,0,3,0,29,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,40,23,44,55,43,31,16,3,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,3,0,8,3,0,20
304021090,0,0,0,3,3,0,0,0,0,7,0,0,0,3,6,3,3,0,0,15,0,3,3,10,5,9,0,0,0,31,4,12,14,45,20,23,8,4,3,140,4,6,10,23,13,17,21,10,7,115,273,606,557,1088,661,490,456,303,103,4541,0,0,0,0,0,0,0,0,0,0,493,1023,775,1208,738,492,528,361,132,5747,0,0,0,6,4,0,0,0,0,17,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,6,10,9,6,3,3,0,36,0,0,0,3,3,0,0,0,0,3,4,18,22,55,27,10,8,7,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,38,54,93,96,71,74,60,12,506,0,0,0,4,0,0,3,0,0,9,0,3,4,6,6,7,3,0,0,25,0,0,0,9,8,15,15,8,3,53
304021091,0,0,0,3,5,0,0,0,0,5,0,0,0,0,4,0,0,0,0,9,0,0,0,4,3,3,0,0,0,13,0,8,6,18,13,10,6,3,5,73,8,14,0,10,5,15,4,16,5,80,106,426,371,524,486,351,216,129,115,2723,0,0,0,0,0,0,0,0,0,0,237,790,557,668,563,412,289,136,121,3781,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,17,0,0,3,0,0,0,0,0,0,3,0,3,5,9,6,3,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,51,63,65,125,67,63,35,13,478,0,0,0,4,3,0,0,0,0,7,0,3,0,0,9,0,0,0,0,10,0,0,0,3,8,3,9,3,3,32
304031092,0,0,0,6,4,10,3,0,0,22,0,3,0,0,0,0,0,0,0,6,0,0,0,0,4,4,0,0,0,9,3,7,4,35,12,5,0,4,0,80,9,19,19,30,17,14,8,4,3,121,241,553,513,954,574,388,287,147,89,3755,0,0,0,0,0,0,0,0,0,0,465,997,831,1224,749,529,418,187,127,5525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,6,0,3,0,0,26,0,5,5,0,4,0,0,0,0,16,0,6,19,23,12,7,3,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,45,19,81,78,58,37,9,9,343,0,0,0,0,3,0,4,0,0,9,0,0,4,5,0,0,0,0,0,10,0,0,0,4,9,4,8,4,0,36
304031093,0,0,3,13,11,3,3,0,0,30,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,7,0,0,5,25,16,11,3,0,0,62,0,15,12,31,29,10,18,23,28,166,129,369,313,646,376,259,217,117,86,2512,0,0,0,0,0,0,0,0,0,6,239,611,509,857,493,367,267,134,79,3553,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,11,8,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,4,13,9,3,3,3,0,0,32,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,8,0,23,21,37,41,35,32,13,7,212,0,0,0,8,0,0,5,0,0,15,0,0,0,7,0,0,3,0,0,15,0,0,0,3,7,0,7,0,0,16
304031094,0,0,6,21,9,4,0,0,0,44,0,0,0,0,0,0,3,0,0,5,0,0,3,3,3,5,0,0,0,13,18,28,37,139,28,10,6,3,4,276,17,17,74,104,27,26,16,18,31,336,295,542,1463,1843,670,577,417,197,142,6145,0,0,0,0,0,0,0,0,0,0,441,810,1689,1640,654,714,480,234,142,6803,0,0,0,9,3,3,0,0,0,11,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,7,29,7,3,6,0,0,52,0,0,5,17,0,0,0,0,0,24,0,19,391,314,44,22,15,8,3,814,0,0,0,6,3,0,0,0,0,8,3,0,0,5,0,0,0,4,0,15,11,35,53,100,69,56,58,15,4,398,0,0,7,12,5,5,3,0,0,28,0,0,3,11,0,4,3,0,0,30,0,0,4,15,17,4,12,6,0,60
304031095,0,4,3,7,3,4,3,0,0,21,0,0,0,0,4,0,3,0,0,3,0,0,0,3,4,0,0,0,0,9,0,3,10,35,11,7,9,3,0,78,8,15,22,61,18,8,8,0,3,151,181,393,387,875,425,318,247,98,64,2978,0,0,0,0,0,0,0,0,0,3,292,609,596,1058,516,423,298,127,69,3992,0,3,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,3,0,0,0,0,25,0,0,0,6,4,0,0,0,0,6,3,3,3,30,0,3,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,3,28,15,62,70,45,30,14,5,268,0,0,0,0,0,3,4,0,0,12,0,0,0,3,0,0,0,0,0,10,0,0,3,11,3,0,12,0,0,27
304031096,10,14,25,74,3,3,0,0,0,134,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,0,0,14,5,23,99,103,13,9,7,7,3,272,7,13,166,97,33,21,20,15,7,382,179,352,3210,1486,368,373,319,166,80,6538,0,0,0,0,0,0,0,0,0,0,231,391,2824,889,354,438,380,197,84,5789,3,6,7,68,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,29,36,5,3,0,3,0,77,0,0,0,24,0,0,0,0,0,30,5,28,652,486,28,13,11,3,0,1237,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,3,0,11,5,21,114,56,39,30,32,21,5,326,0,0,5,9,0,3,3,0,0,19,0,0,18,9,0,0,0,0,0,33,0,9,4,19,9,3,9,0,3,59
