SA2_MAINCODE_2016,A75_84_L_PinE_NS_14,A75_84_L_PinE_NS_15,A75_84_L_PinE_NS_16,A75_84_L_PinE_NS_YNS,A75_84_L_PinE_NS_T,A75_84_T_B00,A75_84_T_00_05,A75_84_T_06_10,A75_84_T_11,A75_84_T_12,A75_84_T_13,A75_84_T_14,A75_84_T_15,A75_84_T_16,A75_84_T_YNS,A75_84_T_T,A85ov_SEO_B00,A85ov_SEO_00_05,A85ov_SEO_06_10,A85ov_SEO_11,A85ov_SEO_12,A85ov_SEO_13,A85ov_SEO_14,A85ov_SEO_15,A85ov_SEO_16,A85ov_SEO_YNS,A85ov_SEO_T,A85ov_SOLSE_VWW_B00,A85ov_SOLSE_VWW_00_05,A85ov_SOLSE_VWW_06_10,A85ov_SOLSE_VWW_11,A85ov_SOLSE_VWW_12,A85ov_SOLSE_VWW_13,A85ov_SOLSE_VWW_14,A85ov_SOLSE_VWW_15,A85ov_SOLSE_VWW_16,A85ov_SOLSE_VWW_YNS,A85ov_SOLSE_VWW_T,A85ov_SOLSE_NWNAA_B00,A85ov_SOLSE_NWNAA_00_05,A85ov_SOLSE_NWNAA_06_10,A85ov_SOLSE_NWNAA_11,A85ov_SOLSE_NWNAA_12,A85ov_SOLSE_NWNAA_13,A85ov_SOLSE_NWNAA_14,A85ov_SOLSE_NWNAA_15,A85ov_SOLSE_NWNAA_16,A85ov_SOLSE_NWNAA_YNS,A85ov_SOLSE_NWNAA_T,A85ov_SOLSE_PinE_NS_B00,A85ov_SOLSE_PinE_NS_00_05,A85ov_SOLSE_PinE_NS_06_10,A85ov_SOLSE_PinE_NS_11,A85ov_SOLSE_PinE_NS_12,A85ov_SOLSE_PinE_NS_13,A85ov_SOLSE_PinE_NS_14,A85ov_SOLSE_PinE_NS_15,A85ov_SOLSE_PinE_NS_16,A85ov_SOLSE_PinE_NS_YNS,A85ov_SOLSE_PinE_NS_T,A85ov_SOLSE_T_B00,A85ov_SOLSE_T_00_05,A85ov_SOLSE_T_06_10,A85ov_SOLSE_T_11,A85ov_SOLSE_T_12,A85ov_SOLSE_T_13,A85ov_SOLSE_T_14,A85ov_SOLSE_T_15,A85ov_SOLSE_T_16,A85ov_SOLSE_T_YNS,A85ov_SOLSE_T_T,A85ov_L_PinE_NS_B00,A85ov_L_PinE_NS_00_05,A85ov_L_PinE_NS_06_10,A85ov_L_PinE_NS_11,A85ov_L_PinE_NS_12,A85ov_L_PinE_NS_13,A85ov_L_PinE_NS_14,A85ov_L_PinE_NS_15,A85ov_L_PinE_NS_16,A85ov_L_PinE_NS_YNS,A85ov_L_PinE_NS_T,A85ov_T_B00,A85ov_T_00_05,A85ov_T_06_10,A85ov_T_11,A85ov_T_12,A85ov_T_13,A85ov_T_14,A85ov_T_15,A85ov_T_16,A85ov_T_YNS,A85ov_T_T,T_SEO_B00,T_SEO_00_05,T_SEO_06_10,T_SEO_11,T_SEO_12,T_SEO_13,T_SEO_14,T_SEO_15,T_SEO_16,T_SEO_YNS,T_SEO_T,T_SOLSE_VWW_B00,T_SOLSE_VWW_00_05,T_SOLSE_VWW_06_10,T_SOLSE_VWW_11,T_SOLSE_VWW_12,T_SOLSE_VWW_13,T_SOLSE_VWW_14,T_SOLSE_VWW_15,T_SOLSE_VWW_16,T_SOLSE_VWW_YNS,T_SOLSE_VWW_T,T_SOLSE_NWNAA_B00,T_SOLSE_NWNAA_00_05,T_SOLSE_NWNAA_06_10,T_SOLSE_NWNAA_11,T_SOLSE_NWNAA_12,T_SOLSE_NWNAA_13,T_SOLSE_NWNAA_14,T_SOLSE_NWNAA_15,T_SOLSE_NWNAA_16,T_SOLSE_NWNAA_YNS,T_SOLSE_NWNAA_T,T_SOLSE_PinE_NS_B00,T_SOLSE_PinE_NS_00_05,T_SOLSE_PinE_NS_06_10,T_SOLSE_PinE_NS_11,T_SOLSE_PinE_NS_12,T_SOLSE_PinE_NS_13,T_SOLSE_PinE_NS_14,T_SOLSE_PinE_NS_15,T_SOLSE_PinE_NS_16,T_SOLSE_PinE_NS_YNS,T_SOLSE_PinE_NS_T,T_SOLSE_T_B00,T_SOLSE_T_00_05,T_SOLSE_T_06_10,T_SOLSE_T_11,T_SOLSE_T_12,T_SOLSE_T_13,T_SOLSE_T_14,T_SOLSE_T_15,T_SOLSE_T_16,T_SOLSE_T_YNS,T_SOLSE_T_T,T_L_PinE_NS_B00,T_L_PinE_NS_00_05,T_L_PinE_NS_06_10,T_L_PinE_NS_11,T_L_PinE_NS_12,T_L_PinE_NS_13,T_L_PinE_NS_14,T_L_PinE_NS_15,T_L_PinE_NS_16,T_L_PinE_NS_YNS,T_L_PinE_NS_T,T_T_B00,T_T_00_05,T_T_06_10,T_T_11,T_T_12,T_T_13,T_T_14,T_T_15,T_T_16,T_T_YNS,T_T_T
507011152,0,0,0,0,0,212,10,3,0,0,0,0,0,0,7,234,17,0,0,0,0,0,0,0,0,0,17,14,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,46,907,131,207,38,75,40,35,30,4,23,1493,571,57,133,34,59,36,30,38,15,19,984,116,8,7,0,8,4,0,7,0,5,154,8,0,0,0,0,0,0,0,0,0,8,694,64,138,34,63,40,30,40,16,27,1148,3,0,0,0,0,0,0,0,0,0,3,1603,197,339,74,134,78,66,76,26,53,2640
507011153,0,0,0,0,3,161,0,4,0,0,0,0,0,0,3,172,29,0,0,0,0,0,0,0,0,3,34,6,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,36,4,0,0,0,0,0,0,0,3,44,923,108,171,44,30,33,26,16,10,41,1396,330,107,177,35,43,45,50,43,22,20,882,46,17,16,3,11,6,7,16,4,6,121,0,0,0,0,3,0,0,0,0,0,5,378,120,192,42,54,54,59,53,26,32,1014,3,0,0,0,0,0,3,0,0,0,3,1310,226,362,89,81,85,86,73,38,72,2416
507011154,0,0,0,3,11,339,5,0,3,0,0,0,0,0,17,365,53,0,0,0,0,0,0,0,0,3,58,36,0,0,0,0,0,0,0,0,5,43,32,0,0,0,0,0,0,0,0,0,34,3,0,0,0,0,0,0,0,0,0,3,71,0,0,0,0,0,0,0,0,6,75,6,0,0,0,0,0,0,0,0,3,11,131,0,0,0,0,0,0,0,0,10,142,1064,135,238,58,60,43,33,39,9,59,1739,655,126,330,57,89,85,64,65,22,50,1539,201,22,23,0,4,4,10,16,10,19,305,3,3,4,0,0,0,0,3,0,4,21,861,147,360,62,91,94,67,82,34,72,1866,16,0,0,0,0,0,0,0,0,9,25,1946,289,597,116,155,137,104,118,43,138,3634
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
507011158,0,0,0,0,0,22,0,3,0,0,0,0,0,0,0,22,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,313,41,66,25,23,8,13,25,7,18,552,92,21,40,9,26,14,0,9,3,3,217,4,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,93,22,40,9,30,14,0,9,4,4,230,0,0,0,0,0,0,0,0,0,0,0,411,67,103,35,49,25,19,33,8,23,779
507011159,0,0,0,0,0,182,10,11,0,0,0,0,0,0,3,208,52,3,3,0,0,0,0,0,0,4,61,15,0,0,0,0,0,0,0,0,0,15,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,73,4,3,0,0,0,0,0,0,4,81,1230,214,292,69,56,50,54,37,14,43,2055,574,155,395,66,114,118,75,74,28,28,1624,89,24,54,3,6,10,23,15,7,8,235,4,0,4,0,0,0,0,0,0,0,11,670,178,448,65,125,130,97,89,33,38,1871,4,0,0,0,0,0,0,0,0,3,5,1907,397,740,133,180,177,152,126,49,77,3935
507011160,0,0,0,0,0,366,5,0,0,0,0,0,0,0,11,386,43,0,0,0,0,0,0,0,0,7,52,36,0,0,0,0,0,0,0,0,3,41,58,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,7,98,3,0,0,0,0,0,0,0,0,0,3,139,5,0,0,0,0,0,0,0,10,151,931,110,142,49,52,58,24,39,7,37,1455,807,97,286,82,125,99,80,109,31,60,1780,293,25,22,3,11,0,3,10,15,13,391,4,0,3,0,0,0,0,0,0,0,5,1102,119,307,82,133,101,87,120,51,70,2177,4,0,0,0,0,0,0,0,0,7,5,2038,225,456,129,185,158,109,162,63,118,3636
507011161,0,0,0,0,0,88,9,5,0,0,0,0,0,0,0,100,31,0,0,0,0,0,0,0,0,0,38,8,0,0,0,0,0,0,0,0,0,12,6,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,51,4,3,0,0,0,0,0,0,0,57,1114,351,566,129,150,126,92,96,47,53,2731,576,411,1004,130,192,161,120,112,56,35,2795,48,20,143,18,32,32,48,33,21,33,435,4,0,8,0,4,0,0,0,0,0,14,634,430,1153,149,226,197,168,143,71,70,3243,0,0,0,3,0,0,0,0,0,0,7,1749,790,1720,281,375,322,259,238,117,124,5977
507011163,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,82,11,0,0,0,0,0,0,0,0,0,17,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,23,648,117,149,69,51,27,23,13,5,16,1114,348,82,230,48,54,35,41,33,9,16,890,66,5,16,3,3,9,0,12,7,5,125,3,0,3,0,0,0,0,0,0,0,3,409,90,245,54,58,42,43,46,13,21,1014,0,0,0,0,0,0,0,0,0,0,0,1059,204,399,121,109,65,61,62,14,41,2131
507011259,0,0,0,0,0,76,3,0,0,0,0,0,0,0,3,88,5,0,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,18,659,159,269,65,48,24,37,31,14,35,1348,391,113,304,70,79,62,45,31,18,16,1128,53,10,18,0,0,11,10,18,3,9,130,0,0,0,0,0,0,0,0,0,0,3,446,122,327,73,77,71,55,47,23,24,1260,3,0,0,0,0,3,0,0,0,3,10,1109,278,595,139,129,104,93,73,40,56,2617
507011260,0,0,0,0,0,33,0,4,0,3,0,0,0,0,0,44,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,8,401,71,49,17,18,10,7,6,0,17,590,149,36,44,3,10,3,24,53,9,11,329,15,3,3,0,0,0,24,7,3,0,61,0,0,0,0,0,0,0,0,0,0,0,165,40,47,3,9,3,48,58,11,8,394,0,0,0,0,0,0,0,0,0,0,0,568,105,99,19,23,9,50,63,11,21,988
507021164,0,0,0,0,0,128,0,0,0,0,0,0,0,0,3,131,23,0,0,0,0,0,0,0,0,0,27,13,0,0,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,49,891,134,130,27,53,43,44,17,16,28,1380,175,21,39,15,23,13,6,13,6,4,322,29,0,0,0,0,0,0,0,0,0,33,4,0,0,0,0,0,0,0,0,0,4,209,22,39,15,23,13,6,13,13,9,356,0,0,0,0,0,0,0,0,0,3,3,1103,157,170,44,76,53,53,30,27,38,1737
507021165,0,0,0,0,3,331,3,4,0,0,0,0,0,0,8,346,42,0,0,0,0,0,0,0,0,3,41,46,0,0,0,0,0,0,0,0,4,49,83,0,0,0,0,0,0,0,0,3,93,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,3,142,0,0,0,0,0,0,0,0,0,0,0,176,3,4,0,0,0,0,0,0,5,184,1807,235,355,123,89,88,72,102,59,73,2996,483,89,177,57,69,76,59,66,51,38,1159,196,19,4,0,5,6,7,4,13,15,267,8,0,0,0,0,0,0,0,0,0,12,681,105,186,60,76,79,68,69,56,47,1435,7,0,0,0,0,0,0,0,0,0,7,2494,334,537,180,168,170,139,173,116,125,4435
507021166,0,0,0,0,3,443,0,3,0,0,0,0,0,0,16,465,55,0,0,0,0,0,0,0,0,0,53,48,0,0,0,0,0,0,0,0,0,46,38,0,0,0,0,0,0,0,0,0,38,3,0,0,0,0,0,0,0,0,0,3,87,0,0,0,0,0,0,0,0,0,92,5,0,0,0,0,0,0,0,0,3,11,150,0,0,0,0,0,0,0,0,4,160,1689,217,324,96,70,62,42,40,19,76,2636,745,102,180,38,63,69,62,64,24,26,1376,215,10,15,0,9,6,14,3,0,17,280,8,0,0,0,0,0,0,0,0,3,15,962,106,192,39,73,74,74,66,31,48,1669,14,0,0,0,0,0,0,0,0,6,19,2661,323,525,134,148,139,113,110,44,124,4318
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
507031169,0,0,0,0,0,60,3,3,0,0,0,0,0,3,0,68,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,15,928,245,567,151,182,107,91,55,29,64,2423,247,314,1451,274,282,221,150,146,74,46,3207,16,8,69,17,28,33,23,30,23,30,267,3,3,5,7,4,0,0,0,0,8,20,267,327,1523,300,307,255,175,179,100,77,3500,4,0,0,3,0,0,0,0,0,7,12,1201,568,2089,451,490,364,267,236,127,148,5934
507031170,0,0,0,0,0,236,0,0,0,0,0,0,0,0,17,254,76,0,0,0,0,0,0,0,0,3,83,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,4,89,0,0,0,0,0,0,0,0,10,98,1024,89,204,43,50,32,16,19,5,65,1550,150,85,206,40,35,36,23,20,15,11,636,24,3,12,9,3,0,0,6,3,0,62,0,4,0,0,0,0,0,0,0,0,3,176,96,223,50,41,32,29,24,22,16,703,7,0,0,0,0,0,0,0,0,5,13,1206,184,432,96,93,65,39,43,26,90,2273
507031172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9
507031173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8
507031174,0,0,0,0,4,247,3,0,0,0,0,0,0,0,9,262,52,0,0,0,0,0,0,0,0,0,57,4,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,69,1456,142,215,52,50,32,33,13,9,70,2073,252,65,299,88,84,70,68,44,27,18,1021,42,24,22,7,13,12,15,3,0,5,135,10,3,4,0,0,0,0,0,0,0,20,303,89,323,101,99,78,83,48,29,18,1174,3,0,0,0,0,0,0,0,0,0,11,1763,235,543,155,149,115,115,66,40,86,3260
507031261,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,44,9,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,12,522,95,172,58,53,37,28,23,15,16,1007,123,73,272,59,47,43,32,20,8,15,688,11,4,6,5,3,3,0,3,8,9,57,0,0,0,0,0,0,0,0,0,0,3,140,77,281,65,44,46,29,21,15,23,743,0,0,0,0,0,0,0,0,0,156,155,659,174,448,120,100,83,53,45,26,198,1913
507041175,0,0,0,0,0,238,7,11,0,0,0,0,0,0,3,259,58,3,0,0,0,0,0,0,0,0,66,32,0,0,0,0,0,0,0,0,0,37,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,3,44,4,0,0,0,0,0,0,0,0,0,3,98,0,0,0,0,0,0,0,0,4,108,1470,261,249,51,78,56,55,27,5,41,2295,754,211,277,74,78,90,94,84,38,34,1735,56,7,22,5,10,11,8,25,11,15,161,3,0,0,0,0,0,0,0,0,0,5,810,217,290,82,85,104,103,108,48,50,1901,3,0,0,0,0,0,0,0,0,4,11,2285,480,540,136,168,156,162,141,50,93,4213
507041176,0,0,0,0,0,83,0,3,0,0,0,0,0,0,7,94,12,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,7,22,430,60,71,26,29,14,16,6,3,11,662,294,113,141,31,44,19,55,28,13,17,760,27,7,16,0,9,5,3,6,8,11,85,3,0,0,0,0,0,0,0,0,3,8,320,125,158,33,49,25,56,43,21,25,856,0,0,0,0,0,0,0,0,0,0,0,747,186,228,56,79,40,71,46,23,35,1522
507041177,0,0,0,0,0,230,11,5,0,0,0,0,0,0,8,253,80,0,0,0,0,0,0,0,0,0,82,14,0,0,0,0,0,0,0,0,0,14,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,3,3,100,0,0,0,0,0,0,0,0,3,112,1623,243,295,71,74,68,31,28,20,69,2531,309,87,189,39,70,45,27,40,5,17,832,41,11,3,0,4,7,3,11,3,5,76,3,3,4,0,0,0,0,0,0,0,5,346,99,198,39,75,49,33,50,12,24,915,3,0,0,0,0,0,0,0,0,9,7,1968,339,495,118,146,118,66,77,31,99,3454
507041178,0,0,0,0,0,316,10,7,0,0,0,3,3,0,7,355,104,4,3,0,0,0,0,0,0,9,120,45,0,0,0,0,0,0,0,0,3,45,10,3,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,63,3,0,0,0,0,0,0,0,3,66,0,0,0,0,0,0,0,0,0,0,3,164,7,9,0,0,0,0,0,0,12,191,1853,272,312,79,98,63,48,44,24,51,2843,913,289,417,95,126,119,88,90,40,22,2203,95,27,36,23,13,18,13,28,15,17,286,8,0,0,0,0,0,0,0,0,0,10,1008,320,455,119,143,138,103,118,60,41,2500,3,0,0,0,0,0,0,0,0,4,14,2865,594,774,200,242,200,149,162,84,94,5355
507041179,0,0,0,0,0,198,17,3,0,0,3,0,0,0,8,229,82,4,0,0,0,0,0,0,0,21,104,11,0,0,0,0,0,0,0,0,5,19,3,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,6,29,0,0,0,0,0,0,0,0,0,4,4,99,5,0,0,0,0,0,0,0,27,135,984,148,152,34,34,48,29,17,16,50,1508,619,247,323,68,102,73,80,77,59,31,1686,67,29,30,8,13,11,15,6,17,13,205,0,0,0,0,0,0,0,0,0,0,7,684,279,356,74,112,81,103,81,79,50,1901,0,0,0,0,0,0,0,0,0,4,4,1675,423,506,104,152,135,128,98,92,98,3415
507041180,0,0,0,0,0,158,10,3,0,3,0,0,0,0,4,179,44,0,0,0,0,0,0,0,0,0,44,8,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,60,0,3,0,0,0,0,0,0,0,69,1408,276,338,51,71,44,29,30,12,27,2290,665,195,282,62,59,68,37,45,20,21,1445,96,17,15,11,6,6,15,12,17,19,215,3,3,0,0,0,0,0,0,0,0,3,759,217,296,71,62,80,48,62,31,39,1664,0,0,0,0,0,0,0,0,0,0,3,2168,489,635,122,135,126,79,93,51,65,3960
507041181,0,0,0,9,17,309,8,3,0,0,0,0,0,0,18,349,84,8,0,0,0,0,0,0,0,3,96,38,0,0,0,0,0,0,0,0,0,38,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40,11,0,0,0,0,0,0,0,0,10,16,137,8,0,0,0,0,0,0,0,8,151,1854,277,327,96,72,52,47,22,15,51,2814,555,101,208,34,59,51,59,31,22,16,1141,50,5,12,4,11,3,9,7,4,9,118,7,0,0,0,0,0,0,0,0,3,14,607,112,216,39,72,50,73,40,34,30,1266,14,0,0,3,0,0,0,0,0,23,40,2468,386,548,133,142,106,122,60,50,108,4123
507041182,0,0,0,4,4,299,9,10,0,0,0,0,0,0,14,334,45,5,3,0,0,0,0,0,0,0,55,27,0,0,0,0,0,0,0,0,0,29,23,0,3,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,56,0,3,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,18,18,96,4,5,0,0,0,0,0,0,25,129,1258,181,212,36,53,31,31,51,38,48,1940,1000,254,336,71,119,169,171,208,129,46,2502,150,22,29,8,5,17,29,35,16,16,322,7,0,0,0,4,0,0,0,3,0,18,1157,277,364,79,128,183,196,241,152,60,2845,3,0,0,0,0,0,0,0,0,39,40,2417,459,574,124,176,213,224,294,185,149,4823
507041183,0,0,0,0,0,95,3,4,0,0,0,0,0,0,3,111,44,0,0,0,0,0,0,0,0,5,47,7,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,8,56,472,64,77,23,12,20,32,13,0,25,743,140,50,110,27,27,9,8,16,12,7,408,17,0,18,0,0,6,7,6,0,11,68,3,9,0,0,0,0,0,0,0,0,13,161,63,130,34,28,20,16,19,12,14,494,0,0,0,0,0,0,0,0,0,0,0,630,127,206,53,43,40,51,37,8,41,1240
507041184,0,0,0,0,0,140,0,3,0,0,5,0,0,0,0,153,14,0,0,0,0,0,0,0,0,0,17,12,0,0,0,0,0,0,0,0,0,19,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,29,0,4,0,0,0,0,0,0,0,40,686,182,107,27,14,14,9,15,5,10,1065,908,192,169,24,48,46,31,24,6,20,1465,110,13,20,3,12,8,8,4,3,5,189,5,0,0,0,0,0,0,0,0,0,6,1029,205,188,30,60,52,34,28,13,26,1663,3,3,0,0,0,0,0,0,0,0,3,1719,396,292,50,74,68,46,44,15,40,2735
507051185,0,0,0,0,0,265,8,14,3,0,3,5,0,0,7,307,37,3,3,0,0,0,0,0,0,4,44,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,42,3,0,0,0,0,0,0,3,4,52,3055,834,1976,493,696,409,269,173,74,171,8147,346,296,937,197,205,138,121,67,45,27,2376,19,15,31,5,8,7,5,14,7,15,138,4,0,7,3,0,0,0,0,3,0,16,369,313,968,204,216,152,132,80,55,45,2533,4,0,3,0,0,0,0,0,0,3,9,3422,1145,2951,699,918,555,401,255,125,213,10695
507051186,0,0,0,0,6,226,3,0,0,0,0,0,0,0,16,243,73,0,0,0,0,0,0,0,0,11,87,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,3,82,0,0,0,0,0,0,0,0,18,100,1374,157,197,27,50,51,33,11,9,68,1963,156,30,138,25,39,25,29,21,6,15,498,20,0,17,0,3,9,3,0,5,0,53,3,0,0,0,0,0,0,0,0,0,4,174,30,155,29,40,33,34,21,12,15,550,8,0,0,0,0,0,0,0,0,3,15,1554,191,352,53,89,79,62,32,18,81,2520
