SA2_MAINCODE_2016,South_Africa_Before_1946,South_Africa_1946_1955,South_Africa_1956_1965,South_Africa_1966_1975,South_Africa_1976_1985,South_Africa_1986_1995,South_Africa_1996_2005,South_Africa_2006_2010,South_Africa_2011,South_Africa_2012,South_Africa_2013,South_Africa_2014,South_Africa_2015,South_Africa_2016,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1946,Sri_Lanka_1946_1955,Sri_Lanka_1956_1965,Sri_Lanka_1966_1975,Sri_Lanka_1976_1985,Sri_Lanka_1986_1995,Sri_Lanka_1996_2005,Sri_Lanka_2006_2010,Sri_Lanka_2011,Sri_Lanka_2012,Sri_Lanka_2013,Sri_Lanka_2014,Sri_Lanka_2015,Sri_Lanka_2016,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1946,Thailand_1946_1955,Thailand_1956_1965,Thailand_1966_1975,Thailand_1976_1985,Thailand_1986_1995,Thailand_1996_2005,Thailand_2006_2010,Thailand_2011,Thailand_2012,Thailand_2013,Thailand_2014,Thailand_2015,Thailand_2016,Thailand_Yr_arrival_ns,Thailand_Tot,FYROM_Before_1946,FYROM_1946_1955,FYROM_1956_1965,FYROM_1966_1975,FYROM_1976_1985,FYROM_1986_1995,FYROM_1996_2005,FYROM_2006_2010,FYROM_2011,FYROM_2012,FYROM_2013,FYROM_2014,FYROM_2015,FYROM_2016,FYROM_arrival_ns,FYROM_Tot,Turkey_Before_1946,Turkey_1946_1955,Turkey_1956_1965,Turkey_1966_1975,Turkey_1976_1985,Turkey_1986_1995,Turkey_1996_2005,Turkey_2006_2010,Turkey_2011,Turkey_2012,Turkey_2013,Turkey_2014,Turkey_2015,Turkey_2016,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1946,United_Kingdom_1946_1955,United_Kingdom_1956_1965,United_Kingdom_1966_1975,United_Kingdom_1976_1985,United_Kingdom_1986_1995,United_Kingdom_1996_2005,United_Kingdom_2006_2010,United_Kingdom_2011,United_Kingdom_2012,United_Kingdom_2013,United_Kingdom_2014,United_Kingdom_2015,United_Kingdom_2016,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1946,USA_1946_1955,USA_1956_1965,USA_1966_1975,USA_1976_1985,USA_1986_1995,USA_1996_2005,USA_2006_2010,United_States_America_2011,United_States_America_2012,United_States_America_2013,United_States_America_2014,United_States_America_2015,United_States_America_2016,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1946,Vietnam_1946_1955,Vietnam_1956_1965,Vietnam_1966_1975,Vietnam_1976_1985,Vietnam_1986_1995,Vietnam_1996_2005,Vietnam_2006_2010,Vietnam_2011,Vietnam_2012,Vietnam_2013,Vietnam_2014,Vietnam_2015,Vietnam_2016,Vietnam_Yr_arrival_NS,Vietnam_Tot,Zimbabwe_Before_1946,Zimbabwe_1946_1955,Zimbabwe_1956_1965,Zimbabwe_1966_1975,Zimbabwe_1976_1985,Zimbabwe_1986_1995,Zimbabwe_1996_2005,Zimbabwe_2006_2010,Zimbabwe_2011,Zimbabwe_2012,Zimbabwe_2013,Zimbabwe_2014,Zimbabwe_2015,Zimbabwe_2016,Zimbabwe_Yr_arrival_NS,Zimbabwe_Tot,Born_elsewhere_Before_1946,Born_elsewhere_1946_1955,Born_elsewhere_1956_1965,Born_elsewhere_1966_1975,Born_elsewhere_1976_1985,Born_elsewhere_1986_1995,Born_elsewhere_1996_2005,Born_elsewhere_2006_2010,Born_elsewhere_2011,Born_elsewhere_2012,Born_elsewhere_2013,Born_elsewhere_2014,Born_elsewhere_2015,Born_elsewhere_2016,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1946,Tot_1946_1955,Tot_1956_1965,Tot_1966_1975,Tot_1976_1985,Tot_1986_1995,Tot_1996_2005,Tot_2006_2010,Tot_2011,Tot_2012,Tot_2013,Tot_2014,Tot_2015,Tot_2016,Tot_Yr_arrival_NS,Tot_Tot
301031019,0,0,0,0,3,5,84,177,15,30,18,13,3,9,3,369,0,0,0,0,0,3,8,15,0,0,0,0,0,0,3,33,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,8,0,13,41,67,41,63,125,160,33,22,10,4,16,5,6,594,0,0,0,3,5,4,13,9,3,0,3,3,0,0,0,43,0,0,0,0,3,0,4,3,0,5,0,0,0,0,0,15,0,0,0,0,0,0,13,7,3,0,0,0,0,0,0,29,0,3,9,28,16,41,85,69,22,13,5,4,6,0,17,320,0,29,75,138,158,255,645,779,143,135,77,55,55,39,44,2617
301031020,0,0,0,8,5,16,27,22,6,7,0,5,13,0,7,111,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,12,0,0,0,0,0,3,3,13,0,0,4,3,3,0,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,41,108,159,84,73,139,119,22,16,21,14,16,3,26,848,0,0,0,4,5,7,9,17,7,3,0,0,7,3,0,57,0,0,0,0,19,10,3,3,0,0,3,0,0,0,3,39,0,0,0,0,3,0,7,4,0,0,0,0,0,0,0,13,0,6,15,47,22,47,47,42,10,9,14,12,18,5,21,306,10,91,163,301,300,388,524,448,129,109,105,108,86,39,109,2908
301031021,0,0,0,0,6,6,30,43,5,10,5,3,0,0,3,110,0,0,0,0,3,9,14,9,0,0,0,0,3,0,3,46,0,0,0,0,0,3,12,12,0,0,3,4,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,6,53,103,144,68,49,80,108,9,21,21,11,6,0,21,696,0,0,0,7,7,0,3,8,0,0,0,0,3,0,0,33,0,0,0,0,12,20,3,6,0,3,0,0,0,0,0,43,0,0,0,0,4,3,6,4,0,0,0,0,0,0,0,16,0,19,25,50,48,59,54,86,9,16,19,18,13,5,12,429,7,102,168,279,286,403,684,832,160,165,161,126,87,38,111,3596
302011022,0,0,0,0,3,0,13,19,12,0,3,0,4,0,0,51,0,0,0,3,6,12,10,6,0,3,4,0,0,0,3,47,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,28,58,28,39,53,34,3,4,6,5,0,3,4,297,0,0,0,0,0,0,3,4,0,0,3,7,0,0,0,25,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,11,0,0,3,35,18,22,70,57,8,3,7,5,12,4,4,250,0,42,51,151,130,234,361,367,81,33,49,51,33,18,39,1647
302011023,0,0,0,5,7,14,70,37,13,17,0,0,12,0,9,180,0,0,3,7,4,3,6,9,0,0,0,0,0,0,0,35,0,0,0,5,6,5,0,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,53,47,42,53,82,41,20,5,11,10,5,0,10,403,0,0,6,5,3,3,7,11,0,0,0,0,0,3,0,35,0,0,0,5,27,11,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,19,0,3,14,25,27,54,73,36,11,6,10,4,4,0,6,282,0,72,147,144,235,356,526,344,80,51,52,46,38,21,56,2151
302011024,0,0,0,5,9,6,45,41,8,17,8,3,3,0,0,146,0,0,0,5,0,6,9,22,9,3,0,0,0,0,7,65,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34,21,65,30,46,48,68,11,9,14,4,0,3,17,363,0,0,0,9,0,3,8,4,0,0,0,0,3,0,3,31,0,0,0,0,9,6,3,4,0,0,0,0,0,0,0,24,0,0,0,0,0,0,12,10,0,0,0,0,0,0,0,32,0,7,9,45,39,71,102,53,9,10,19,5,12,3,10,398,6,117,108,212,219,383,558,612,85,94,88,70,47,31,100,2730
302011025,0,0,0,3,9,8,32,11,7,0,3,3,12,4,3,86,0,0,0,7,3,3,3,7,0,10,0,4,4,0,0,41,0,0,0,0,0,3,4,9,0,0,0,0,0,0,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,17,22,48,35,24,39,35,8,7,7,3,3,0,6,279,0,0,0,0,0,5,6,8,0,0,0,4,0,0,0,26,0,0,0,3,0,6,3,0,0,0,0,3,0,0,0,19,0,0,0,0,0,0,7,5,0,0,4,0,0,0,0,20,0,7,7,24,23,31,55,71,9,27,9,11,12,12,9,304,8,65,90,130,162,209,322,361,52,80,53,67,66,60,45,1760
302011026,0,0,3,0,4,12,26,37,3,7,3,0,0,0,0,97,0,0,3,7,5,9,4,10,0,0,0,0,0,0,0,46,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,29,45,40,18,52,41,14,19,3,4,3,0,9,308,0,0,0,3,0,3,0,3,3,0,0,0,3,0,0,28,0,0,0,3,14,0,0,0,0,0,0,4,0,0,3,19,0,0,0,0,6,3,3,3,0,5,0,0,0,0,0,18,0,3,15,37,14,32,48,47,3,4,3,3,10,6,4,236,7,42,101,170,173,202,276,293,66,73,29,33,38,21,35,1566
302021027,0,0,3,3,4,7,35,21,3,3,0,3,0,0,3,89,0,0,3,3,3,5,6,8,0,3,0,0,0,0,0,45,0,0,0,0,0,3,8,7,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,48,64,117,61,58,65,46,8,3,12,7,3,6,15,522,0,0,0,3,9,3,7,13,0,3,0,0,8,0,0,48,0,0,0,0,15,9,0,0,0,0,0,0,0,0,0,34,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,16,0,13,18,59,33,53,114,83,11,5,11,10,11,13,17,454,12,139,183,296,281,417,551,537,80,95,66,88,74,51,80,2965
302021028,0,0,0,0,0,3,7,10,3,0,0,0,0,0,0,20,0,0,0,3,4,0,0,4,3,0,3,0,0,0,4,32,0,0,0,0,4,0,10,30,8,0,7,9,4,0,0,65,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,9,4,17,35,55,11,26,24,39,3,7,5,3,4,8,5,250,0,0,0,0,0,3,8,3,0,0,0,0,0,0,0,21,0,0,0,0,5,4,0,0,0,0,0,3,0,0,0,23,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0,3,7,28,35,61,99,165,20,17,23,39,31,16,12,566,6,57,88,155,158,257,432,838,169,151,160,194,180,99,93,3040
302021029,0,0,0,0,4,8,3,5,0,0,0,0,0,0,0,24,0,0,0,3,3,4,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,28,49,17,17,28,26,0,7,10,10,0,0,3,211,0,0,0,3,7,7,9,10,0,3,0,0,0,0,0,29,0,0,0,0,6,3,0,3,3,0,0,0,0,0,0,25,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,17,0,3,8,28,26,41,38,51,0,7,3,0,6,14,11,237,3,63,110,126,136,169,231,312,49,65,40,39,36,39,58,1465
302021030,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,11,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,22,16,3,38,15,4,0,0,4,0,0,3,141,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,15,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,14,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,5,16,16,17,22,37,6,3,5,8,3,3,3,140,0,24,37,68,82,83,150,154,30,40,32,47,29,18,9,798
302021031,0,0,0,0,10,3,36,8,0,0,3,0,3,0,0,69,0,0,4,11,0,4,4,18,3,3,3,3,0,0,0,60,0,0,0,0,0,4,7,4,9,0,3,0,4,3,5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,13,32,91,38,63,76,65,8,3,14,7,4,3,15,439,0,0,0,3,6,6,13,20,0,3,3,0,0,3,3,67,0,0,0,0,7,0,4,7,0,0,0,0,0,0,0,23,0,0,0,0,3,3,3,3,0,0,0,0,3,0,0,18,0,7,5,34,40,54,78,93,20,29,29,31,23,16,22,493,3,88,118,235,238,344,455,552,116,148,112,137,105,63,75,2789
302021032,0,0,0,0,5,3,19,11,0,0,0,3,0,0,0,45,0,0,0,8,0,0,0,3,0,0,0,0,3,0,0,16,0,0,0,0,0,4,3,21,0,6,0,5,3,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,21,31,16,23,28,28,7,11,0,11,3,0,5,197,0,0,0,3,0,0,8,6,3,0,3,0,0,0,0,27,0,0,0,0,4,3,3,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,3,24,11,32,37,44,4,16,4,14,10,20,11,237,3,38,50,113,95,157,213,227,66,55,36,60,47,32,38,1234
302021033,0,0,0,0,5,4,6,24,0,0,0,0,0,0,0,48,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,3,4,11,6,0,7,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,21,31,29,20,36,29,0,3,7,0,3,0,3,215,0,0,0,3,0,4,7,7,0,0,0,0,0,0,4,29,0,0,0,0,5,5,0,4,0,0,0,0,0,0,0,18,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,3,3,17,13,44,44,32,3,11,16,10,0,3,4,216,4,69,125,109,137,188,202,214,28,35,45,31,17,11,40,1248
302021034,0,0,0,0,3,4,18,16,0,0,0,0,3,0,0,50,0,0,0,0,0,7,4,3,3,18,0,0,0,0,3,40,0,0,0,0,0,0,6,0,0,0,0,0,0,3,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,26,66,40,61,72,58,5,7,11,0,5,0,10,385,0,0,0,3,0,6,11,3,0,3,0,3,0,0,0,35,0,0,0,0,7,3,3,3,3,0,0,3,0,0,0,20,0,0,0,0,5,3,0,4,0,0,0,0,0,0,0,17,0,4,12,23,27,33,52,68,10,15,16,8,11,12,7,296,3,52,81,158,180,256,352,358,65,74,67,44,56,30,45,1823
302031035,0,0,0,4,8,8,11,8,0,0,4,0,0,0,4,50,0,0,4,3,3,12,3,16,0,0,0,0,0,6,0,38,0,0,0,0,3,11,13,7,3,0,0,10,0,0,7,49,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,38,55,28,14,34,35,3,0,6,8,0,0,3,235,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,18,0,0,0,0,13,14,3,0,0,0,3,3,0,0,0,42,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,12,0,3,10,47,31,59,75,90,16,22,26,20,19,21,12,457,10,75,104,197,253,338,448,573,73,82,87,104,84,57,75,2560
302031036,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,0,0,0,4,0,3,4,0,0,0,0,0,4,0,88,106
302031037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,6,3,11,8,0,0,0,3,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,12,10,0,4,14,3,0,0,0,56,0,0,17,14,20,24,46,44,3,10,19,11,3,6,4,231
302031038,0,0,0,0,6,4,8,3,0,0,0,0,0,0,0,29,0,0,0,0,0,3,4,4,0,6,0,0,0,0,0,24,0,0,0,0,0,3,0,7,3,0,0,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,31,26,17,32,38,5,8,3,10,5,0,10,227,0,0,0,0,3,0,4,3,0,3,0,0,0,0,0,19,0,0,0,0,8,3,0,0,3,0,0,0,0,0,0,18,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,3,9,17,18,20,44,49,3,20,18,10,12,10,7,238,3,26,42,81,148,175,229,311,48,68,73,73,64,34,38,1422
302031039,0,0,0,3,0,4,14,20,0,0,0,0,0,0,0,43,0,0,0,0,0,6,9,8,4,6,0,0,3,7,0,46,0,0,0,0,0,4,5,11,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,24,38,27,28,56,57,18,4,9,8,9,0,7,311,0,0,0,0,10,0,10,12,4,0,0,0,0,0,0,29,0,0,0,4,15,16,0,3,0,0,0,0,0,0,0,47,0,0,0,0,3,0,3,4,0,0,0,0,0,0,0,12,0,0,7,21,27,40,59,105,6,10,11,0,0,6,12,309,5,54,50,111,196,264,380,527,93,73,79,60,54,45,76,2066
302031040,0,0,0,3,7,3,15,15,3,0,0,0,0,0,0,54,0,0,0,0,0,0,3,16,4,16,3,4,3,6,0,62,0,0,0,0,0,3,17,15,3,0,0,3,0,0,3,47,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,31,56,44,51,73,84,13,17,18,22,12,11,15,456,0,0,0,5,0,3,6,12,3,3,3,10,0,0,0,49,0,0,0,0,3,12,5,7,0,7,0,3,3,0,0,32,0,0,0,0,0,3,9,7,0,0,4,0,0,0,0,23,0,8,3,25,31,68,88,152,30,41,51,75,54,48,23,698,3,50,80,170,201,361,558,866,175,221,234,298,208,135,113,3670
302041041,0,0,4,0,9,7,29,39,0,20,0,0,0,0,4,117,0,0,0,12,7,7,0,9,3,9,0,0,0,0,0,48,0,0,0,0,0,3,4,8,4,3,7,0,0,3,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,45,88,171,79,48,60,94,14,21,6,11,5,0,11,666,0,0,0,10,6,3,6,4,0,0,0,0,0,0,0,31,0,0,0,0,0,4,7,0,7,0,4,0,3,3,0,24,0,0,0,0,3,0,11,15,0,0,0,0,0,0,0,33,0,5,13,53,42,54,108,142,18,36,12,5,16,18,7,531,5,105,157,344,352,461,707,959,157,187,124,86,91,118,108,3962
302041042,0,0,0,0,4,0,24,19,6,0,0,0,0,0,0,57,0,0,0,3,0,5,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,45,67,112,53,48,104,92,33,20,14,6,17,5,9,638,0,0,0,3,5,3,5,6,3,0,0,0,3,0,0,31,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,5,0,0,0,0,3,0,7,3,0,0,0,0,0,0,0,13,0,5,11,25,33,21,43,31,3,0,7,0,3,4,13,198,3,73,115,207,204,189,318,296,60,44,45,31,23,17,46,1660
302041043,0,0,3,0,4,0,3,3,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,33,40,18,18,30,19,0,3,3,0,0,0,4,178,0,0,0,0,3,0,6,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,16,7,18,10,10,0,0,6,4,0,3,0,83,0,35,51,75,67,98,125,104,20,22,21,14,3,8,14,667
302041044,0,0,0,0,7,3,5,14,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,44,80,41,56,63,76,5,15,4,0,0,3,39,458,0,0,0,0,0,0,8,3,0,0,4,0,0,0,0,24,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,6,12,37,12,25,24,20,3,6,3,0,4,8,12,174,8,54,86,168,158,167,206,179,25,40,23,9,16,22,88,1245
302041045,0,0,0,3,3,4,35,34,0,6,3,6,4,6,0,116,0,0,3,7,9,0,7,38,4,4,3,0,0,0,0,79,0,0,0,0,0,3,9,11,4,0,0,6,0,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,23,4,39,67,89,59,36,57,60,4,4,3,10,7,0,9,448,0,0,0,3,0,0,16,5,4,3,0,4,0,0,3,47,0,0,0,3,9,6,3,5,7,0,0,0,0,0,0,29,0,0,0,0,0,4,12,12,3,0,3,0,0,0,0,42,0,4,14,44,44,72,149,214,14,31,27,21,26,10,16,694,13,87,120,246,294,499,798,1337,211,186,213,179,165,86,115,4549
302041046,0,0,0,0,4,5,13,0,3,0,8,0,0,0,0,29,0,0,0,0,0,7,0,10,0,15,0,3,3,0,0,44,0,0,0,0,3,3,6,24,0,0,4,0,0,0,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,37,74,26,29,20,26,7,0,3,10,3,3,8,254,0,0,0,3,3,0,10,9,0,0,0,4,0,0,3,29,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,6,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,10,0,5,9,33,28,55,67,123,33,39,47,13,24,9,7,493,3,57,77,150,161,284,315,649,125,182,166,158,140,83,67,2613
303011047,0,0,0,6,10,16,34,27,3,0,0,3,0,0,0,97,0,0,0,7,5,3,6,9,0,3,0,3,9,0,0,39,0,0,0,0,3,3,6,3,0,0,4,5,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,17,30,67,52,41,77,74,19,14,14,12,12,7,12,435,0,0,0,9,0,7,10,7,4,0,0,0,3,3,4,51,0,0,0,0,11,10,3,0,0,0,0,0,4,0,0,27,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,23,3,8,6,35,27,57,39,63,5,10,16,4,5,22,8,310,10,68,85,177,224,267,345,382,87,45,54,84,61,48,46,1985
303011048,0,0,0,0,3,4,10,10,0,0,3,4,0,0,4,38,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,4,9,9,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,18,42,19,26,43,33,7,3,11,18,3,0,3,235,0,0,0,0,4,3,5,6,0,0,3,3,4,0,0,19,0,0,0,0,9,3,4,4,0,0,0,0,0,3,0,25,0,0,0,0,3,0,3,4,0,0,0,0,0,0,0,10,0,3,7,25,19,19,39,51,13,3,12,13,23,9,7,246,3,21,55,111,122,172,217,245,49,40,63,75,88,34,61,1352
303011049,0,0,0,3,8,6,23,29,5,0,0,0,3,0,3,83,0,0,3,3,3,3,13,4,0,6,0,0,0,3,0,43,0,0,0,0,4,0,5,6,4,0,0,0,4,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,33,56,84,34,54,64,60,22,15,12,10,7,3,20,462,0,0,0,0,4,3,6,9,0,0,7,3,3,0,0,38,0,0,0,0,23,8,3,3,0,0,0,0,3,0,0,49,0,0,0,0,0,0,14,6,0,0,0,0,0,0,0,26,0,5,12,47,47,80,82,87,10,17,26,8,15,3,20,465,6,84,127,206,269,365,457,526,133,96,120,83,84,38,87,2675
303011050,0,0,0,4,13,5,9,13,3,0,3,0,0,9,0,58,0,0,0,0,9,4,0,13,0,0,0,0,0,0,0,29,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,19,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,22,46,27,34,30,16,5,3,3,4,0,3,11,215,0,0,0,3,0,3,5,3,0,3,0,0,3,0,0,21,0,0,0,0,3,10,4,5,0,0,0,0,0,0,0,26,0,0,3,0,0,3,6,0,0,0,0,0,0,0,0,14,0,7,7,29,38,66,48,98,17,19,28,17,13,16,8,400,0,45,77,147,154,263,248,355,59,67,78,61,51,45,48,1714
303011051,0,0,0,9,13,17,122,158,7,17,9,3,18,0,4,381,0,0,0,6,13,28,26,22,6,4,3,5,0,0,4,115,0,0,0,0,0,6,3,3,3,0,0,0,3,0,3,23,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,5,33,79,120,56,74,112,66,15,14,5,13,11,0,9,627,0,0,0,7,11,16,15,17,3,0,8,0,0,0,7,81,0,0,0,10,84,17,5,3,6,0,0,0,0,0,3,135,0,0,0,0,6,3,15,11,0,0,0,0,0,0,0,33,0,24,43,121,91,127,149,87,11,18,12,23,18,12,19,747,8,167,318,434,505,805,1024,886,135,113,96,111,127,56,109,4898
